"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.20000000000E+009, -4.42422450578E-001, -1.62584032271E-001
+4.20002000200E+009, -4.43980548657E-001, -1.57131773817E-001
+4.20004000400E+009, -4.45631840739E-001, -1.51695018373E-001
+4.20006000600E+009, -4.47211394040E-001, -1.46278567033E-001
+4.20008000800E+009, -4.48515540371E-001, -1.40916973744E-001
+4.20010001000E+009, -4.49938456427E-001, -1.35513893265E-001
+4.20012001200E+009, -4.51240830240E-001, -1.30155475253E-001
+4.20014001400E+009, -4.52393674694E-001, -1.24824266953E-001
+4.20016001600E+009, -4.53409021158E-001, -1.19495901533E-001
+4.20018001800E+009, -4.54462076165E-001, -1.14115119120E-001
+4.20020002000E+009, -4.55407422967E-001, -1.08687593656E-001
+4.20022002200E+009, -4.56273051215E-001, -1.03318213614E-001
+4.20024002400E+009, -4.57147470475E-001, -9.79483934834E-002
+4.20026002600E+009, -4.57903010860E-001, -9.25501178923E-002
+4.20028002800E+009, -4.58407542719E-001, -8.71595188726E-002
+4.20030003000E+009, -4.59009282607E-001, -8.16664975118E-002
+4.20032003200E+009, -4.59564239816E-001, -7.61783221025E-002
+4.20034003400E+009, -4.59801881142E-001, -7.06514202675E-002
+4.20036003600E+009, -4.60237262391E-001, -6.50053174954E-002
+4.20038003800E+009, -4.60479045215E-001, -5.93381526437E-002
+4.20040004000E+009, -4.60599623146E-001, -5.35668580030E-002
+4.20042004200E+009, -4.60588895609E-001, -4.78104310696E-002
+4.20044004400E+009, -4.60490651391E-001, -4.18938789081E-002
+4.20046004600E+009, -4.60288602454E-001, -3.58886426685E-002
+4.20048004800E+009, -4.59874441208E-001, -2.98301237677E-002
+4.20050005001E+009, -4.59284152219E-001, -2.36267559128E-002
+4.20052005201E+009, -4.58687243367E-001, -1.72161414174E-002
+4.20054005401E+009, -4.57736666021E-001, -1.07460557666E-002
+4.20056005601E+009, -4.56704265311E-001, -4.03447185548E-003
+4.20058005801E+009, -4.55386681010E-001, +2.87737894032E-003
+4.20060006001E+009, -4.53729462523E-001, +9.94074763173E-003
+4.20062006201E+009, -4.51810585693E-001, +1.73704922244E-002
+4.20064006401E+009, -4.49479953278E-001, +2.50624148932E-002
+4.20066006601E+009, -4.46611690420E-001, +3.31650250189E-002
+4.20068006801E+009, -4.43137511409E-001, +4.14769667184E-002
+4.20070007001E+009, -4.39048251072E-001, +5.03793041188E-002
+4.20072007201E+009, -4.33894135288E-001, +5.99342267266E-002
+4.20074007401E+009, -4.27471033463E-001, +6.98406530228E-002
+4.20076007601E+009, -4.19602424156E-001, +8.05151816278E-002
+4.20078007801E+009, -4.09574683024E-001, +9.17835990793E-002
+4.20080008001E+009, -3.96548592038E-001, +1.03479924244E-001
+4.20082008201E+009, -3.80036215336E-001, +1.15248645495E-001
+4.20084008401E+009, -3.57897413808E-001, +1.26414078186E-001
+4.20086008601E+009, -3.28501316549E-001, +1.35028512461E-001
+4.20088008801E+009, -2.89766700141E-001, +1.37106691576E-001
+4.20090009001E+009, -2.41069168068E-001, +1.25115848252E-001
+4.20092009201E+009, -1.87897754703E-001, +8.65103635495E-002
+4.20094009401E+009, -1.51274835945E-001, +1.02589071330E-002
+4.20096009601E+009, -1.67149105680E-001, -8.93416954431E-002
+4.20098009801E+009, -2.41993107241E-001, -1.60394972595E-001
+4.20100010001E+009, -3.28205731602E-001, -1.73707643273E-001
+4.20102010201E+009, -3.89415904970E-001, -1.53148182254E-001
+4.20104010401E+009, -4.25990534831E-001, -1.24236281670E-001
+4.20106010601E+009, -4.46969224647E-001, -9.73533593480E-002
+4.20108010801E+009, -4.59345349199E-001, -7.38695875119E-002
+4.20110011001E+009, -4.66826988707E-001, -5.39880646221E-002
+4.20112011201E+009, -4.71305593934E-001, -3.69096760519E-002
+4.20114011401E+009, -4.73925898857E-001, -2.20068242100E-002
+4.20116011601E+009, -4.75548181307E-001, -8.71606319355E-003
+4.20118011801E+009, -4.76302155604E-001, +3.01910474735E-003
+4.20120012001E+009, -4.76479656770E-001, +1.38658000855E-002
+4.20122012201E+009, -4.76316367416E-001, +2.38158289087E-002
+4.20124012401E+009, -4.75799803969E-001, +3.32188235734E-002
+4.20126012601E+009, -4.74935708532E-001, +4.18881398444E-002
+4.20128012801E+009, -4.74019732554E-001, +5.02091823621E-002
+4.20130013001E+009, -4.73036117222E-001, +5.82124287415E-002
+4.20132013201E+009, -4.71696089400E-001, +6.57494085665E-002
