"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+6.00000000000E+009, -1.50400156999E-001, +1.62808461323E-001
+6.00002000200E+009, -1.49289890802E-001, +1.64040797447E-001
+6.00004000400E+009, -1.48237014265E-001, +1.65180100315E-001
+6.00006000600E+009, -1.46878784038E-001, +1.66119606741E-001
+6.00008000800E+009, -1.45767014065E-001, +1.67305818697E-001
+6.00010001000E+009, -1.44618034124E-001, +1.68406747261E-001
+6.00012001200E+009, -1.43400095490E-001, +1.69534569900E-001
+6.00014001400E+009, -1.42092367217E-001, +1.70622424630E-001
+6.00016001600E+009, -1.40971736291E-001, +1.71627047687E-001
+6.00018001800E+009, -1.39738771290E-001, +1.72796119661E-001
+6.00020002000E+009, -1.38538560893E-001, +1.73811048796E-001
+6.00022002200E+009, -1.37214207018E-001, +1.74886535520E-001
+6.00024002400E+009, -1.35985650445E-001, +1.75974604540E-001
+6.00026002600E+009, -1.34817172007E-001, +1.76863224015E-001
+6.00028002800E+009, -1.33513432714E-001, +1.78020763845E-001
+6.00030003000E+009, -1.32189431644E-001, +1.78889857178E-001
+6.00032003200E+009, -1.30951642880E-001, +1.80018135731E-001
+6.00034003400E+009, -1.29640237290E-001, +1.81041256917E-001
+6.00036003600E+009, -1.28393314602E-001, +1.81973627250E-001
+6.00038003800E+009, -1.27089101428E-001, +1.82959581216E-001
+6.00040004000E+009, -1.25832961056E-001, +1.83988420006E-001
+6.00042004200E+009, -1.24497123684E-001, +1.84935845621E-001
+6.00044004400E+009, -1.23192094312E-001, +1.85835961976E-001
+6.00046004600E+009, -1.21831688451E-001, +1.86860592813E-001
+6.00048004800E+009, -1.20518252726E-001, +1.87717285790E-001
+6.00050005001E+009, -1.19072046869E-001, +1.88668899677E-001
+6.00052005201E+009, -1.17881244085E-001, +1.89602905412E-001
+6.00054005401E+009, -1.16424260803E-001, +1.90430322800E-001
+6.00056005601E+009, -1.15060598429E-001, +1.91479195890E-001
+6.00058005801E+009, -1.13777222883E-001, +1.92402590352E-001
+6.00060006001E+009, -1.12359610552E-001, +1.93044147186E-001
+6.00062006201E+009, -1.10930338244E-001, +1.94042112954E-001
+6.00064006401E+009, -1.09595580234E-001, +1.94900612698E-001
+6.00066006601E+009, -1.08229424682E-001, +1.95833969691E-001
+6.00068006801E+009, -1.06694181021E-001, +1.96601636231E-001
+6.00070007001E+009, -1.05305637729E-001, +1.97389255630E-001
+6.00072007201E+009, -1.03997374778E-001, +1.98344989599E-001
+6.00074007401E+009, -1.02511862317E-001, +1.99045251375E-001
+6.00076007601E+009, -1.00977569098E-001, +1.99901601782E-001
+6.00078007801E+009, -9.96201048811E-002, +2.00647530149E-001
+6.00080008001E+009, -9.81141268659E-002, +2.01433920205E-001
+6.00082008201E+009, -9.67880428298E-002, +2.02188072096E-001
+6.00084008401E+009, -9.52366113635E-002, +2.02916400207E-001
+6.00086008601E+009, -9.37455534794E-002, +2.03748378087E-001
+6.00088008801E+009, -9.23169533307E-002, +2.04384445931E-001
+6.00090009001E+009, -9.09096891303E-002, +2.05105614594E-001
+6.00092009201E+009, -8.93837156189E-002, +2.05873039303E-001
+6.00094009401E+009, -8.80226562609E-002, +2.06549577092E-001
+6.00096009601E+009, -8.64498086096E-002, +2.07292411624E-001
+6.00098009801E+009, -8.49227542937E-002, +2.07982264963E-001
+6.00100010001E+009, -8.34507566860E-002, +2.08570506445E-001
+6.00102010201E+009, -8.18127533427E-002, +2.09246326321E-001
+6.00104010401E+009, -8.04286408742E-002, +2.09870968101E-001
+6.00106010601E+009, -7.89122992473E-002, +2.10639731067E-001
+6.00108010801E+009, -7.73349092531E-002, +2.11239494119E-001
+6.00110011001E+009, -7.57738100647E-002, +2.11816147374E-001
+6.00112011201E+009, -7.43109074022E-002, +2.12432857116E-001
+6.00114011401E+009, -7.27119453864E-002, +2.13056408870E-001
+6.00116011601E+009, -7.11666062876E-002, +2.13591329290E-001
+6.00118011801E+009, -6.95965306430E-002, +2.14171953257E-001
+6.00120012001E+009, -6.81551101414E-002, +2.14708052065E-001
+6.00122012201E+009, -6.65766857652E-002, +2.15298536837E-001
+6.00124012401E+009, -6.50647121227E-002, +2.15924171548E-001
+6.00126012601E+009, -6.34203938731E-002, +2.16531854643E-001
+6.00128012801E+009, -6.18499619989E-002, +2.16861517077E-001
+6.00130013001E+009, -6.02326228906E-002, +2.17290092732E-001
+6.00132013201E+009, -5.86667912630E-002, +2.17891552852E-001
+6.00134013401E+009, -5.70658882865E-002, +2.18400719839E-001
+6.00136013601E+009, -5.55161061404E-002, +2.18849482280E-001
+6.00138013801E+009, -5.39670144915E-002, +2.19318388127E-001
+6.00140014001E+009, -5.23612496658E-002, +2.19685600798E-001
+6.00142014201E+009, -5.07125621531E-002, +2.20235864554E-001
+6.00144014401E+009, -4.91370461535E-002, +2.20666063569E-001
+6.00146014601E+009, -4.75621844067E-002, +2.21023895316E-001
+6.00148014801E+009, -4.59005022496E-002, +2.21441139203E-001
+6.00150015002E+009, -4.43363446749E-002, +2.21839726422E-001
+6.00152015202E+009, -4.26372452131E-002, +2.22165363972E-001
+6.00154015402E+009, -4.10288222106E-002, +2.22653712250E-001
+6.00156015602E+009, -3.94545757888E-002, +2.23040343127E-001
+6.00158015802E+009, -3.78827440259E-002, +2.23292514323E-001
+6.00160016002E+009, -3.62093357437E-002, +2.23662613184E-001
+6.00162016202E+009, -3.45348761231E-002, +2.24021955725E-001
+6.00164016402E+009, -3.30014676727E-002, +2.24352099799E-001
+6.00166016602E+009, -3.12065344904E-002, +2.24535841764E-001
+6.00168016802E+009, -2.96275906428E-002, +2.24770122485E-001
+6.00170017002E+009, -2.79379086065E-002, +2.25139504323E-001
+6.00172017202E+009, -2.64340709147E-002, +2.25403722290E-001
+6.00174017402E+009, -2.47986337074E-002, +2.25671153176E-001
+6.00176017602E+009, -2.31051655783E-002, +2.25874368992E-001
+6.00178017802E+009, -2.15451885181E-002, +2.26064414003E-001
+6.00180018002E+009, -1.97947754376E-002, +2.26334983475E-001
+6.00182018202E+009, -1.80478103671E-002, +2.26522073842E-001
+6.00184018402E+009, -1.63701740469E-002, +2.26684383338E-001
+6.00186018602E+009, -1.48123626853E-002, +2.26904769650E-001
+6.00188018802E+009, -1.31522197669E-002, +2.27066528733E-001
+6.00190019002E+009, -1.14574457905E-002, +2.27272216696E-001
+6.00192019202E+009, -9.86176588125E-003, +2.27403394671E-001
+6.00194019402E+009, -8.16184637049E-003, +2.27529351325E-001
+6.00196019602E+009, -6.51964357674E-003, +2.27622551994E-001
+6.00198019802E+009, -4.81125912629E-003, +2.27654330273E-001
+6.00200020002E+009, -3.25305012809E-003, +2.27804163288E-001
+6.00202020202E+009, -1.54731224742E-003, +2.27937401647E-001
+6.00204020402E+009, +1.80773766581E-004, +2.27878803183E-001
