"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+5.20000000000E+009, -1.21638991564E-003, +3.37163656984E-001
+5.20002000200E+009, +2.00339934117E-003, +3.36417750944E-001
+5.20004000400E+009, +5.32019572923E-003, +3.35772697133E-001
+5.20006000600E+009, +8.54089628534E-003, +3.34922225233E-001
+5.20008000800E+009, +1.17771749315E-002, +3.34092970917E-001
+5.20010001000E+009, +1.51329544218E-002, +3.32983727320E-001
+5.20012001200E+009, +1.83123912515E-002, +3.31759564410E-001
+5.20014001400E+009, +2.16845388381E-002, +3.30396037898E-001
+5.20016001600E+009, +2.49201863239E-002, +3.28959443700E-001
+5.20018001800E+009, +2.81948692671E-002, +3.27319305054E-001
+5.20020002000E+009, +3.14137825856E-002, +3.25352321210E-001
+5.20022002200E+009, +3.44965544283E-002, +3.23142503533E-001
+5.20024002400E+009, +3.76316082306E-002, +3.20821317154E-001
+5.20026002600E+009, +4.05368048070E-002, +3.18056127001E-001
+5.20028002800E+009, +4.33787376777E-002, +3.15040493764E-001
+5.20030003000E+009, +4.57224146709E-002, +3.11348479951E-001
+5.20032003200E+009, +4.78423502336E-002, +3.07380049188E-001
+5.20034003400E+009, +4.94296021900E-002, +3.03189570542E-001
+5.20036003600E+009, +5.03174329684E-002, +2.98073423619E-001
+5.20038003800E+009, +5.03272968604E-002, +2.92859499935E-001
+5.20040004000E+009, +4.90786854168E-002, +2.87276068401E-001
+5.20042004200E+009, +4.61196397637E-002, +2.81659118375E-001
+5.20044004400E+009, +4.12669028870E-002, +2.76687714168E-001
+5.20046004600E+009, +3.43324977242E-002, +2.73011686789E-001
+5.20048004800E+009, +2.59382595377E-002, +2.71903171278E-001
+5.20050005001E+009, +1.67543621333E-002, +2.74024250901E-001
+5.20052005201E+009, +8.41228450068E-003, +2.79740562571E-001
+5.20054005401E+009, +2.18536628005E-003, +2.88490697965E-001
+5.20056005601E+009, -5.56655143726E-004, +2.98771012497E-001
+5.20058005801E+009, -5.12612055099E-007, +3.09249617147E-001
+5.20060006001E+009, +3.16157664108E-003, +3.18508153553E-001
+5.20062006201E+009, +8.29822758708E-003, +3.26300066538E-001
+5.20064006401E+009, +1.41648126971E-002, +3.32357364795E-001
+5.20066006601E+009, +2.06310186047E-002, +3.37199344362E-001
+5.20068006801E+009, +2.72860473789E-002, +3.40607876892E-001
+5.20070007001E+009, +3.36481619613E-002, +3.43079419653E-001
+5.20072007201E+009, +3.98785543230E-002, +3.44700872871E-001
+5.20074007401E+009, +4.57584972001E-002, +3.45650956554E-001
+5.20076007601E+009, +5.13131899787E-002, +3.46236251311E-001
+5.20078007801E+009, +5.65948664812E-002, +3.46560034153E-001
+5.20080008001E+009, +6.17078826671E-002, +3.46459341726E-001
+5.20082008201E+009, +6.67935101086E-002, +3.46152910236E-001
+5.20084008401E+009, +7.14091000961E-002, +3.45874906394E-001
+5.20086008601E+009, +7.58324545964E-002, +3.45226654297E-001
+5.20088008801E+009, +8.00969865569E-002, +3.44529523348E-001
+5.20090009001E+009, +8.42657981434E-002, +3.43869249116E-001
+5.20092009201E+009, +8.82343604415E-002, +3.42833844314E-001
+5.20094009401E+009, +9.22251030597E-002, +3.42017038043E-001
+5.20096009601E+009, +9.58527374149E-002, +3.40935871864E-001
+5.20098009801E+009, +9.97133528811E-002, +3.40013814917E-001
+5.20100010001E+009, +1.03252817847E-001, +3.38898853627E-001
+5.20102010201E+009, +1.06673653851E-001, +3.37812057084E-001
+5.20104010401E+009, +1.10195522531E-001, +3.36660458582E-001
+5.20106010601E+009, +1.13566615309E-001, +3.35495484994E-001
+5.20108010801E+009, +1.16900256167E-001, +3.34308213694E-001
+5.20110011001E+009, +1.20296935914E-001, +3.33087428079E-001
