"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.60000000000E+009, -4.97329398767E-001, +8.93512833235E-002
+4.60002000200E+009, -5.00065863073E-001, +1.02959635072E-001
+4.60004000400E+009, -5.01319133173E-001, +1.14696191345E-001
+4.60006000600E+009, -5.01684941966E-001, +1.25088935714E-001
+4.60008000800E+009, -5.01474845131E-001, +1.34483461417E-001
+4.60010001000E+009, -5.00992807872E-001, +1.43019258821E-001
+4.60012001200E+009, -5.00145605187E-001, +1.51184265896E-001
+4.60014001400E+009, -4.98981444956E-001, +1.58425041506E-001
+4.60016001600E+009, -4.97670197474E-001, +1.65339408259E-001
+4.60018001800E+009, -4.96258397419E-001, +1.71907562373E-001
+4.60020002000E+009, -4.94753166566E-001, +1.78084585858E-001
+4.60022002200E+009, -4.93167482579E-001, +1.84108442998E-001
+4.60024002400E+009, -4.91490459708E-001, +1.89792138817E-001
+4.60026002600E+009, -4.89771241928E-001, +1.95553680930E-001
+4.60028002800E+009, -4.87979791180E-001, +2.00802923153E-001
+4.60030003000E+009, -4.86147235306E-001, +2.06046841993E-001
+4.60032003200E+009, -4.84274701001E-001, +2.11189659250E-001
+4.60034003400E+009, -4.82366314207E-001, +2.16058608984E-001
+4.60036003600E+009, -4.80279238531E-001, +2.20919994493E-001
+4.60038003800E+009, -4.78344098587E-001, +2.25699839618E-001
+4.60040004000E+009, -4.76365558125E-001, +2.30408050879E-001
+4.60042004200E+009, -4.74272087024E-001, +2.35007904570E-001
+4.60044004400E+009, -4.72155875002E-001, +2.39514769369E-001
+4.60046004600E+009, -4.69967489764E-001, +2.43912951940E-001
+4.60048004800E+009, -4.67865335203E-001, +2.48312188127E-001
+4.60050005001E+009, -4.65497216018E-001, +2.52505217410E-001
+4.60052005201E+009, -4.63429811447E-001, +2.56816618204E-001
+4.60054005401E+009, -4.61204183159E-001, +2.61126400722E-001
+4.60056005601E+009, -4.58887786126E-001, +2.65273137064E-001
+4.60058005801E+009, -4.56669624825E-001, +2.69299558273E-001
+4.60060006001E+009, -4.54317772403E-001, +2.73341481835E-001
+4.60062006201E+009, -4.51835741613E-001, +2.77328708278E-001
+4.60064006401E+009, -4.49487558688E-001, +2.81394546672E-001
+4.60066006601E+009, -4.47048911063E-001, +2.85379005513E-001
+4.60068006801E+009, -4.44541935463E-001, +2.89318580106E-001
+4.60070007001E+009, -4.42148381148E-001, +2.93060578978E-001
+4.60072007201E+009, -4.39615568134E-001, +2.96902469836E-001
+4.60074007401E+009, -4.37057921972E-001, +3.00585255818E-001
+4.60076007601E+009, -4.34499334097E-001, +3.04338380035E-001
+4.60078007801E+009, -4.31927198973E-001, +3.08169075226E-001
+4.60080008001E+009, -4.29292781545E-001, +3.11958456261E-001
+4.60082008201E+009, -4.26540051123E-001, +3.15598087465E-001
+4.60084008401E+009, -4.23911909151E-001, +3.19210130568E-001
+4.60086008601E+009, -4.21187339969E-001, +3.22777079051E-001
+4.60088008801E+009, -4.18390211891E-001, +3.26345450632E-001
+4.60090009001E+009, -4.15712459718E-001, +3.29862681949E-001
+4.60092009201E+009, -4.12865200152E-001, +3.33391808321E-001
+4.60094009401E+009, -4.10132150142E-001, +3.36870420454E-001
+4.60096009601E+009, -4.07194691281E-001, +3.40382443388E-001
+4.60098009801E+009, -4.04333156600E-001, +3.43799254352E-001
+4.60100010001E+009, -4.01512303659E-001, +3.47137493419E-001
+4.60102010201E+009, -3.98467550149E-001, +3.50685451936E-001
+4.60104010401E+009, -3.95530812320E-001, +3.53929385627E-001
+4.60106010601E+009, -3.92614373014E-001, +3.57248841361E-001
+4.60108010801E+009, -3.89490671148E-001, +3.60556830851E-001
+4.60110011001E+009, -3.86499274409E-001, +3.63883986322E-001
+4.60112011201E+009, -3.83391886957E-001, +3.67015251982E-001
+4.60114011401E+009, -3.80328892335E-001, +3.70303031908E-001
+4.60116011601E+009, -3.77102261123E-001, +3.73595145444E-001
+4.60118011801E+009, -3.73998281522E-001, +3.76798734128E-001
+4.60120012001E+009, -3.70793859164E-001, +3.79858761001E-001
+4.60122012201E+009, -3.67558082622E-001, +3.83044131564E-001
+4.60124012401E+009, -3.64170144663E-001, +3.86128100938E-001
+4.60126012601E+009, -3.60919962626E-001, +3.89219225049E-001
+4.60128012801E+009, -3.57532692873E-001, +3.92319960458E-001
+4.60130013001E+009, -3.54144424689E-001, +3.95392629084E-001
+4.60132013201E+009, -3.50714139021E-001, +3.98504810512E-001
+4.60134013401E+009, -3.47319784754E-001, +4.01470220819E-001
+4.60136013601E+009, -3.43775342976E-001, +4.04413640968E-001
+4.60138013801E+009, -3.40332767868E-001, +4.07342687339E-001
+4.60140014001E+009, -3.36586248906E-001, +4.10406639873E-001
+4.60142014201E+009, -3.33112330567E-001, +4.13211165547E-001
+4.60144014401E+009, -3.29428371468E-001, +4.16157367188E-001
+4.60146014601E+009, -3.25701172575E-001, +4.19095668334E-001
+4.60148014801E+009, -3.21977992129E-001, +4.21904855932E-001
+4.60150015002E+009, -3.18145794042E-001, +4.24619014347E-001
+4.60152015202E+009, -3.14275113502E-001, +4.27417717283E-001
+4.60154015402E+009, -3.10402645937E-001, +4.30384827851E-001
+4.60156015602E+009, -3.06437210400E-001, +4.33189465059E-001
+4.60158015802E+009, -3.02450691465E-001, +4.35898938468E-001
+4.60160016002E+009, -2.98330827171E-001, +4.38703514934E-001
+4.60162016202E+009, -2.94076671615E-001, +4.41495448203E-001
+4.60164016402E+009, -2.89936878537E-001, +4.44098953409E-001
+4.60166016602E+009, -2.85658066055E-001, +4.46912670893E-001
+4.60168016802E+009, -2.81234099560E-001, +4.49534053974E-001
+4.60170017002E+009, -2.76779738251E-001, +4.52309313988E-001
+4.60172017202E+009, -2.72138962699E-001, +4.54896940378E-001
+4.60174017402E+009, -2.67629883806E-001, +4.57555384627E-001
+4.60176017602E+009, -2.62581549061E-001, +4.60091237738E-001
+4.60178017802E+009, -2.57665986224E-001, +4.62831726559E-001
+4.60180018002E+009, -2.52592449624E-001, +4.65358097078E-001
+4.60182018202E+009, -2.47248729958E-001, +4.67988145644E-001
+4.60184018402E+009, -2.41764765347E-001, +4.70699950951E-001
+4.60186018602E+009, -2.35866866055E-001, +4.73264467468E-001
+4.60188018802E+009, -2.30007562832E-001, +4.75684369980E-001
+4.60190019002E+009, -2.23646202965E-001, +4.78264338725E-001
+4.60192019202E+009, -2.17000000702E-001, +4.80677216836E-001
+4.60194019402E+009, -2.09721519721E-001, +4.83119730597E-001
+4.60196019602E+009, -2.02025957513E-001, +4.85594102720E-001
+4.60198019802E+009, -1.93758156640E-001, +4.87741840260E-001
+4.60200020002E+009, -1.84491416687E-001, +4.89759000491E-001
+4.60202020202E+009, -1.74370288827E-001, +4.91458875591E-001
+4.60204020402E+009, -1.63044939039E-001, +4.92790136140E-001
+4.60206020602E+009, -1.49662934442E-001, +4.93274751952E-001
+4.60208020802E+009, -1.34249776100E-001, +4.92495152352E-001
+4.60210021002E+009, -1.15796560076E-001, +4.89529248027E-001
+4.60212021202E+009, -9.35286099629E-002, +4.82254935926E-001
+4.60214021402E+009, -6.59447115303E-002, +4.66507352185E-001
+4.60216021602E+009, -3.57044116748E-002, +4.33353208625E-001
+4.60218021802E+009, -1.66222668868E-002, +3.71548295137E-001
+4.60220022002E+009, -4.07282726760E-002, +2.93021127238E-001
+4.60222022202E+009, -1.09648883129E-001, +2.45243323081E-001
+4.60224022402E+009, -1.82381241433E-001, +2.47279854379E-001
+4.60226022602E+009, -2.30414959248E-001, +2.78242002976E-001
+4.60228022802E+009, -2.54511805507E-001, +3.15708221302E-001
+4.60230023002E+009, -2.62669242322E-001, +3.49472222008E-001
+4.60232023202E+009, -2.62112342643E-001, +3.77408031650E-001
+4.60234023402E+009, -2.56960405802E-001, +3.99350655382E-001
+4.60236023602E+009, -2.49988451986E-001, +4.16764840050E-001
+4.60238023802E+009, -2.42286162270E-001, +4.30299813355E-001
+4.60240024002E+009, -2.34506243144E-001, +4.41191809603E-001
+4.60242024202E+009, -2.26825884295E-001, +4.50237777049E-001
+4.60244024402E+009, -2.19425764151E-001, +4.57665103927E-001
+4.60246024602E+009, -2.12284807255E-001, +4.63959247398E-001
+4.60248024802E+009, -2.05485154948E-001, +4.69442876638E-001
+4.60250025003E+009, -1.98903458523E-001, +4.74305410123E-001
+4.60252025203E+009, -1.92695270058E-001, +4.78411226195E-001
+4.60254025403E+009, -1.86575831604E-001, +4.82111419060E-001
+4.60256025603E+009, -1.80626318940E-001, +4.85524199184E-001
+4.60258025803E+009, -1.74938223351E-001, +4.88593542774E-001
+4.60260026003E+009, -1.69258751163E-001, +4.91351813037E-001
+4.60262026203E+009, -1.63817798973E-001, +4.93906412684E-001
+4.60264026403E+009, -1.58390848589E-001, +4.96320026812E-001
+4.60266026603E+009, -1.53066113319E-001, +4.98556383024E-001
+4.60268026803E+009, -1.47908539463E-001, +5.00513425828E-001
+4.60270027003E+009, -1.42817811384E-001, +5.02335988071E-001
+4.60272027203E+009, -1.37652568795E-001, +5.04170215663E-001
+4.60274027403E+009, -1.32613727024E-001, +5.05848804783E-001
+4.60276027603E+009, -1.27738758113E-001, +5.07479728407E-001
+4.60278027803E+009, -1.22764281894E-001, +5.08923007693E-001
+4.60280028003E+009, -1.17883012301E-001, +5.10368795427E-001
+4.60282028203E+009, -1.13070662920E-001, +5.11637819866E-001
+4.60284028403E+009, -1.08381172121E-001, +5.12830510168E-001
+4.60286028603E+009, -1.03631569032E-001, +5.13976130612E-001
+4.60288028803E+009, -9.90196214598E-002, +5.15134172192E-001
+4.60290029003E+009, -9.42024805213E-002, +5.16076863068E-001
+4.60292029203E+009, -8.94720364079E-002, +5.17097837110E-001
+4.60294029403E+009, -8.49152908738E-002, +5.18089892312E-001
+4.60296029603E+009, -8.02977800210E-002, +5.18817787121E-001
+4.60298029803E+009, -7.56130160905E-002, +5.19605581293E-001
+4.60300030003E+009, -7.10823351360E-002, +5.20390511088E-001
+4.60302030203E+009, -6.64435278580E-002, +5.21241537570E-001
+4.60304030403E+009, -6.18702999250E-002, +5.21815716551E-001
+4.60306030603E+009, -5.73555047201E-002, +5.22347940815E-001
+4.60308030803E+009, -5.28766238752E-002, +5.22867431987E-001
+4.60310031003E+009, -4.83602225413E-002, +5.23354021909E-001
+4.60312031203E+009, -4.37741333254E-002, +5.23899578453E-001
+4.60314031403E+009, -3.92301298084E-002, +5.24258783794E-001
+4.60316031603E+009, -3.47464527868E-002, +5.24674511807E-001
+4.60318031803E+009, -3.02866004372E-002, +5.25021896062E-001
+4.60320032003E+009, -2.58181114027E-002, +5.25237961203E-001
+4.60322032203E+009, -2.12478389748E-002, +5.25487674872E-001
+4.60324032403E+009, -1.67993291344E-002, +5.25619083924E-001
