"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+5.80000000000E+009, -1.10516229534E-001, -1.69527744383E-001
+5.80002000200E+009, -1.12185327249E-001, -1.68576147677E-001
+5.80004000400E+009, -1.13882975784E-001, -1.67590316745E-001
+5.80006000600E+009, -1.15495899203E-001, -1.66570121791E-001
+5.80008000800E+009, -1.17263419266E-001, -1.65508618983E-001
+5.80010001000E+009, -1.18927231942E-001, -1.64472062667E-001
+5.80012001200E+009, -1.20551234341E-001, -1.63360840404E-001
+5.80014001400E+009, -1.22185395749E-001, -1.62376148333E-001
+5.80016001600E+009, -1.23885618608E-001, -1.61283862171E-001
+5.80018001800E+009, -1.25519603066E-001, -1.60118493990E-001
+5.80020002000E+009, -1.27167582316E-001, -1.59013489636E-001
+5.80022002200E+009, -1.28872371721E-001, -1.57914266981E-001
+5.80024002400E+009, -1.30426065465E-001, -1.56703313116E-001
+5.80026002600E+009, -1.32148966067E-001, -1.55481463299E-001
+5.80028002800E+009, -1.33791351999E-001, -1.54272495890E-001
+5.80030003000E+009, -1.35364141639E-001, -1.53057426458E-001
+5.80032003200E+009, -1.37059353960E-001, -1.51756588436E-001
+5.80034003400E+009, -1.38806015014E-001, -1.50355125083E-001
+5.80036003600E+009, -1.40421642878E-001, -1.49130694293E-001
+5.80038003800E+009, -1.42106574859E-001, -1.47751890725E-001
+5.80040004000E+009, -1.43860610359E-001, -1.46413660066E-001
+5.80042004200E+009, -1.45599610012E-001, -1.44964331746E-001
+5.80044004400E+009, -1.47202280266E-001, -1.43444185051E-001
+5.80046004600E+009, -1.48973287159E-001, -1.41980374733E-001
+5.80048004800E+009, -1.50720275453E-001, -1.40424254498E-001
+5.80050005001E+009, -1.52479728512E-001, -1.38847816726E-001
+5.80052005201E+009, -1.54297527774E-001, -1.37210818699E-001
+5.80054005401E+009, -1.56105301907E-001, -1.35527818125E-001
+5.80056005601E+009, -1.57874290438E-001, -1.33769207032E-001
+5.80058005801E+009, -1.59705145470E-001, -1.32027766780E-001
+5.80060006001E+009, -1.61823240889E-001, -1.30059891801E-001
+5.80062006201E+009, -1.63599421564E-001, -1.28120310672E-001
+5.80064006401E+009, -1.65670746426E-001, -1.25958349388E-001
+5.80066006601E+009, -1.67785703936E-001, -1.23788690063E-001
+5.80068006801E+009, -1.69781449262E-001, -1.21599272905E-001
+5.80070007001E+009, -1.71896368123E-001, -1.19009155776E-001
+5.80072007201E+009, -1.74221066486E-001, -1.16272569948E-001
+5.80074007401E+009, -1.76503333166E-001, -1.13313093962E-001
+5.80076007601E+009, -1.78935823264E-001, -1.10132667147E-001
+5.80078007801E+009, -1.81516502867E-001, -1.06522738439E-001
+5.80080008001E+009, -1.84211228560E-001, -1.02400904972E-001
+5.80082008201E+009, -1.86839972429E-001, -9.78295007629E-002
+5.80084008401E+009, -1.89564039792E-001, -9.23663490305E-002
+5.80086008601E+009, -1.92484497168E-001, -8.52523730381E-002
+5.80088008801E+009, -1.94801258631E-001, -7.64996387005E-002
+5.80090009001E+009, -1.96077076444E-001, -6.45912515593E-002
+5.80092009201E+009, -1.93736423210E-001, -4.76615333851E-002
+5.80094009401E+009, -1.82106745538E-001, -2.62964633279E-002
+5.80096009601E+009, -1.55712491378E-001, -8.93623453356E-003
+5.80098009801E+009, -1.23121670937E-001, -7.35164256112E-003
+5.80100010001E+009, -9.76343401743E-002, -1.98061583554E-002
+5.80102010201E+009, -8.33511174767E-002, -3.72469439148E-002
+5.80104010401E+009, -7.73546380484E-002, -5.52569876881E-002
+5.80106010601E+009, -7.74956508212E-002, -7.08429175295E-002
+5.80108010801E+009, -8.12391317484E-002, -8.32346670841E-002
+5.80110011001E+009, -8.71273526680E-002, -9.29166898115E-002
+5.80112011201E+009, -9.45981476039E-002, -1.00269741958E-001
+5.80114011401E+009, -1.01752821704E-001, -1.04939224574E-001
+5.80116011601E+009, -1.08695484492E-001, -1.07904585991E-001
+5.80118011801E+009, -1.15648598008E-001, -1.09818418530E-001
+5.80120012001E+009, -1.21709607556E-001, -1.10504352477E-001
+5.80122012201E+009, -1.27085248123E-001, -1.10486945717E-001
+5.80124012401E+009, -1.32231536210E-001, -1.09878531409E-001
+5.80126012601E+009, -1.36951174249E-001, -1.09033774199E-001
+5.80128012801E+009, -1.40887385065E-001, -1.07885121595E-001
+5.80130013001E+009, -1.44673654080E-001, -1.06468070050E-001
+5.80132013201E+009, -1.48046684453E-001, -1.04975132027E-001
+5.80134013401E+009, -1.50936144329E-001, -1.03432481050E-001
+5.80136013601E+009, -1.53637929128E-001, -1.01764184292E-001
+5.80138013801E+009, -1.56336329650E-001, -1.00120414721E-001
+5.80140014001E+009, -1.58575593639E-001, -9.84765110771E-002
+5.80142014201E+009, -1.60741120754E-001, -9.66259745660E-002
+5.80144014401E+009, -1.62861953263E-001, -9.48962556608E-002
+5.80146014601E+009, -1.64705541756E-001, -9.31568920617E-002
+5.80148014801E+009, -1.66421623918E-001, -9.14303746865E-002
+5.80150015002E+009, -1.68224510732E-001, -8.97124381712E-002
+5.80152015202E+009, -1.69794151219E-001, -8.78543073248E-002
+5.80154015402E+009, -1.71313253156E-001, -8.61202933218E-002
+5.80156015602E+009, -1.72769515401E-001, -8.42958547641E-002
+5.80158015802E+009, -1.74242365619E-001, -8.26304873624E-002
+5.80160016002E+009, -1.75465751733E-001, -8.08356775992E-002
+5.80162016202E+009, -1.76618559435E-001, -7.90675503190E-002
+5.80164016402E+009, -1.77950595576E-001, -7.72668329618E-002
+5.80166016602E+009, -1.79031334241E-001, -7.55936220215E-002
+5.80168016802E+009, -1.80094717770E-001, -7.38545893036E-002
+5.80170017002E+009, -1.81251850271E-001, -7.18796855485E-002
+5.80172017202E+009, -1.82283871352E-001, -7.02817894304E-002
+5.80174017402E+009, -1.83089980337E-001, -6.83647241417E-002
+5.80176017602E+009, -1.84124224840E-001, -6.67148009226E-002
+5.80178017802E+009, -1.85098534583E-001, -6.48302285715E-002
+5.80180018002E+009, -1.85995454507E-001, -6.31544404112E-002
+5.80182018202E+009, -1.86901614469E-001, -6.13949249947E-002
+5.80184018402E+009, -1.87732022181E-001, -5.95466877555E-002
+5.80186018602E+009, -1.88395662843E-001, -5.77476887834E-002
+5.80188018802E+009, -1.89171704202E-001, -5.59530210872E-002
+5.80190019002E+009, -1.89991179952E-001, -5.42155487664E-002
+5.80192019202E+009, -1.90690317841E-001, -5.23790965464E-002
+5.80194019402E+009, -1.91404877864E-001, -5.05697702088E-002
+5.80196019602E+009, -1.92184056513E-001, -4.87583812076E-002
+5.80198019802E+009, -1.92736977081E-001, -4.69171383881E-002
+5.80200020002E+009, -1.93314144375E-001, -4.51920193053E-002
+5.80202020202E+009, -1.94040733647E-001, -4.34267186016E-002
+5.80204020402E+009, -1.94592878549E-001, -4.15191854942E-002
+5.80206020602E+009, -1.95064575231E-001, -3.96896316965E-002
+5.80208020802E+009, -1.95615658529E-001, -3.79183284083E-002
+5.80210021002E+009, -1.96210993219E-001, -3.60166335788E-002
+5.80212021202E+009, -1.96640394138E-001, -3.41904259907E-002
+5.80214021402E+009, -1.97142342547E-001, -3.23204437783E-002
+5.80216021602E+009, -1.97683013195E-001, -3.05130792663E-002
+5.80218021802E+009, -1.98122635830E-001, -2.86095344036E-002
+5.80220022002E+009, -1.98467693873E-001, -2.68315233080E-002
+5.80222022202E+009, -1.98924904187E-001, -2.49316077610E-002
+5.80224022402E+009, -1.99382459419E-001, -2.30327233727E-002
+5.80226022602E+009, -1.99680866321E-001, -2.12391548338E-002
+5.80228022802E+009, -2.00116365107E-001, -1.93405379339E-002
+5.80230023002E+009, -2.00420632421E-001, -1.74160177709E-002
+5.80232023202E+009, -2.00647066961E-001, -1.55506788135E-002
+5.80234023402E+009, -2.01019784482E-001, -1.36905666302E-002
+5.80236023602E+009, -2.01410792573E-001, -1.17382450687E-002
+5.80238023802E+009, -2.01633858215E-001, -9.86557084073E-003
+5.80240024002E+009, -2.01847221357E-001, -7.90565775335E-003
