"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.00378037804E+009, -6.78646860407E-001, +1.73555723470E-001
+4.00380038004E+009, -6.77357604564E-001, +1.78632584459E-001
+4.00382038204E+009, -6.76025082885E-001, +1.83746886514E-001
+4.00384038404E+009, -6.74598284291E-001, +1.88777651059E-001
+4.00386038604E+009, -6.73205678070E-001, +1.93817373290E-001
+4.00388038804E+009, -6.71733850754E-001, +1.98907452701E-001
+4.00390039004E+009, -6.70258263989E-001, +2.03877924552E-001
+4.00392039204E+009, -6.68779956217E-001, +2.08990502522E-001
+4.00394039404E+009, -6.67170533829E-001, +2.13856179356E-001
+4.00396039604E+009, -6.65577054110E-001, +2.18854595130E-001
+4.00398039804E+009, -6.63815668062E-001, +2.23804111090E-001
+4.00400040004E+009, -6.62267898245E-001, +2.28835299921E-001
+4.00402040204E+009, -6.60544594314E-001, +2.33844828350E-001
+4.00404040404E+009, -6.58788181797E-001, +2.38700915827E-001
+4.00406040604E+009, -6.57058640138E-001, +2.43647382152E-001
+4.00408040804E+009, -6.55251761073E-001, +2.48547379353E-001
+4.00410041004E+009, -6.53347015582E-001, +2.53422428469E-001
+4.00412041204E+009, -6.51332136030E-001, +2.58311907171E-001
+4.00414041404E+009, -6.49470033565E-001, +2.63260271085E-001
+4.00416041604E+009, -6.47586841067E-001, +2.68170274498E-001
+4.00418041804E+009, -6.45648616190E-001, +2.73096371131E-001
+4.00420042004E+009, -6.43596948552E-001, +2.77806024253E-001
+4.00422042204E+009, -6.41345214166E-001, +2.82525284460E-001
+4.00424042404E+009, -6.39231808488E-001, +2.87370008246E-001
+4.00426042604E+009, -6.37036145203E-001, +2.92169156084E-001
+4.00428042804E+009, -6.34918440905E-001, +2.97074273956E-001
+4.00430043004E+009, -6.32762497572E-001, +3.01831604235E-001
+4.00432043204E+009, -6.30576585901E-001, +3.06548672070E-001
+4.00434043404E+009, -6.28259791581E-001, +3.11225338913E-001
+4.00436043604E+009, -6.25864319144E-001, +3.15910339128E-001
+4.00438043804E+009, -6.23455107342E-001, +3.20563495391E-001
+4.00440044004E+009, -6.21148510185E-001, +3.25312924239E-001
+4.00442044204E+009, -6.18695189818E-001, +3.29978568386E-001
+4.00444044404E+009, -6.16296446373E-001, +3.34594113576E-001
+4.00446044604E+009, -6.13757586020E-001, +3.39195664999E-001
+4.00448044804E+009, -6.11150647475E-001, +3.43781616288E-001
+4.00450045005E+009, -6.08592210547E-001, +3.48338991959E-001
+4.00452045205E+009, -6.05963268458E-001, +3.52971392853E-001
+4.00454045405E+009, -6.03286480185E-001, +3.57551645316E-001
+4.00456045605E+009, -6.00692900241E-001, +3.62059394482E-001
+4.00458045805E+009, -5.97966676362E-001, +3.66624891315E-001
+4.00460046005E+009, -5.95232439021E-001, +3.71145756868E-001
+4.00462046205E+009, -5.92445108444E-001, +3.75536732984E-001
+4.00464046405E+009, -5.89573038126E-001, +3.79973713019E-001
+4.00466046605E+009, -5.86747152172E-001, +3.84421791418E-001
+4.00468046805E+009, -5.83828054621E-001, +3.88782834562E-001
+4.00470047005E+009, -5.80956886209E-001, +3.93306802281E-001
+4.00472047205E+009, -5.77906166006E-001, +3.97644311432E-001
+4.00474047405E+009, -5.75005166840E-001, +4.01946962450E-001
+4.00476047605E+009, -5.71898645624E-001, +4.06146406080E-001
+4.00478047805E+009, -5.68853659986E-001, +4.10436774121E-001
+4.00480048005E+009, -5.65813240484E-001, +4.14664458885E-001
+4.00482048205E+009, -5.62680168784E-001, +4.19005953048E-001
+4.00484048405E+009, -5.59604391702E-001, +4.23204156263E-001
+4.00486048605E+009, -5.56352802536E-001, +4.27304064958E-001
+4.00488048805E+009, -5.53116185187E-001, +4.31443560291E-001
+4.00490049005E+009, -5.49869214422E-001, +4.35624148565E-001
+4.00492049205E+009, -5.46587071814E-001, +4.39827945507E-001
+4.00494049405E+009, -5.43368016624E-001, +4.43947262901E-001
+4.00496049605E+009, -5.40049881186E-001, +4.48141217404E-001
+4.00498049805E+009, -5.36628901576E-001, +4.52133705553E-001
+4.00500050005E+009, -5.33146986298E-001, +4.56079798860E-001
+4.00502050205E+009, -5.29831467274E-001, +4.60014209097E-001
+4.00504050405E+009, -5.26234151881E-001, +4.64067238547E-001
+4.00506050605E+009, -5.22833784026E-001, +4.68016315586E-001
+4.00508050805E+009, -5.19387236199E-001, +4.72013211665E-001
+4.00510051005E+009, -5.15753667498E-001, +4.75790054883E-001
+4.00512051205E+009, -5.12233869302E-001, +4.79703962109E-001
+4.00514051405E+009, -5.08592087932E-001, +4.83511482518E-001
+4.00516051605E+009, -5.04865462724E-001, +4.87234523489E-001
+4.00518051805E+009, -5.01237630014E-001, +4.91174751084E-001
+4.00520052005E+009, -4.97532798880E-001, +4.94919855784E-001
+4.00522052205E+009, -4.93895262790E-001, +4.98727526422E-001
+4.00524052405E+009, -4.90038991419E-001, +5.02448757796E-001
+4.00526052605E+009, -4.86313387409E-001, +5.06073852745E-001
