"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+6.00000000000E+009, +1.76543602394E-001, -1.03155656317E-001
+6.00002000200E+009, +1.75599721667E-001, -1.04590807819E-001
+6.00004000400E+009, +1.74859933503E-001, -1.06078712848E-001
+6.00006000600E+009, +1.74033225961E-001, -1.07535923516E-001
+6.00008000800E+009, +1.73076365553E-001, -1.08825243031E-001
+6.00010001000E+009, +1.72222176088E-001, -1.10275088772E-001
+6.00012001200E+009, +1.71284398168E-001, -1.11770746782E-001
+6.00014001400E+009, +1.70458886832E-001, -1.13104502637E-001
+6.00016001600E+009, +1.69514727027E-001, -1.14512788711E-001
+6.00018001800E+009, +1.68510439713E-001, -1.15898876947E-001
+6.00020002000E+009, +1.67637216708E-001, -1.17337697296E-001
+6.00022002200E+009, +1.66682221148E-001, -1.18642405730E-001
+6.00024002400E+009, +1.65718295080E-001, -1.20033573215E-001
+6.00026002600E+009, +1.64745515068E-001, -1.21390424667E-001
+6.00028002800E+009, +1.63813548240E-001, -1.22720515915E-001
+6.00030003000E+009, +1.62821780853E-001, -1.24083414304E-001
+6.00032003200E+009, +1.61784568949E-001, -1.25424301849E-001
+6.00034003400E+009, +1.60746690808E-001, -1.26773283755E-001
+6.00036003600E+009, +1.59761132111E-001, -1.28007292045E-001
+6.00038003800E+009, +1.58729564408E-001, -1.29433388593E-001
+6.00040004000E+009, +1.57660815767E-001, -1.30754542010E-001
+6.00042004200E+009, +1.56565825264E-001, -1.31916810896E-001
+6.00044004400E+009, +1.55620511598E-001, -1.33275796481E-001
+6.00046004600E+009, +1.54414486750E-001, -1.34566291117E-001
+6.00048004800E+009, +1.53335887806E-001, -1.35834404576E-001
+6.00050005001E+009, +1.52244541172E-001, -1.37138284756E-001
+6.00052005201E+009, +1.51207556440E-001, -1.38437517497E-001
+6.00054005401E+009, +1.49976668764E-001, -1.39517445468E-001
+6.00056005601E+009, +1.48831669958E-001, -1.40810515278E-001
+6.00058005801E+009, +1.47801411079E-001, -1.42157078025E-001
+6.00060006001E+009, +1.46570991149E-001, -1.43215446950E-001
+6.00062006201E+009, +1.45449140077E-001, -1.44397264686E-001
+6.00064006401E+009, +1.44306773252E-001, -1.45667953650E-001
+6.00066006601E+009, +1.42930013187E-001, -1.46819616832E-001
+6.00068006801E+009, +1.41918774949E-001, -1.47995718733E-001
+6.00070007001E+009, +1.40708907441E-001, -1.49160408448E-001
+6.00072007201E+009, +1.39441022623E-001, -1.50269445801E-001
