"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.20000000000E+009, +6.13228730031E-001, -3.39891787110E-001
+4.20002000200E+009, +6.09575828755E-001, -3.45983191834E-001
+4.20004000400E+009, +6.05667191578E-001, -3.51846554173E-001
+4.20006000600E+009, +6.01733964103E-001, -3.57782845429E-001
+4.20008000800E+009, +5.97733659423E-001, -3.63577921161E-001
+4.20010001000E+009, +5.93690245146E-001, -3.69499924419E-001
+4.20012001200E+009, +5.89540135213E-001, -3.75369814886E-001
+4.20014001400E+009, +5.85347819802E-001, -3.81275812289E-001
+4.20016001600E+009, +5.80939773577E-001, -3.86930823380E-001
+4.20018001800E+009, +5.76441731882E-001, -3.92798225349E-001
+4.20020002000E+009, +5.71911303025E-001, -3.98656640532E-001
+4.20022002200E+009, +5.67130305222E-001, -4.04411715753E-001
+4.20024002400E+009, +5.62259555077E-001, -4.10180092371E-001
+4.20026002600E+009, +5.57283504830E-001, -4.16070093224E-001
+4.20028002800E+009, +5.52169282836E-001, -4.21835233274E-001
+4.20030003000E+009, +5.46849995579E-001, -4.27556870957E-001
+4.20032003200E+009, +5.41370972951E-001, -4.33234628813E-001
+4.20034003400E+009, +5.35799188961E-001, -4.39011265307E-001
+4.20036003600E+009, +5.29874304486E-001, -4.44744921314E-001
+4.20038003800E+009, +5.23875049671E-001, -4.50540293706E-001
+4.20040004000E+009, +5.17539628940E-001, -4.56308265095E-001
+4.20042004200E+009, +5.10925671395E-001, -4.62097869737E-001
+4.20044004400E+009, +5.04041508654E-001, -4.67849677439E-001
+4.20046004600E+009, +4.96768941576E-001, -4.73728825629E-001
+4.20048004800E+009, +4.89164461305E-001, -4.79368779378E-001
+4.20050005001E+009, +4.80997338500E-001, -4.85227746318E-001
+4.20052005201E+009, +4.72435330811E-001, -4.91064421481E-001
+4.20054005401E+009, +4.63266865088E-001, -4.96897148588E-001
+4.20056005601E+009, +4.53391078223E-001, -5.02630237577E-001
+4.20058005801E+009, +4.42786499651E-001, -5.08460747084E-001
+4.20060006001E+009, +4.31160636730E-001, -5.14013005870E-001
+4.20062006201E+009, +4.18485639196E-001, -5.19578604316E-001
+4.20064006401E+009, +4.04432802424E-001, -5.24882132547E-001
+4.20066006601E+009, +3.88751211322E-001, -5.29823441172E-001
+4.20068006801E+009, +3.71035771433E-001, -5.34086791315E-001
+4.20070007001E+009, +3.50550469001E-001, -5.37361653201E-001
+4.20072007201E+009, +3.26433582146E-001, -5.39234855560E-001
+4.20074007401E+009, +2.97746355631E-001, -5.38215210513E-001
+4.20076007601E+009, +2.62369523217E-001, -5.31892902923E-001
+4.20078007801E+009, +2.18535539035E-001, -5.15738775939E-001
+4.20080008001E+009, +1.63099211121E-001, -4.77064445206E-001
+4.20082008201E+009, +1.07211758455E-001, -3.94846247332E-001
+4.20084008401E+009, +9.45828871944E-002, -2.57903198241E-001
+4.20086008601E+009, +1.63091315075E-001, -1.30429986063E-001
+4.20088008801E+009, +2.68294860412E-001, -6.88886014795E-002
+4.20090009001E+009, +3.67823225738E-001, -6.16917382560E-002
+4.20092009201E+009, +4.46609326449E-001, -8.68799525978E-002
+4.20094009401E+009, +5.03752591013E-001, -1.28557741479E-001
+4.20096009601E+009, +5.40746453338E-001, -1.75937398209E-001
+4.20098009801E+009, +5.62105268945E-001, -2.22444317808E-001
+4.20100010001E+009, +5.72521664822E-001, -2.66171966781E-001
+4.20102010201E+009, +5.75047047980E-001, -3.05035429404E-001
+4.20104010401E+009, +5.72496641776E-001, -3.38591973001E-001
+4.20106010601E+009, +5.66740573923E-001, -3.67934900770E-001
+4.20108010801E+009, +5.59030835858E-001, -3.93086415424E-001
+4.20110011001E+009, +5.50428282505E-001, -4.14280258079E-001
+4.20112011201E+009, +5.41374694716E-001, -4.32691331519E-001
+4.20114011401E+009, +5.32094917544E-001, -4.49032494473E-001
+4.20116011601E+009, +5.22972402710E-001, -4.63057255992E-001
+4.20118011801E+009, +5.14189316956E-001, -4.75760670940E-001
+4.20120012001E+009, +5.05387221001E-001, -4.87247601346E-001
+4.20122012201E+009, +4.96870212158E-001, -4.97417778102E-001
+4.20124012401E+009, +4.88646423016E-001, -5.06732359916E-001
+4.20126012601E+009, +4.80476857642E-001, -5.15282898304E-001
+4.20128012801E+009, +4.72521526545E-001, -5.23185679037E-001
+4.20130013001E+009, +4.64876888218E-001, -5.30645012779E-001
+4.20132013201E+009, +4.57415634313E-001, -5.37594210973E-001
+4.20134013401E+009, +4.49991360291E-001, -5.44160783641E-001
+4.20136013601E+009, +4.42652314401E-001, -5.50223081690E-001
+4.20138013801E+009, +4.35505998013E-001, -5.56111243310E-001
+4.20140014001E+009, +4.28470007436E-001, -5.61526454605E-001
+4.20142014201E+009, +4.21625405516E-001, -5.66867346752E-001
+4.20144014401E+009, +4.14723679680E-001, -5.71902656101E-001
+4.20146014601E+009, +4.07897839089E-001, -5.76851672124E-001
+4.20148014801E+009, +4.01191075225E-001, -5.81543770770E-001
+4.20150015002E+009, +3.94584194511E-001, -5.85925305078E-001
+4.20152015202E+009, +3.87960583259E-001, -5.90235783708E-001
+4.20154015402E+009, +3.81336765586E-001, -5.94438303260E-001
+4.20156015602E+009, +3.74850055723E-001, -5.98407378395E-001
+4.20158015802E+009, +3.68433831957E-001, -6.02289101003E-001
+4.20160016002E+009, +3.62057022044E-001, -6.06073404882E-001
+4.20162016202E+009, +3.55640255467E-001, -6.09756382632E-001
+4.20164016402E+009, +3.49241108490E-001, -6.13251755234E-001
+4.20166016602E+009, +3.42855429110E-001, -6.16578004421E-001
+4.20168016802E+009, +3.36461054045E-001, -6.20060353766E-001
+4.20170017002E+009, +3.30172167986E-001, -6.23302081138E-001
