"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.60104010401E+009, +3.94657293131E-001, +3.49826480854E-002
+4.60106010601E+009, +3.95086339364E-001, +3.10973465777E-002
+4.60108010801E+009, +3.95419269016E-001, +2.72563636466E-002
+4.60110011001E+009, +3.95839395062E-001, +2.35363156586E-002
+4.60112011201E+009, +3.96115977251E-001, +1.97333533889E-002
+4.60114011401E+009, +3.96295883377E-001, +1.58920590433E-002
+4.60116011601E+009, +3.96485914083E-001, +1.20797972776E-002
+4.60118011801E+009, +3.96520187841E-001, +8.24263101275E-003
+4.60120012001E+009, +3.96789351476E-001, +4.54431991712E-003
+4.60122012201E+009, +3.96838704347E-001, +6.72541693231E-004
+4.60124012401E+009, +3.96821566500E-001, -3.01400893040E-003
+4.60126012601E+009, +3.96869189248E-001, -6.88011045410E-003
+4.60128012801E+009, +3.96861016760E-001, -1.06492549475E-002
+4.60130013001E+009, +3.96656238566E-001, -1.43711561857E-002
+4.60132013201E+009, +3.96606686594E-001, -1.82417876959E-002
+4.60134013401E+009, +3.96501025283E-001, -2.20869649227E-002
+4.60136013601E+009, +3.96198958536E-001, -2.58707703582E-002
+4.60138013801E+009, +3.95967514250E-001, -2.96306653496E-002
+4.60140014001E+009, +3.95777638504E-001, -3.34688103153E-002
+4.60142014201E+009, +3.95502014742E-001, -3.72266779932E-002
+4.60144014401E+009, +3.95032758706E-001, -4.10422570331E-002
+4.60146014601E+009, +3.94647174682E-001, -4.49270437314E-002
+4.60148014801E+009, +3.94324711836E-001, -4.87605252111E-002
+4.60150015002E+009, +3.93724200132E-001, -5.25188919098E-002
+4.60152015202E+009, +3.93291698839E-001, -5.63630550384E-002
+4.60154015402E+009, +3.92746138181E-001, -6.02530672245E-002
+4.60156015602E+009, +3.92114354708E-001, -6.39857902845E-002
+4.60158015802E+009, +3.91487762430E-001, -6.78511920435E-002
+4.60160016002E+009, +3.90836442594E-001, -7.17181598837E-002
+4.60162016202E+009, +3.90105143111E-001, -7.55528198086E-002
+4.60164016402E+009, +3.89228760097E-001, -7.94596716036E-002
+4.60166016602E+009, +3.88531246294E-001, -8.33302313654E-002
+4.60168016802E+009, +3.87524095229E-001, -8.72580618657E-002
+4.60170017002E+009, +3.86655997452E-001, -9.11050735792E-002
+4.60172017202E+009, +3.85737434946E-001, -9.50439288833E-002
+4.60174017402E+009, +3.84764622496E-001, -9.89985579317E-002
+4.60176017602E+009, +3.83588570653E-001, -1.02689448337E-001
+4.60178017802E+009, +3.82508573734E-001, -1.06837603206E-001
+4.60180018002E+009, +3.81305871978E-001, -1.10770993400E-001
+4.60182018202E+009, +3.80040908196E-001, -1.14638427574E-001
+4.60184018402E+009, +3.78735339202E-001, -1.18742670714E-001
+4.60186018602E+009, +3.77324654173E-001, -1.22697776087E-001
+4.60188018802E+009, +3.75908095298E-001, -1.26714359234E-001
+4.60190019002E+009, +3.74319331370E-001, -1.30696641850E-001
+4.60192019202E+009, +3.72763229981E-001, -1.34823451481E-001
+4.60194019402E+009, +3.71114255273E-001, -1.38958026556E-001
+4.60196019602E+009, +3.69286584600E-001, -1.43047201494E-001
+4.60198019802E+009, +3.67407689218E-001, -1.47245651092E-001
+4.60200020002E+009, +3.65487174607E-001, -1.51499638092E-001
+4.60202020202E+009, +3.63384877356E-001, -1.55660519481E-001
+4.60204020402E+009, +3.61227277904E-001, -1.59926281498E-001
+4.60206020602E+009, +3.58875915904E-001, -1.64221148138E-001
+4.60208020802E+009, +3.56319417171E-001, -1.68489181822E-001
+4.60210021002E+009, +3.53729797490E-001, -1.73041225728E-001
+4.60212021202E+009, +3.50909369457E-001, -1.77515395452E-001
+4.60214021402E+009, +3.47711273718E-001, -1.81943602836E-001
+4.60216021602E+009, +3.44336491046E-001, -1.86516445687E-001
+4.60218021802E+009, +3.40856698066E-001, -1.91287268348E-001
+4.60220022002E+009, +3.36995932211E-001, -1.96004224139E-001
+4.60222022202E+009, +3.32602188707E-001, -2.00680164511E-001
+4.60224022402E+009, +3.27993078254E-001, -2.05445224434E-001
+4.60226022602E+009, +3.22657968508E-001, -2.10256362624E-001
+4.60228022802E+009, +3.16679140757E-001, -2.15085553188E-001
+4.60230023002E+009, +3.10105179341E-001, -2.19819918170E-001
+4.60232023202E+009, +3.02491757549E-001, -2.24503657724E-001
+4.60234023402E+009, +2.93677258763E-001, -2.28690543630E-001
+4.60236023602E+009, +2.83427570359E-001, -2.32306315188E-001
+4.60238023802E+009, +2.71382196145E-001, -2.35004453603E-001
+4.60240024002E+009, +2.56848798854E-001, -2.35847828427E-001
+4.60242024202E+009, +2.39689959153E-001, -2.33236914025E-001
+4.60244024402E+009, +2.20561110435E-001, -2.25365949879E-001
+4.60246024602E+009, +2.01274026326E-001, -2.09502316169E-001
+4.60248024802E+009, +1.86894696376E-001, -1.84418523880E-001
+4.60250025003E+009, +1.82711864373E-001, -1.54218227949E-001
+4.60252025203E+009, +1.90613210305E-001, -1.25419518784E-001
+4.60254025403E+009, +2.07187902088E-001, -1.03585770290E-001
+4.60256025603E+009, +2.28506467477E-001, -9.05802125487E-002
+4.60258025803E+009, +2.49844833353E-001, -8.57646915942E-002
+4.60260026003E+009, +2.69498400795E-001, -8.71653958962E-002
+4.60262026203E+009, +2.86074071915E-001, -9.28837679938E-002
+4.60264026403E+009, +2.99516475192E-001, -1.01438314261E-001
+4.60266026603E+009, +3.09748856480E-001, -1.11271607115E-001
+4.60268026803E+009, +3.17370093710E-001, -1.21709518730E-001
+4.60270027003E+009, +3.22840829892E-001, -1.32475717148E-001
+4.60272027203E+009, +3.26525601281E-001, -1.42649375022E-001
+4.60274027403E+009, +3.28592610612E-001, -1.52430806517E-001
+4.60276027603E+009, +3.29722934871E-001, -1.61672970631E-001
+4.60278027803E+009, +3.30022233006E-001, -1.70423970139E-001
+4.60280028003E+009, +3.29589737610E-001, -1.78311176331E-001
+4.60282028203E+009, +3.28738570772E-001, -1.85903299818E-001
+4.60284028403E+009, +3.27451003020E-001, -1.92995856908E-001
+4.60286028603E+009, +3.25889390001E-001, -1.99396882993E-001
+4.60288028803E+009, +3.24051522402E-001, -2.05681048438E-001
+4.60290029003E+009, +3.21984542454E-001, -2.11519308940E-001
+4.60292029203E+009, +3.19782977692E-001, -2.17140011403E-001
+4.60294029403E+009, +3.17523748981E-001, -2.22373097015E-001
+4.60296029603E+009, +3.15093565931E-001, -2.27432991871E-001
+4.60298029803E+009, +3.12722939865E-001, -2.32399246335E-001
+4.60300030003E+009, +3.10011970564E-001, -2.36900196348E-001
+4.60302030203E+009, +3.07482839210E-001, -2.41496230533E-001
+4.60304030403E+009, +3.04816100801E-001, -2.45836507801E-001
+4.60306030603E+009, +3.01991099310E-001, -2.50003021037E-001
+4.60308030803E+009, +2.99241686261E-001, -2.54138182875E-001
+4.60310031003E+009, +2.96341634042E-001, -2.58137279040E-001
+4.60312031203E+009, +2.93483371518E-001, -2.62061571670E-001
+4.60314031403E+009, +2.90559520620E-001, -2.65815680231E-001
+4.60316031603E+009, +2.87566432689E-001, -2.69574166260E-001
+4.60318031803E+009, +2.84519043384E-001, -2.73183408758E-001
+4.60320032003E+009, +2.81487616046E-001, -2.76719807309E-001
+4.60322032203E+009, +2.78404387467E-001, -2.80295378253E-001
+4.60324032403E+009, +2.75233048367E-001, -2.83714917157E-001
+4.60326032603E+009, +2.71997820714E-001, -2.86977745043E-001
+4.60328032803E+009, +2.68709226318E-001, -2.90294384956E-001
+4.60330033003E+009, +2.65515105088E-001, -2.93623222051E-001
+4.60332033203E+009, +2.62057025665E-001, -2.96720846614E-001
+4.60334033403E+009, +2.58737613779E-001, -2.99863050223E-001
+4.60336033603E+009, +2.55248949191E-001, -3.02996227145E-001
+4.60338033803E+009, +2.51760634166E-001, -3.06050860513E-001
+4.60340034003E+009, +2.48105872900E-001, -3.08988748794E-001
+4.60342034203E+009, +2.44399598861E-001, -3.11915721296E-001
+4.60344034403E+009, +2.40670842801E-001, -3.14834660390E-001
+4.60346034603E+009, +2.37018871807E-001, -3.17720620253E-001
+4.60348034803E+009, +2.32963051842E-001, -3.20626665054E-001
+4.60350035004E+009, +2.28987480562E-001, -3.23437721242E-001
+4.60352035204E+009, +2.24987984172E-001, -3.26226491674E-001
+4.60354035404E+009, +2.20841180153E-001, -3.28847831113E-001
+4.60356035604E+009, +2.16582786467E-001, -3.31645874418E-001
+4.60358035804E+009, +2.12176134885E-001, -3.34325419597E-001
+4.60360036004E+009, +2.07681136482E-001, -3.36811213210E-001
+4.60362036204E+009, +2.03002165570E-001, -3.39626600989E-001
+4.60364036404E+009, +1.98061183218E-001, -3.42154279580E-001
+4.60366036604E+009, +1.92973856271E-001, -3.44521257663E-001
+4.60368036804E+009, +1.87735198085E-001, -3.47072531962E-001
+4.60370037004E+009, +1.82243596380E-001, -3.49421893233E-001
+4.60372037204E+009, +1.76496794463E-001, -3.51696400305E-001
+4.60374037404E+009, +1.70408605500E-001, -3.53897749185E-001
+4.60376037604E+009, +1.63867574355E-001, -3.56110513653E-001
+4.60378037804E+009, +1.57015790416E-001, -3.58039125194E-001
+4.60380038004E+009, +1.49544684036E-001, -3.59821630190E-001
+4.60382038204E+009, +1.41513196336E-001, -3.61422678775E-001
+4.60384038404E+009, +1.32768706648E-001, -3.62531727650E-001
+4.60386038604E+009, +1.23161353432E-001, -3.63239489462E-001
+4.60388038804E+009, +1.12452302194E-001, -3.63378369228E-001
+4.60390039004E+009, +1.00117322818E-001, -3.62303970333E-001
+4.60392039204E+009, +8.62583884693E-002, -3.59575304365E-001
+4.60394039404E+009, +6.97525261851E-002, -3.53742743529E-001
+4.60396039604E+009, +5.07932441025E-002, -3.42986127887E-001
+4.60398039804E+009, +2.98622647991E-002, -3.23009396562E-001
+4.60400040004E+009, +1.15084792430E-002, -2.87395100687E-001
+4.60402040204E+009, +9.80451141315E-003, -2.35177411766E-001
+4.60404040404E+009, +3.65474640802E-002, -1.84198755503E-001
+4.60406040604E+009, +7.95877570835E-002, -1.55964864807E-001
+4.60408040804E+009, +1.22961505782E-001, -1.50628046777E-001
+4.60410041004E+009, +1.58105076144E-001, -1.60178148891E-001
+4.60412041204E+009, +1.83804914427E-001, -1.77683021200E-001
+4.60414041404E+009, +2.00911124337E-001, -1.98890284691E-001
+4.60416041604E+009, +2.10696762846E-001, -2.20220083755E-001
+4.60418041804E+009, +2.14986931704E-001, -2.40833758174E-001
+4.60420042004E+009, +2.15416438469E-001, -2.59113978906E-001
+4.60422042204E+009, +2.13140815795E-001, -2.75283611619E-001
+4.60424042404E+009, +2.08993412492E-001, -2.89258509198E-001
+4.60426042604E+009, +2.03962975964E-001, -3.01257713455E-001
+4.60428042804E+009, +1.98192240589E-001, -3.11670702695E-001
+4.60430043004E+009, +1.92159672531E-001, -3.20789168975E-001
+4.60432043204E+009, +1.86013213587E-001, -3.28370852129E-001
+4.60434043404E+009, +1.79907280043E-001, -3.35152828860E-001
+4.60436043604E+009, +1.73849273291E-001, -3.41057305799E-001
+4.60438043804E+009, +1.67823254412E-001, -3.46137328002E-001
+4.60440044004E+009, +1.61998875466E-001, -3.50862753889E-001
+4.60442044204E+009, +1.56324483141E-001, -3.54981895708E-001
+4.60444044404E+009, +1.50688269586E-001, -3.58649710273E-001
+4.60446044604E+009, +1.45316992499E-001, -3.61939331429E-001
+4.60448044804E+009, +1.39982380689E-001, -3.65021684209E-001
+4.60450045005E+009, +1.34676398878E-001, -3.67834140555E-001
+4.60452045205E+009, +1.29535038556E-001, -3.70413928044E-001
+4.60454045405E+009, +1.24397722989E-001, -3.72848381178E-001
+4.60456045605E+009, +1.19411858470E-001, -3.74993435130E-001
+4.60458045805E+009, +1.14490203207E-001, -3.77140168456E-001
+4.60460046005E+009, +1.09537474843E-001, -3.78973162613E-001
+4.60462046205E+009, +1.04617789557E-001, -3.80685607279E-001
+4.60464046405E+009, +9.98225564583E-002, -3.82366149321E-001
+4.60466046605E+009, +9.49416402710E-002, -3.83947622429E-001
+4.60468046805E+009, +9.01363212872E-002, -3.85502360229E-001
+4.60470047005E+009, +8.53525437329E-002, -3.86760149273E-001
+4.60472047205E+009, +8.06597460563E-002, -3.87912920013E-001
+4.60474047405E+009, +7.58345632754E-002, -3.89078529641E-001
+4.60476047605E+009, +7.11160795126E-002, -3.90154601545E-001
+4.60478047805E+009, +6.64503219817E-002, -3.91166988531E-001
+4.60480048005E+009, +6.16596822686E-002, -3.92157977438E-001
+4.60482048205E+009, +5.70032866371E-002, -3.92921116116E-001
+4.60484048405E+009, +5.22243689115E-002, -3.93741295166E-001
+4.60486048605E+009, +4.74963121447E-002, -3.94427393208E-001
+4.60488048805E+009, +4.26223117090E-002, -3.94972942937E-001
+4.60490049005E+009, +3.78973267624E-002, -3.95406207778E-001
+4.60492049205E+009, +3.29880576872E-002, -3.96022801064E-001
+4.60494049405E+009, +2.81706843166E-002, -3.96383654928E-001
+4.60496049605E+009, +2.32733529404E-002, -3.96551662044E-001
+4.60498049805E+009, +1.82876044231E-002, -3.96840242236E-001
+4.60500050005E+009, +1.32762374530E-002, -3.96999603025E-001
+4.60502050205E+009, +8.31734154054E-003, -3.96860566964E-001
+4.60504050405E+009, +3.14971395963E-003, -3.96988392629E-001
+4.60506050605E+009, -2.13538344400E-003, -3.96898756361E-001
+4.60508050805E+009, -7.37183397760E-003, -3.96622212014E-001
+4.60510051005E+009, -1.27116370387E-002, -3.96213270130E-001
+4.60512051205E+009, -1.82821852538E-002, -3.95780784669E-001
+4.60514051405E+009, -2.38869427503E-002, -3.95043232007E-001
+4.60516051605E+009, -2.96222300708E-002, -3.94143127687E-001
+4.60518051805E+009, -3.56062937217E-002, -3.93309905891E-001
+4.60520052005E+009, -4.18054164796E-002, -3.92052540082E-001
+4.60522052205E+009, -4.81412773742E-002, -3.90754351211E-001
+4.60524052405E+009, -5.46843512581E-002, -3.88903886571E-001
+4.60526052605E+009, -6.15770144537E-002, -3.86939403151E-001
+4.60528052805E+009, -6.86400168703E-002, -3.84384208406E-001
+4.60530053005E+009, -7.61427892522E-002, -3.81446533304E-001
+4.60532053205E+009, -8.40022145199E-002, -3.77908122211E-001
+4.60534053405E+009, -9.24613742465E-002, -3.73293736988E-001
+4.60536053605E+009, -1.01355660578E-001, -3.67748392605E-001
+4.60538053805E+009, -1.10768366090E-001, -3.60658534823E-001
+4.60540054005E+009, -1.20726040602E-001, -3.51626651264E-001
+4.60542054205E+009, -1.30868345200E-001, -3.39604167494E-001
+4.60544054405E+009, -1.40864201431E-001, -3.23377418314E-001
+4.60546054605E+009, -1.49345905445E-001, -3.00490706627E-001
+4.60548054805E+009, -1.52150371377E-001, -2.70020048556E-001
+4.60550055006E+009, -1.42392989576E-001, -2.30876925051E-001
+4.60552055206E+009, -1.11248849094E-001, -1.91549995042E-001
+4.60554055406E+009, -6.14878156445E-002, -1.69455643343E-001
+4.60556055606E+009, -8.84605002672E-003, -1.73147940568E-001
+4.60558055806E+009, +3.11233341714E-002, -1.96698427228E-001
+4.60560056006E+009, +5.47651824301E-002, -2.28829234690E-001
+4.60562056206E+009, +6.41783508360E-002, -2.61966991380E-001
+4.60564056406E+009, +6.33846501152E-002, -2.91066727936E-001
+4.60566056606E+009, +5.62273601327E-002, -3.15115646954E-001
+4.60568056806E+009, +4.60594365031E-002, -3.33490070460E-001
+4.60570057006E+009, +3.44516885128E-002, -3.47659072183E-001
+4.60572057206E+009, +2.24002250804E-002, -3.58380160925E-001
+4.60574057406E+009, +1.07629365267E-002, -3.66419671973E-001
+4.60576057606E+009, -4.28804900067E-004, -3.72387908042E-001
+4.60578057806E+009, -1.07687275426E-002, -3.76616946097E-001
+4.60580058006E+009, -2.05444384661E-002, -3.79975041414E-001
+4.60582058206E+009, -2.94678288559E-002, -3.82118391311E-001
+4.60584058406E+009, -3.78689973704E-002, -3.83797241430E-001
+4.60586058606E+009, -4.58065582673E-002, -3.84781868144E-001
+4.60588058806E+009, -5.32533430356E-002, -3.85514759824E-001
+4.60590059006E+009, -6.02784711259E-002, -3.85905169804E-001
+4.60592059206E+009, -6.70086166446E-002, -3.85979670686E-001
+4.60594059406E+009, -7.33850556332E-002, -3.85724728505E-001
+4.60596059606E+009, -7.95202860977E-002, -3.85409456710E-001
+4.60598059806E+009, -8.53390237496E-002, -3.84888885484E-001
+4.60600060006E+009, -9.10644668837E-002, -3.84343607955E-001
+4.60602060206E+009, -9.64576913744E-002, -3.83488019261E-001
+4.60604060406E+009, -1.01845976268E-001, -3.82731909858E-001
+4.60606060606E+009, -1.06975716642E-001, -3.81750156974E-001
+4.60608060806E+009, -1.11942589775E-001, -3.80748209660E-001
+4.60610061006E+009, -1.16946117289E-001, -3.79636194238E-001
+4.60612061206E+009, -1.21665274775E-001, -3.78508152225E-001
+4.60614061406E+009, -1.26410116164E-001, -3.77193348354E-001
+4.60616061606E+009, -1.30985263959E-001, -3.75918718456E-001
+4.60618061806E+009, -1.35573288666E-001, -3.74598277733E-001
+4.60620062006E+009, -1.40021866833E-001, -3.73077408545E-001
+4.60622062206E+009, -1.44405044475E-001, -3.71739487563E-001
+4.60624062406E+009, -1.48791776281E-001, -3.70236642168E-001
+4.60626062606E+009, -1.53045147898E-001, -3.68577390993E-001
+4.60628062806E+009, -1.57219099642E-001, -3.67018963159E-001
+4.60630063006E+009, -1.61392569754E-001, -3.65382609512E-001
+4.60632063206E+009, -1.65492787131E-001, -3.63639810641E-001
+4.60634063406E+009, -1.69541652423E-001, -3.61811712045E-001
+4.60636063606E+009, -1.73632037869E-001, -3.60108137160E-001
+4.60638063806E+009, -1.77672582638E-001, -3.58286940563E-001
+4.60640064006E+009, -1.81562303828E-001, -3.56248999607E-001
+4.60642064206E+009, -1.85520930935E-001, -3.54454325725E-001
+4.60644064406E+009, -1.89365375931E-001, -3.52607711372E-001
+4.60646064606E+009, -1.93104422665E-001, -3.50450569465E-001
+4.60648064806E+009, -1.96993041780E-001, -3.48399486072E-001
+4.60650065007E+009, -2.00959423301E-001, -3.46262615007E-001
+4.60652065207E+009, -2.04648442176E-001, -3.44098529316E-001
+4.60654065407E+009, -2.08444139738E-001, -3.41908005059E-001
+4.60656065607E+009, -2.12141873777E-001, -3.39603979501E-001
+4.60658065807E+009, -2.15822778808E-001, -3.37248225719E-001
+4.60660066007E+009, -2.19469163306E-001, -3.34890783180E-001
+4.60662066207E+009, -2.23204460580E-001, -3.32445792165E-001
+4.60664066407E+009, -2.26944070176E-001, -3.29973853045E-001
+4.60666066607E+009, -2.30499117479E-001, -3.27377008189E-001
+4.60668066807E+009, -2.34076072214E-001, -3.24670083530E-001
+4.60670067007E+009, -2.37833403702E-001, -3.22060521236E-001
+4.60672067207E+009, -2.41394417272E-001, -3.19261205584E-001
+4.60674067407E+009, -2.44902776500E-001, -3.16438917467E-001
+4.60676067607E+009, -2.48579388950E-001, -3.13508687376E-001
+4.60678067807E+009, -2.52036552143E-001, -3.10445778693E-001
+4.60680068007E+009, -2.55686614856E-001, -3.07299234354E-001
+4.60682068207E+009, -2.59349026663E-001, -3.04080514096E-001
+4.60684068407E+009, -2.62887792450E-001, -3.00735459002E-001
+4.60686068607E+009, -2.66474126663E-001, -2.97308990424E-001
+4.60688068807E+009, -2.70133623374E-001, -2.93678520291E-001
+4.60690069007E+009, -2.73831371368E-001, -2.89904037011E-001
+4.60692069207E+009, -2.77341037289E-001, -2.86049401934E-001
+4.60694069407E+009, -2.80875697170E-001, -2.81838156900E-001
+4.60696069607E+009, -2.84566398860E-001, -2.77517706683E-001
+4.60698069807E+009, -2.88136862705E-001, -2.73036331488E-001
+4.60700070007E+009, -2.91682244480E-001, -2.68174109028E-001
+4.60702070207E+009, -2.95446745525E-001, -2.62966237989E-001
+4.60704070407E+009, -2.99056375677E-001, -2.57438504739E-001
+4.60706070607E+009, -3.02599212145E-001, -2.51381371480E-001
+4.60708070807E+009, -3.06128926231E-001, -2.44893684900E-001
+4.60710071007E+009, -3.09666175596E-001, -2.37779675242E-001
+4.60712071207E+009, -3.12814342135E-001, -2.29872915980E-001
+4.60714071407E+009, -3.15904884246E-001, -2.20889967617E-001
+4.60716071607E+009, -3.18709880864E-001, -2.10751169892E-001
+4.60718071807E+009, -3.20545803998E-001, -1.98850387062E-001
+4.60720072007E+009, -3.21366258507E-001, -1.85199232359E-001
+4.60722072207E+009, -3.20032826694E-001, -1.68743958473E-001
+4.60724072407E+009, -3.14576481047E-001, -1.48820545286E-001
+4.60726072607E+009, -3.02133721418E-001, -1.25717483657E-001
+4.60728072807E+009, -2.77068313360E-001, -1.01751953019E-001
+4.60730073007E+009, -2.35347594641E-001, -8.60789426015E-002
+4.60732073207E+009, -1.84860059187E-001, -9.17243682085E-002
+4.60734073407E+009, -1.43495691360E-001, -1.20464234063E-001
+4.60736073607E+009, -1.21824408665E-001, -1.60773902126E-001
+4.60738073807E+009, -1.19457238107E-001, -2.00196787255E-001
+4.60740074007E+009, -1.29875357454E-001, -2.32497388102E-001
+4.60742074207E+009, -1.46977116806E-001, -2.55595289929E-001
+4.60744074407E+009, -1.66212806264E-001, -2.70645234461E-001
+4.60746074607E+009, -1.85673570232E-001, -2.79543150904E-001
+4.60748074807E+009, -2.03410628928E-001, -2.83684860948E-001
+4.60750075008E+009, -2.19372303814E-001, -2.84721593926E-001
+4.60752075208E+009, -2.33409312333E-001, -2.83681599023E-001
+4.60754075408E+009, -2.45948871840E-001, -2.81301948470E-001
+4.60756075608E+009, -2.56659887627E-001, -2.78088232242E-001
+4.60758075808E+009, -2.66083603969E-001, -2.74309698161E-001
+4.60760076008E+009, -2.74452030882E-001, -2.70345524740E-001
+4.60762076208E+009, -2.81889360847E-001, -2.66189023153E-001
+4.60764076408E+009, -2.88411668478E-001, -2.61884214214E-001
+4.60766076608E+009, -2.94525732361E-001, -2.57719171112E-001
+4.60768076808E+009, -3.00061622573E-001, -2.53373307012E-001
+4.60770077008E+009, -3.05013376837E-001, -2.49131701398E-001
+4.60772077208E+009, -3.09571780976E-001, -2.44972569326E-001
+4.60774077408E+009, -3.13995479906E-001, -2.40832832423E-001
+4.60776077608E+009, -3.17958679314E-001, -2.36665066636E-001
+4.60778077808E+009, -3.21813442491E-001, -2.32580414121E-001
+4.60780078008E+009, -3.25273644233E-001, -2.28564433379E-001
+4.60782078208E+009, -3.28804929626E-001, -2.24530150182E-001
+4.60784078408E+009, -3.31901875581E-001, -2.20621631775E-001
+4.60786078608E+009, -3.34904760601E-001, -2.16691321564E-001
+4.60788078808E+009, -3.37913843207E-001, -2.12667235271E-001
+4.60790079008E+009, -3.40601869576E-001, -2.08903989282E-001
+4.60792079208E+009, -3.43287658211E-001, -2.05031371470E-001
+4.60794079408E+009, -3.46048050252E-001, -2.01205508324E-001
+4.60796079608E+009, -3.48300849550E-001, -1.97325509982E-001
+4.60798079808E+009, -3.50763187454E-001, -1.93426786235E-001
+4.60800080008E+009, -3.53075252051E-001, -1.89646759134E-001
+4.60802080208E+009, -3.55290889438E-001, -1.85800357129E-001
+4.60804080408E+009, -3.57391369668E-001, -1.82060398843E-001
+4.60806080608E+009, -3.59504262961E-001, -1.78266963057E-001
+4.60808080808E+009, -3.61688198018E-001, -1.74547445315E-001
+4.60810081008E+009, -3.63361243184E-001, -1.70807405984E-001
+4.60812081208E+009, -3.65414626206E-001, -1.66982451978E-001
+4.60814081408E+009, -3.67256422885E-001, -1.63289830274E-001
+4.60816081608E+009, -3.68842225440E-001, -1.59409453501E-001
+4.60818081808E+009, -3.70752145344E-001, -1.55753861210E-001
+4.60820082008E+009, -3.72369142347E-001, -1.51979691788E-001
+4.60822082208E+009, -3.73899924641E-001, -1.48251890960E-001
+4.60824082408E+009, -3.75437871867E-001, -1.44448844522E-001
+4.60826082608E+009, -3.77006011024E-001, -1.40663160782E-001
+4.60828082808E+009, -3.78433008400E-001, -1.36845920030E-001
+4.60830083008E+009, -3.79854379442E-001, -1.33089090015E-001
+4.60832083208E+009, -3.81233993347E-001, -1.29360522447E-001
+4.60834083408E+009, -3.82666877791E-001, -1.25585683999E-001
+4.60836083608E+009, -3.83758946202E-001, -1.21761780425E-001
+4.60838083808E+009, -3.85039170221E-001, -1.18033532172E-001
+4.60840084008E+009, -3.86233077058E-001, -1.14099521250E-001
