"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+5.40542054205E+009, +8.81653648936E-001, -3.28900368245E-001
+5.40544054405E+009, +8.80351670285E-001, -3.38989702903E-001
+5.40546054605E+009, +8.77333135017E-001, -3.47093461651E-001
+5.40548054805E+009, +8.74568313723E-001, -3.55386571475E-001
+5.40550055006E+009, +8.70885340633E-001, -3.62876186301E-001
+5.40552055206E+009, +8.68713277777E-001, -3.72055331233E-001
+5.40554055406E+009, +8.66162656131E-001, -3.81314782508E-001
+5.40556055606E+009, +8.64112699689E-001, -3.91731649780E-001
+5.40558055806E+009, +8.61364765348E-001, -4.00399720159E-001
+5.40560056006E+009, +8.57723399283E-001, -4.08563264768E-001
+5.40562056206E+009, +8.54046488635E-001, -4.16320998045E-001
+5.40564056406E+009, +8.50345693271E-001, -4.24012005120E-001
+5.40566056606E+009, +8.47681294699E-001, -4.33577061050E-001
+5.40568056806E+009, +8.44716933143E-001, -4.42864670564E-001
+5.40570057006E+009, +8.41755934851E-001, -4.52915736627E-001
+5.40572057206E+009, +8.37503343093E-001, -4.60497265563E-001
+5.40574057406E+009, +8.33859759943E-001, -4.68740611689E-001
+5.40576057606E+009, +8.29438472104E-001, -4.75675952129E-001
+5.40578057806E+009, +8.25714882009E-001, -4.85135067834E-001
+5.40580058006E+009, +8.21867934740E-001, -4.93634771522E-001
+5.40582058206E+009, +8.18350336768E-001, -5.03025358328E-001
+5.40584058406E+009, +8.14232593078E-001, -5.11561078738E-001
+5.40586058606E+009, +8.09982551995E-001, -5.19912845828E-001
+5.40588058806E+009, +8.05262981892E-001, -5.27475028799E-001
+5.40590059006E+009, +8.00469142798E-001, -5.34959393983E-001
+5.40592059206E+009, +7.96312037909E-001, -5.44496061996E-001
+5.40594059406E+009, +7.91960915984E-001, -5.53146491833E-001
+5.40596059606E+009, +7.87795278737E-001, -5.62814914616E-001
+5.40598059806E+009, +7.82717421084E-001, -5.70591904726E-001
+5.40600060006E+009, +7.77729751384E-001, -5.78614422700E-001
+5.40602060206E+009, +7.72457371233E-001, -5.85672157947E-001
+5.40604060406E+009, +7.67424261954E-001, -5.94875453738E-001
+5.40606060606E+009, +7.62334241499E-001, -6.03498421417E-001
+5.40608060806E+009, +7.57310151627E-001, -6.12501994869E-001
+5.40610061006E+009, +7.51990685469E-001, -6.21080250670E-001
+5.40612061206E+009, +7.46398070471E-001, -6.28887948748E-001
+5.40614061406E+009, +7.40790642603E-001, -6.36935420581E-001
+5.40616061606E+009, +7.34898608719E-001, -6.44244523370E-001
+5.40618061806E+009, +7.29173813334E-001, -6.53042336183E-001
+5.40620062006E+009, +7.23299250220E-001, -6.61930321026E-001
+5.40622062206E+009, +7.17702988654E-001, -6.71879974959E-001
+5.40624062406E+009, +7.11467831276E-001, -6.79615211184E-001
+5.40626062606E+009, +7.04866626773E-001, -6.88363341203E-001
+5.40628062806E+009, +6.98514062327E-001, -6.94915519455E-001
+5.40630063006E+009, +6.91722385513E-001, -7.03492083794E-001
+5.40632063206E+009, +6.85284375073E-001, -7.12200602442E-001
+5.40634063406E+009, +6.78625002316E-001, -7.21890914745E-001
+5.40636063606E+009, +6.71740330512E-001, -7.31129073492E-001
+5.40638063806E+009, +6.64670160768E-001, -7.38943659985E-001
+5.40640064006E+009, +6.57174390217E-001, -7.46768684685E-001
+5.40642064206E+009, +6.49669425563E-001, -7.54003597559E-001
+5.40644064406E+009, +6.42091097847E-001, -7.63827134261E-001
+5.40646064606E+009, +6.34339856132E-001, -7.73310770051E-001
+5.40648064806E+009, +6.26288705454E-001, -7.83825495259E-001
+5.40650065007E+009, +6.18292390325E-001, -7.91951325221E-001
+5.40652065207E+009, +6.09543997071E-001, -8.00175212710E-001
+5.40654065407E+009, +6.00923170902E-001, -8.07717903208E-001
+5.40656065607E+009, +5.92022886488E-001, -8.16915747335E-001
+5.40658065807E+009, +5.82720366844E-001, -8.26890056159E-001
+5.40660066007E+009, +5.73340662187E-001, -8.37614514249E-001
+5.40662066207E+009, +5.63290285445E-001, -8.47702034802E-001
+5.40664066407E+009, +5.53087090906E-001, -8.56052494419E-001
+5.40666066607E+009, +5.42415486978E-001, -8.65077638713E-001
+5.40668066807E+009, +5.31617896498E-001, -8.73260337351E-001
+5.40670067007E+009, +5.20050862574E-001, -8.84425662645E-001
+5.40672067207E+009, +5.08211220240E-001, -8.94984569654E-001
+5.40674067407E+009, +4.95188559863E-001, -9.07266336734E-001
+5.40676067607E+009, +4.82114049475E-001, -9.16814857583E-001
+5.40678067807E+009, +4.68216434172E-001, -9.26947120911E-001
+5.40680068007E+009, +4.53812674184E-001, -9.36254259532E-001
+5.40682068207E+009, +4.37837578766E-001, -9.47262656344E-001
+5.40684068407E+009, +4.20993296200E-001, -9.59398439372E-001
+5.40686068607E+009, +4.02694974285E-001, -9.71548364699E-001
+5.40688068807E+009, +3.82812452117E-001, -9.84404701805E-001
+5.40690069007E+009, +3.62094029084E-001, -9.94626165219E-001
+5.40692069207E+009, +3.39302279561E-001, -1.00547192160E+000
+5.40694069407E+009, +3.14484619764E-001, -1.01533862158E+000
+5.40696069607E+009, +2.86326891515E-001, -1.02729695252E+000
+5.40698069807E+009, +2.54778797816E-001, -1.03810615698E+000
+5.40700070007E+009, +2.19165711093E-001, -1.04911008589E+000
+5.40702070207E+009, +1.80232626604E-001, -1.05598864716E+000
+5.40704070407E+009, +1.36623679675E-001, -1.05925531981E+000
+5.40706070607E+009, +8.69869894575E-002, -1.05711983327E+000
+5.40708070807E+009, +3.09232778046E-002, -1.04924772271E+000
+5.40710071007E+009, -3.18600424408E-002, -1.03145253905E+000
+5.40712071207E+009, -9.98590128135E-002, -9.97612124120E-001
+5.40714071407E+009, -1.66883068791E-001, -9.43974203214E-001
+5.40716071607E+009, -2.23531225320E-001, -8.63492511190E-001
+5.40718071807E+009, -2.58144398291E-001, -7.61091827274E-001
+5.40720072007E+009, -2.58919322881E-001, -6.45409873000E-001
+5.40722072207E+009, -2.21371063298E-001, -5.34865345254E-001
+5.40724072407E+009, -1.51496390180E-001, -4.48982893827E-001
+5.40726072607E+009, -6.29641793199E-002, -3.96145804922E-001
+5.40728072807E+009, +2.61268631918E-002, -3.77536512923E-001
+5.40730073007E+009, +1.05215677998E-001, -3.86240293489E-001
+5.40732073207E+009, +1.69207371793E-001, -4.13175176567E-001
+5.40734073407E+009, +2.15711383382E-001, -4.51288708630E-001
+5.40736073607E+009, +2.46974297306E-001, -4.95798508866E-001
+5.40738073807E+009, +2.63157987239E-001, -5.41021065869E-001
+5.40740074007E+009, +2.67196454768E-001, -5.84658710554E-001
+5.40742074207E+009, +2.60348550388E-001, -6.23236166556E-001
+5.40744074407E+009, +2.43914493003E-001, -6.56399083077E-001
+5.40746074607E+009, +2.19295484055E-001, -6.81894309956E-001
+5.40748074807E+009, +1.87288102081E-001, -6.98633399543E-001
+5.40750075008E+009, +1.51103841875E-001, -7.02671479452E-001
+5.40752075208E+009, +1.15226225706E-001, -6.93240517265E-001
+5.40754075408E+009, +8.55665746705E-002, -6.68266872564E-001
+5.40756075608E+009, +6.80176651861E-002, -6.33114601134E-001
+5.40758075808E+009, +6.56112051562E-002, -5.93468296125E-001
+5.40760076008E+009, +7.86085685015E-002, -5.56041455615E-001
+5.40762076208E+009, +1.02646450853E-001, -5.28733760657E-001
+5.40764076408E+009, +1.33821461065E-001, -5.12684078384E-001
+5.40766076608E+009, +1.65994968128E-001, -5.08491483237E-001
+5.40768076808E+009, +1.96323025072E-001, -5.13472922231E-001
+5.40770077008E+009, +2.22001031367E-001, -5.25662606302E-001
+5.40772077208E+009, +2.41782375864E-001, -5.41035688968E-001
+5.40774077408E+009, +2.56794096427E-001, -5.60622663738E-001
+5.40776077608E+009, +2.66875800198E-001, -5.80596856142E-001
+5.40778077808E+009, +2.72966771847E-001, -6.01315830967E-001
+5.40780078008E+009, +2.76421302082E-001, -6.19990578893E-001
+5.40782078208E+009, +2.77537232592E-001, -6.37161780071E-001
+5.40784078408E+009, +2.76613373420E-001, -6.52971527512E-001
+5.40786078608E+009, +2.74201731460E-001, -6.67909077233E-001
+5.40788078808E+009, +2.70074217916E-001, -6.83578260813E-001
+5.40790079008E+009, +2.65199900278E-001, -6.97843817300E-001
+5.40792079208E+009, +2.59427971120E-001, -7.11412168166E-001
+5.40794079408E+009, +2.53578814109E-001, -7.22456552876E-001
+5.40796079608E+009, +2.46920699939E-001, -7.33163993093E-001
+5.40798079808E+009, +2.40387827280E-001, -7.42277270601E-001
+5.40800080008E+009, +2.32858757886E-001, -7.52317140856E-001
+5.40802080208E+009, +2.25295964812E-001, -7.61387880892E-001
+5.40804080408E+009, +2.17089370766E-001, -7.71281215781E-001
+5.40806080608E+009, +2.08998526279E-001, -7.79814140241E-001
+5.40808080808E+009, +2.00938025922E-001, -7.87280556058E-001
+5.40810081008E+009, +1.92719974629E-001, -7.93579218675E-001
+5.40812081208E+009, +1.85023972177E-001, -7.99382814007E-001
+5.40814081408E+009, +1.76255955704E-001, -8.06371224385E-001
+5.40816081608E+009, +1.67463430968E-001, -8.12772634847E-001
+5.40818081808E+009, +1.58086520385E-001, -8.20097278270E-001
+5.40820082008E+009, +1.49633336017E-001, -8.24812903535E-001
+5.40822082208E+009, +1.40863460679E-001, -8.29796075975E-001
+5.40824082408E+009, +1.32565149083E-001, -8.33467926350E-001
+5.40826082608E+009, +1.23406305415E-001, -8.38684892030E-001
+5.40828082808E+009, +1.14183982683E-001, -8.43750712737E-001
+5.40830083008E+009, +1.04410493207E-001, -8.49211244277E-001
+5.40832083208E+009, +9.52717603073E-002, -8.53367807985E-001
+5.40834083408E+009, +8.64941634868E-002, -8.56626671193E-001
+5.40836083608E+009, +7.77139638097E-002, -8.59103537915E-001
+5.40838083808E+009, +6.86818536892E-002, -8.62196165022E-001
+5.40840084008E+009, +5.88686126546E-002, -8.66143579446E-001
