"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+6.00298029803E+009, +2.39926967221E-001, +6.54290496512E-001
+6.00300030003E+009, +2.45888805377E-001, +6.52482102662E-001
+6.00302030203E+009, +2.51731641125E-001, +6.50967966915E-001
+6.00304030403E+009, +2.58081955478E-001, +6.49464015720E-001
+6.00306030603E+009, +2.63539791206E-001, +6.47534887882E-001
+6.00308030803E+009, +2.68882355765E-001, +6.45054003431E-001
+6.00310031003E+009, +2.73734185278E-001, +6.42721078562E-001
+6.00312031203E+009, +2.78819705425E-001, +6.40204618683E-001
+6.00314031403E+009, +2.84666704209E-001, +6.38362852220E-001
+6.00316031603E+009, +2.90202243920E-001, +6.36089567935E-001
+6.00318031803E+009, +2.96516163522E-001, +6.34283778157E-001
+6.00320032003E+009, +3.01182683925E-001, +6.31643847485E-001
+6.00322032203E+009, +3.06636602193E-001, +6.29144890311E-001
+6.00324032403E+009, +3.10768123787E-001, +6.26235571775E-001
+6.00326032603E+009, +3.16474551399E-001, +6.23921357937E-001
+6.00328032803E+009, +3.21977312762E-001, +6.21656541126E-001
+6.00330033003E+009, +3.27920669478E-001, +6.18982613310E-001
+6.00332033203E+009, +3.33514690488E-001, +6.16754538784E-001
+6.00334033403E+009, +3.37917273277E-001, +6.13649332741E-001
+6.00336033603E+009, +3.42925727353E-001, +6.10911462338E-001
+6.00338033803E+009, +3.47351468081E-001, +6.07787048881E-001
+6.00340034003E+009, +3.53169679943E-001, +6.05134535717E-001
+6.00342034203E+009, +3.58131912692E-001, +6.02370095722E-001
+6.00344034403E+009, +3.64038146630E-001, +5.99678739267E-001
+6.00346034603E+009, +3.68635506559E-001, +5.96695358314E-001
+6.00348034803E+009, +3.73342799215E-001, +5.93556691802E-001
+6.00350035004E+009, +3.77407821928E-001, +5.90267245502E-001
+6.00352035204E+009, +3.82401671728E-001, +5.87083739485E-001
+6.00354035404E+009, +3.87720465716E-001, +5.84364030182E-001
+6.00356035604E+009, +3.93236261256E-001, +5.81223747023E-001
+6.00358035804E+009, +3.98414741167E-001, +5.78229299350E-001
+6.00360036004E+009, +4.02603660623E-001, +5.74840806045E-001
+6.00362036204E+009, +4.07077167520E-001, +5.71338382854E-001
+6.00364036404E+009, +4.11070668942E-001, +5.67868143915E-001
+6.00366036604E+009, +4.16292622084E-001, +5.64516794460E-001
+6.00368036804E+009, +4.21335972624E-001, +5.61284589040E-001
+6.00370037004E+009, +4.26712017966E-001, +5.58148014630E-001
+6.00372037204E+009, +4.31141575424E-001, +5.54619201967E-001
+6.00374037404E+009, +4.35318136923E-001, +5.50954161864E-001
+6.00376037604E+009, +4.39049713324E-001, +5.47227732272E-001
+6.00378037804E+009, +4.43664890581E-001, +5.43606908689E-001
+6.00380038004E+009, +4.48462336531E-001, +5.40161722486E-001
+6.00382038204E+009, +4.53667465135E-001, +5.36589780272E-001
+6.00384038404E+009, +4.58624058645E-001, +5.33113732347E-001
+6.00386038604E+009, +4.62290403373E-001, +5.29251795555E-001
+6.00388038804E+009, +4.66486543477E-001, +5.25373313036E-001
+6.00390039004E+009, +4.69828913039E-001, +5.21338281905E-001
+6.00392039204E+009, +4.74832318309E-001, +5.17556677029E-001
+6.00394039404E+009, +4.79239776460E-001, +5.13681887917E-001
+6.00396039604E+009, +4.84608947114E-001, +5.10013762810E-001
+6.00398039804E+009, +4.88510167423E-001, +5.05978202780E-001
+6.00400040004E+009, +4.92314424647E-001, +5.01871287274E-001
+6.00402040204E+009, +4.95775473987E-001, +4.98001624457E-001
+6.00404040404E+009, +4.99453475371E-001, +4.93851219040E-001
+6.00406040604E+009, +5.04124120212E-001, +4.89604922942E-001
+6.00408040804E+009, +5.08603497571E-001, +4.85602135473E-001
+6.00410041004E+009, +5.13398069326E-001, +4.81583566549E-001
