"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.00000000000E+009, +1.96788732955E-001, -1.92919671992E+000
+4.00040004000E+009, -1.22778986139E-001, -1.93448742910E+000
+4.00080008001E+009, -4.43130099531E-001, -1.88912330993E+000
+4.00120012001E+009, -7.55883580751E-001, -1.79320855245E+000
+4.00160016002E+009, -1.03518556235E+000, -1.63963031181E+000
+4.00200020002E+009, -1.28958119837E+000, -1.44365868789E+000
+4.00240024002E+009, -1.51777612696E+000, -1.20840714417E+000
+4.00280028003E+009, -1.68692188698E+000, -9.40095800685E-001
+4.00320032003E+009, -1.82029795252E+000, -6.44482406974E-001
+4.00360036004E+009, -1.90652511692E+000, -3.28796919693E-001
+4.00400040004E+009, -1.92196144193E+000, -1.45502489184E-002
+4.00440044004E+009, -1.89686081011E+000, +3.07160376293E-001
+4.00480048005E+009, -1.81510959786E+000, +6.15394178914E-001
+4.00520052005E+009, -1.67726307407E+000, +8.91400425914E-001
+4.00560056006E+009, -1.50384149816E+000, +1.15915704719E+000
+4.00600060006E+009, -1.28734095381E+000, +1.38376476304E+000
+4.00640064006E+009, -1.03838257899E+000, +1.56354955181E+000
+4.00680068007E+009, -7.62161098770E-001, +1.71431026886E+000
+4.00720072007E+009, -4.69893192051E-001, +1.80636449898E+000
+4.00760076008E+009, -1.68384083159E-001, +1.84772405114E+000
+4.00800080008E+009, +1.38975805894E-001, +1.84602579512E+000
+4.00840084008E+009, +4.31590372977E-001, +1.78596120786E+000
+4.00880088009E+009, +7.06284321735E-001, +1.67894811845E+000
+4.00920092009E+009, +9.71682203008E-001, +1.53644407254E+000
+4.00960096010E+009, +1.19389086934E+000, +1.34943397899E+000
+4.01000100010E+009, +1.39157277834E+000, +1.13200304195E+000
+4.01040104010E+009, +1.55816904156E+000, +8.85451094715E-001
+4.01080108011E+009, +1.66496807467E+000, +6.20333321885E-001
+4.01120112011E+009, +1.73672272302E+000, +3.39908628070E-001
+4.01160116012E+009, +1.76004969612E+000, +5.41616594132E-002
+4.01200120012E+009, +1.72606303472E+000, -2.19829799547E-001
+4.01240124012E+009, +1.65949989489E+000, -4.93322979499E-001
+4.01280128013E+009, +1.54996348610E+000, -7.48374549229E-001
+4.01320132013E+009, +1.39943831966E+000, -9.74732401206E-001
+4.01360136014E+009, +1.21953606036E+000, -1.18658706433E+000
+4.01400140014E+009, +1.00895656205E+000, -1.36131237976E+000
+4.01440144014E+009, +7.75390268124E-001, -1.49111723816E+000
+4.01480148015E+009, +5.23597394178E-001, -1.59148177096E+000
+4.01520152015E+009, +2.64375709956E-001, -1.64163621490E+000
+4.01560156016E+009, +7.08509200824E-003, -1.64352389140E+000
+4.01600160016E+009, -2.56662003281E-001, -1.61971769897E+000
+4.01640164016E+009, -5.02253922329E-001, -1.54669319932E+000
+4.01680168017E+009, -7.35535044075E-001, -1.43952486663E+000
+4.01720172017E+009, -9.57893301994E-001, -1.30169149789E+000
+4.01760176018E+009, -1.13904538792E+000, -1.12729222488E+000
+4.01800180018E+009, -1.29703272223E+000, -9.29711846364E-001
+4.01840184018E+009, -1.42271092750E+000, -7.10279623825E-001
+4.01880188019E+009, -1.49921150451E+000, -4.79121988106E-001
+4.01920192019E+009, -1.54731253337E+000, -2.37918171004E-001
+4.01960196020E+009, -1.55977251901E+000, +7.97639885168E-003
+4.02000200020E+009, -1.52745717017E+000, +2.45254038797E-001
+4.02040204020E+009, -1.46750007239E+000, +4.83238898990E-001
+4.02080208021E+009, -1.37184521799E+000, +7.09184656049E-001
+4.02120212021E+009, -1.23776594103E+000, +9.05019562937E-001
+4.02160216022E+009, -1.07859610510E+000, +1.08874887771E+000
+4.02200220022E+009, -8.92662373884E-001, +1.23706517611E+000
+4.02240224022E+009, -6.88459192229E-001, +1.34404104930E+000
+4.02280228023E+009, -4.67439869521E-001, +1.43609732007E+000
+4.02320232023E+009, -2.39180716984E-001, +1.48318351587E+000
+4.02360236024E+009, -6.90384811511E-003, +1.49537427981E+000
+4.02400240024E+009, +2.31540590681E-001, +1.48119887181E+000
+4.02440244024E+009, +4.54904106046E-001, +1.42192191482E+000
+4.02480248025E+009, +6.68025813844E-001, +1.33056680224E+000
+4.02520252025E+009, +8.67781859256E-001, +1.20928884648E+000
+4.02560256026E+009, +1.03540307311E+000, +1.05688031501E+000
+4.02600260026E+009, +1.18091141989E+000, +8.81523219000E-001
+4.02640264026E+009, +1.30541900666E+000, +6.85743735562E-001
+4.02680268027E+009, +1.38766894054E+000, +4.75059876310E-001
+4.02720272027E+009, +1.44488573151E+000, +2.51743871476E-001
+4.02760276028E+009, +1.47066288883E+000, +1.96680365282E-002
+4.02800280028E+009, +1.44866433972E+000, -2.03614583085E-001
+4.02840284028E+009, +1.40091432659E+000, -4.28796804097E-001
+4.02880288029E+009, +1.31660997322E+000, -6.39861646585E-001
+4.02920292029E+009, +1.19674026715E+000, -8.24731719874E-001
+4.02960296030E+009, +1.05486964547E+000, -1.00392851647E+000
+4.03000300030E+009, +8.85801090088E-001, -1.15239513367E+000
+4.03040304030E+009, +6.96342068252E-001, -1.27132961351E+000
+4.03080308031E+009, +4.88216580621E-001, -1.37240865236E+000
+4.03120312031E+009, +2.69421188853E-001, -1.43099242477E+000
+4.03160316032E+009, +4.53046676804E-002, -1.45402398694E+000
+4.03200320032E+009, -1.84565568304E-001, -1.44750589745E+000
+4.03240324032E+009, -4.02844106337E-001, -1.39851309043E+000
+4.03280328033E+009, -6.09010752918E-001, -1.31590237257E+000
+4.03320332033E+009, -8.12498162641E-001, -1.20825949185E+000
+4.03360336034E+009, -9.86004870725E-001, -1.06692093999E+000
+4.03400340034E+009, -1.14304038457E+000, -9.01063410866E-001
+4.03440344034E+009, -1.28082626029E+000, -7.11265830547E-001
+4.03480348035E+009, -1.37183384607E+000, -5.05131523060E-001
+4.03520352035E+009, -1.43908651869E+000, -2.82621722853E-001
+4.03560356036E+009, -1.46847363255E+000, -5.31299577215E-002
+4.03600360036E+009, -1.45271944458E+000, +1.70556357781E-001
+4.03640364036E+009, -1.41144014676E+000, +3.98951260934E-001
+4.03680368037E+009, -1.33291486758E+000, +6.16143481746E-001
+4.03720372037E+009, -1.21922830027E+000, +8.13010722898E-001
+4.03760376038E+009, -1.07953830614E+000, +1.00278656134E+000
+4.03800380038E+009, -9.09397929428E-001, +1.16375593472E+000
+4.03840384038E+009, -7.17001293877E-001, +1.28944946488E+000
+4.03880388039E+009, -5.04635377582E-001, +1.39318798499E+000
+4.03920392039E+009, -2.80920619994E-001, +1.45492833981E+000
+4.03960396040E+009, -5.42500362825E-002, +1.47493522222E+000
+4.04000400040E+009, +1.83624504160E-001, +1.47167846700E+000
+4.04040404040E+009, +4.09680149635E-001, +1.42364754297E+000
+4.04080408041E+009, +6.29415759848E-001, +1.34247702155E+000
+4.04120412041E+009, +8.44056706972E-001, +1.23122084230E+000
+4.04160416042E+009, +1.02479011141E+000, +1.08338922637E+000
+4.04200420042E+009, +1.18653168946E+000, +9.09265171035E-001
+4.04240424042E+009, +1.31953978036E+000, +7.10705024671E-001
+4.04280428043E+009, +1.40849262709E+000, +4.96929333549E-001
+4.04320432043E+009, +1.47052234206E+000, +2.68357340231E-001
+4.04360436044E+009, +1.49784212326E+000, +3.10002777116E-002
+4.04400440044E+009, +1.48126957791E+000, -2.02350307308E-001
+4.04440444044E+009, +1.43543577564E+000, -4.39429492716E-001
+4.04480448045E+009, +1.35186706901E+000, -6.67508489639E-001
