4510.2020,13,57,-1
4513.7380,14,313,-1
4516.2980,14,377,-1
4519.2580,15,5,-1
4521.6660,15,69,-1
4523.8240,16,261,-1
4524.4640,16,325,-1
4525.5480,16,389,-1
4527.5120,17,37,-1
4530.9520,17,101,-1
4535.9720,18,293,-1
4538.4500,19,21,-1
4541.1020,19,85,-1
4553.4100,22,309,-1
4561.2080,24,269,-1
4591.2180,30,317,-1
4603.5540,32,259,-1
4605.2040,33,35,-1
4608.1960,33,99,-1
4611.1960,34,291,-1
4614.6980,35,19,-1
4626.6040,37,51,-1
4628.2300,38,307,-1
4631.6060,38,371,-1
4634.6360,39,11,-1
4637.1680,39,75,-1
4640.1800,40,267,-1
4642.5920,41,43,-1
4646.1740,41,107,-1
4657.1440,44,283,-1
4658.2560,44,347,-1
4660.0340,44,411,-1
4662.1380,45,59,-1
4668.2180,46,315,-1
4671.4400,47,7,-1
4673.9100,47,71,-1
4677.4000,48,263,-1
4680.1640,48,327,-1
4683.4740,49,39,-1
4687.3700,50,295,-1
4692.0780,51,23,-1
4694.7460,51,87,-1
4696.3340,52,279,-1
4699.5760,52,343,-1
4701.8060,53,55,-1
4705.7360,54,311,-1
4708.6240,54,375,-1
4711.6960,55,15,-1
4713.5760,55,79,-1
4726.0440,58,303,-1
4728.1760,58,367,-1
4730.7160,59,31,-1
4732.9820,59,95,-1
4736.2560,60,287,-1
4738.1680,61,63,-1
4740.3740,61,127,-1
4743.0960,62,319,-1
4747.1760,62,383,-1
4763.9120,66,288,-1
4766.7680,66,352,-1
4770.0820,67,16,-1
4772.0480,68,272,-1
4775.0020,68,336,-1
4794.7640,72,264,-1
4797.7300,73,40,-1
4799.1120,73,104,-1
4801.5580,74,296,-1
4807.1280,75,24,-1
4810.6140,76,280,-1
4814.5400,76,344,-1
4817.4480,77,56,-1
4819.8420,78,312,-1
4822.7560,78,376,-1
4831.3020,80,260,-1
4834.1380,81,36,-1
4837.7180,81,100,-1
4841.5460,82,292,-1
4845.0940,83,20,-1
4850.5980,84,276,-1
4853.6560,85,52,-1
4862.6180,86,308,-1
4865.8000,87,12,-1
4868.1160,88,268,-1
4871.5460,88,332,-1
4873.8280,89,44,-1
4877.4940,90,300,-1
4900.6720,94,316,-1
4902.7360,95,2,-1
4905.2840,95,66,-1
4908.3860,96,258,-1
4911.1140,97,34,-1
4927.5880,100,274,-1
4928.7320,100,338,-1
4929.8620,100,402,-1
4930.5560,101,50,-1
4931.9440,101,114,-1
4933.9560,101,178,-1
4934.6780,101,242,-1
4936.6040,102,306,-1
4937.7300,102,370,-1
4939.7580,103,10,-1
4941.2460,103,74,-1
4946.2660,104,266,-1
4948.2020,104,330,-1
4950.0500,105,42,-1
4951.9120,105,106,-1
4960.9160,107,26,-1
4961.7960,107,90,-1
4963.3520,107,154,-1
4965.2520,108,282,-1
4967.7600,108,346,-1
4975.2840,110,314,-1
4977.3180,110,378,-1
4978.5300,111,6,-1
4979.7580,111,70,-1
4981.8840,111,134,-1
4982.5920,111,198,-1
