5510.3800,13,57,-1
5515.1140,14,313,-1
5520.0640,15,5,-1
5522.1440,16,261,-1
5546.2580,21,53,-1
5570.1260,26,301,-1
5618.1260,36,275,-1
5634.3840,39,11,-1
5651.5080,42,299,-1
5664.5100,45,59,-1
5687.6860,50,295,-1
5694.0200,51,23,-1
5702.1040,53,55,-1
5709.0900,54,311,-1
5711.6040,55,15,-1
5717.0960,56,271,-1
5723.1240,57,47,-1
5730.0500,59,31,-1
5738.1960,61,63,-1
5742.8540,62,319,-1
5763.6240,66,288,-1
5771.3240,67,16,-1
5773.0500,68,272,-1
5781.1840,69,48,-1
5813.1360,76,280,-1
5820.4060,78,312,-1
5822.3560,78,376,-1
5824.4480,79,4,-1
5827.1520,79,68,-1
5828.0540,79,132,-1
5858.9540,86,308,-1
5860.2080,86,372,-1
5928.1400,100,274,-1
5929.8460,100,338,-1
5957.4500,106,298,-1
5963.7380,108,282,-1
5964.5680,108,346,-1
5992.9400,114,294,-1
5994.7180,114,358,-1
5996.8560,114,422,-1
