smurf_band,smurf_chan,smurf_freq,vna_freq,design_freq,index,mux_band,pad,mux_posn,biasline,pol,freq,det_row,det_col,rhomb,opt,det_x,det_y
5.0,11.0,4633.65,4633.65,4580.71428571429,65.0,3.0,62.0,26.0,10.0,B,90,4.0,9.0,C,1.0,1.1200219999999999,-43.959412
5.0,267.0,4637.566,4637.566,4586.585,1.0,4.0,3.0,25.0,7.0,A,90,2.0,4.0,C,1.0,-1.5299779999999998,-21.009738999999996
5.0,331.0,4639.424,4639.424,4588.45571428571,2.0,4.0,7.0,25.0,7.0,A,90,2.0,2.0,C,1.0,-6.829978,-11.829868999999999
5.0,395.0,4640.554,4640.554,4590.3264285714295,3.0,4.0,11.0,25.0,7.0,A,90,2.0,0.0,C,1.0,-12.129978000000001,-2.65
5.0,43.0,4643.376,4643.376,4592.19714285714,4.0,4.0,15.0,25.0,7.0,B,90,1.0,11.0,C,1.0,22.320022,-53.139281
5.0,107.0,4645.14,4645.14,4594.067857142861,5.0,4.0,19.0,25.0,7.0,B,90,1.0,9.0,C,1.0,17.020022,-43.959412
5.0,171.0,4646.17,4646.17,4595.938571428571,6.0,4.0,23.0,25.0,7.0,B,90,1.0,7.0,C,1.0,11.720021999999998,-34.779542
5.0,299.0,4647.498,4647.498,4597.809285714289,7.0,4.0,27.0,25.0,7.0,B,90,1.0,5.0,C,1.0,6.420022,-25.599673
5.0,363.0,4650.314,4650.314,4599.68,8.0,4.0,31.0,25.0,7.0,B,90,1.0,3.0,C,1.0,1.1200219999999999,-16.419804
5.0,427.0,4651.44,4651.44,4601.5507142857105,9.0,4.0,35.0,25.0,7.0,B,90,1.0,1.0,C,1.0,-4.179978,-7.239935
5.0,27.0,4652.974,4652.974,4603.421428571429,10.0,4.0,39.0,25.0,7.0,A,90,0.0,11.0,C,1.0,27.620022000000002,-53.139281
5.0,91.0,4653.788,4653.788,4605.29214285714,11.0,4.0,43.0,25.0,7.0,A,90,0.0,9.0,C,1.0,22.320022,-43.959412
5.0,283.0,4656.874,4656.874,4609.033571428571,13.0,4.0,51.0,25.0,7.0,A,90,0.0,5.0,C,1.0,11.720021999999998,-25.599673
5.0,347.0,4660.868,4660.868,4612.775,15.0,4.0,59.0,25.0,7.0,A,90,0.0,1.0,C,1.0,1.1200219999999999,-7.239935
5.0,59.0,4663.358,4663.358,4614.645714285711,16.0,4.0,63.0,25.0,7.0,D,D,0.0,0.0,C,0.0,30.64,-53.07003674
5.0,315.0,4668.906,4668.906,4618.36785714286,17.0,4.0,1.0,25.0,7.0,A,90,2.0,5.0,C,1.0,1.1200219999999999,-25.599673
5.0,7.0,4671.12,4671.12,4622.109285714289,19.0,4.0,9.0,25.0,7.0,A,90,2.0,1.0,C,1.0,-9.479978000000001,-7.239935
5.0,71.0,4672.392,4672.392,4623.98,20.0,4.0,13.0,25.0,7.0,D,D,2.0,0.0,C,0.0,25.34,-43.89016746
5.0,135.0,4674.444,4674.444,4625.850714285711,21.0,4.0,17.0,25.0,7.0,B,90,1.0,10.0,C,1.0,19.670022,-48.549346
5.0,263.0,4676.886,4676.886,4627.721428571429,22.0,4.0,21.0,25.0,7.0,B,90,1.0,8.0,C,1.0,14.370021999999999,-39.369476999999996
5.0,327.0,4678.2,4678.2,4629.592142857139,23.0,4.0,25.0,25.0,7.0,B,90,1.0,6.0,C,1.0,9.070022,-30.189607999999996
5.0,391.0,4679.136,4679.136,4631.46285714286,24.0,4.0,29.0,25.0,7.0,B,90,1.0,4.0,C,1.0,3.770022,-21.009738999999996
5.0,39.0,4681.22,4681.22,4633.33357142857,25.0,4.0,33.0,25.0,7.0,B,90,1.0,2.0,C,1.0,-1.5299779999999998,-11.829868999999999
5.0,103.0,4681.808,4681.808,4635.20428571429,26.0,4.0,37.0,25.0,7.0,B,90,1.0,0.0,C,1.0,-6.829978,-2.65
5.0,167.0,4684.858,4684.858,4637.075,27.0,4.0,41.0,25.0,7.0,A,90,0.0,10.0,C,1.0,24.970022,-48.549346
5.0,295.0,4686.112,4686.112,4638.94571428571,28.0,4.0,45.0,25.0,7.0,A,90,0.0,8.0,C,1.0,19.670022,-39.369476999999996
5.0,359.0,4687.202,4687.202,4640.816428571429,29.0,4.0,49.0,25.0,7.0,A,90,0.0,6.0,C,1.0,14.370021999999999,-30.189607999999996
5.0,23.0,4691.156,4691.156,4644.5578571428605,31.0,4.0,57.0,25.0,7.0,A,90,0.0,2.0,C,1.0,3.770022,-11.829868999999999
5.0,87.0,4691.698,4691.698,4646.428571428571,32.0,4.0,61.0,25.0,7.0,A,90,0.0,0.0,C,1.0,-1.5299779999999998,-2.65
5.0,279.0,4699.326,4699.326,4652.428571428571,33.0,4.0,0.0,25.0,10.0,B,90,2.0,6.0,C,1.0,3.770022,-30.189607999999996
5.0,311.0,4708.058,4708.058,4656.17,35.0,4.0,8.0,25.0,10.0,B,90,2.0,2.0,C,1.0,-6.829978,-11.829868999999999
5.0,15.0,4709.544,4709.544,4658.04071428571,36.0,4.0,12.0,25.0,10.0,B,90,2.0,0.0,C,1.0,-12.129978000000001,-2.65
5.0,79.0,4712.208,4712.208,4659.9114285714295,37.0,4.0,16.0,25.0,10.0,A,90,1.0,10.0,C,1.0,19.670022,-48.549346
5.0,271.0,4714.232,4714.232,4661.78214285714,38.0,4.0,20.0,25.0,10.0,A,90,1.0,8.0,C,1.0,14.370021999999999,-39.369476999999996
5.0,335.0,4715.728,4715.728,4663.652857142861,39.0,4.0,24.0,25.0,10.0,A,90,1.0,6.0,C,1.0,9.070022,-30.189607999999996
5.0,399.0,4717.73,4717.73,4665.523571428571,40.0,4.0,28.0,25.0,10.0,A,90,1.0,4.0,C,1.0,3.770022,-21.009738999999996
5.0,47.0,4719.642,4719.642,4667.394285714289,41.0,4.0,32.0,25.0,10.0,A,90,1.0,2.0,C,1.0,-1.5299779999999998,-11.829868999999999
5.0,111.0,4721.378,4721.378,4669.265,42.0,4.0,36.0,25.0,10.0,A,90,1.0,0.0,C,1.0,-6.829978,-2.65
5.0,303.0,4724.892,4724.892,4671.1357142857105,43.0,4.0,40.0,25.0,10.0,B,90,0.0,11.0,C,1.0,27.620022000000002,-53.139281
5.0,367.0,4726.406,4726.406,4674.87714285714,45.0,4.0,48.0,25.0,10.0,B,90,0.0,7.0,C,1.0,17.020022,-34.779542
5.0,31.0,4728.732,4728.732,4680.4892857142895,48.0,4.0,60.0,25.0,10.0,B,90,0.0,1.0,C,1.0,1.1200219999999999,-7.239935
5.0,63.0,4741.308,4741.308,4686.08214285714,50.0,4.0,2.0,25.0,10.0,B,90,2.0,5.0,C,1.0,1.1200219999999999,-25.599673
5.0,127.0,4742.712,4742.712,4687.95285714286,51.0,4.0,6.0,25.0,10.0,B,90,2.0,3.0,C,1.0,-4.179978,-16.419804
5.0,319.0,4743.682,4743.682,4689.823571428571,52.0,4.0,10.0,25.0,10.0,B,90,2.0,1.0,C,1.0,-9.479978000000001,-7.239935
5.0,383.0,4745.196,4745.196,4691.694285714289,53.0,4.0,14.0,25.0,10.0,A,90,1.0,11.0,C,1.0,22.320022,-53.139281
5.0,447.0,4747.046,4747.046,4693.565,54.0,4.0,18.0,25.0,10.0,A,90,1.0,9.0,C,1.0,17.020022,-43.959412
5.0,0.0,4749.136,4749.136,4695.43571428572,55.0,4.0,22.0,25.0,10.0,A,90,1.0,7.0,C,1.0,11.720021999999998,-34.779542
5.0,64.0,4751.342,4751.342,4697.306428571429,56.0,4.0,26.0,25.0,10.0,A,90,1.0,5.0,C,1.0,6.420022,-25.599673
5.0,256.0,4752.844,4752.844,4699.177142857139,57.0,4.0,30.0,25.0,10.0,A,90,1.0,3.0,C,1.0,1.1200219999999999,-16.419804
5.0,320.0,4755.326,4755.326,4701.04785714286,58.0,4.0,34.0,25.0,10.0,A,90,1.0,1.0,C,1.0,-4.179978,-7.239935
5.0,384.0,4757.052,4757.052,4702.91857142857,59.0,4.0,38.0,25.0,10.0,D,D,1.0,0.0,C,0.0,27.99,-48.480102099999996
5.0,32.0,4757.98,4757.98,4704.78928571429,60.0,4.0,42.0,25.0,10.0,B,90,0.0,10.0,C,1.0,24.970022,-48.549346
5.0,96.0,4759.13,4759.13,4706.66,61.0,4.0,46.0,25.0,10.0,B,90,0.0,8.0,C,1.0,19.670022,-39.369476999999996
5.0,160.0,4761.184,4761.184,4708.53071428572,62.0,4.0,50.0,25.0,10.0,B,90,0.0,6.0,C,1.0,14.370021999999999,-30.189607999999996
5.0,288.0,4764.538,4764.538,4710.401428571429,63.0,4.0,54.0,25.0,10.0,B,90,0.0,4.0,C,1.0,9.070022,-21.009738999999996
5.0,272.0,4773.202,4773.202,4712.272142857139,64.0,4.0,58.0,25.0,10.0,B,90,0.0,2.0,C,1.0,3.770022,-11.829868999999999
5.0,48.0,4776.934,4776.934,4714.1428571428605,65.0,4.0,62.0,25.0,10.0,B,90,0.0,0.0,C,1.0,-1.5299779999999998,-2.65
5.0,112.0,4777.968,4777.968,4720.013571428571,1.0,5.0,3.0,24.0,8.0,A,150,10.0,0.0,B,1.0,29.559956000000003,-45.899345999999994
5.0,176.0,4778.436,4778.436,4721.88428571429,2.0,5.0,7.0,24.0,8.0,A,150,8.0,0.0,B,1.0,24.259956000000003,-36.719477
5.0,240.0,4780.04,4780.04,4723.755,3.0,5.0,11.0,24.0,8.0,A,150,6.0,0.0,B,1.0,18.959956000000002,-27.539607999999998
5.0,304.0,4782.524,4782.524,4725.62571428572,4.0,5.0,15.0,24.0,8.0,A,150,4.0,0.0,B,1.0,13.659956,-18.359738999999998
5.0,368.0,4785.38,4785.38,4727.4964285714295,5.0,5.0,19.0,24.0,8.0,A,150,2.0,0.0,B,1.0,8.359956,-9.179869
5.0,8.0,4789.408,4789.408,4729.36714285714,6.0,5.0,23.0,24.0,8.0,A,150,0.0,0.0,B,1.0,3.0599559999999997,0.0
5.0,264.0,4793.302,4793.302,4731.237857142861,7.0,5.0,27.0,24.0,8.0,A,150,10.0,1.0,B,1.0,32.209956000000005,-41.309412
5.0,328.0,4793.914,4793.914,4733.108571428571,8.0,5.0,31.0,24.0,8.0,A,150,8.0,1.0,B,1.0,26.909956,-32.129542
5.0,296.0,4801.886,4801.886,4738.72071428572,11.0,5.0,43.0,24.0,7.0,B,90,3.0,4.0,C,1.0,-6.829978,-21.009738999999996
5.0,360.0,4804.898,4804.898,4740.591428571429,12.0,5.0,47.0,24.0,7.0,B,90,3.0,2.0,C,1.0,-12.129978000000001,-11.829868999999999
5.0,24.0,4805.634,4805.634,4742.46214285714,13.0,5.0,51.0,24.0,7.0,B,90,3.0,0.0,C,1.0,-17.429978,-2.65
5.0,88.0,4808.562,4808.562,4744.33285714286,14.0,5.0,55.0,24.0,7.0,A,90,2.0,10.0,C,1.0,14.370021999999999,-48.549346
5.0,152.0,4809.74,4809.74,4746.203571428571,15.0,5.0,59.0,24.0,7.0,A,90,2.0,8.0,C,1.0,9.070022,-39.369476999999996
5.0,280.0,4810.338,4810.338,4748.0742857142895,16.0,5.0,63.0,24.0,7.0,A,90,2.0,6.0,C,1.0,3.770022,-30.189607999999996
5.0,344.0,4810.884,4810.884,4751.796428571429,17.0,5.0,1.0,24.0,8.0,A,150,11.0,0.0,B,1.0,32.209956000000005,-50.489281
5.0,408.0,4813.812,4813.812,4753.66714285714,18.0,5.0,5.0,24.0,8.0,A,150,9.0,0.0,B,1.0,26.909956,-41.309412
5.0,56.0,4816.15,4816.15,4755.53785714286,19.0,5.0,9.0,24.0,8.0,A,150,7.0,0.0,B,1.0,21.609956,-32.129542
5.0,120.0,4818.344,4818.344,4757.408571428571,20.0,5.0,13.0,24.0,8.0,A,150,5.0,0.0,B,1.0,16.309956,-22.949672999999997
5.0,184.0,4819.494,4819.494,4759.2792857142895,21.0,5.0,17.0,24.0,8.0,A,150,3.0,0.0,B,1.0,11.009956,-13.769803999999999
5.0,312.0,4820.194,4820.194,4761.15,22.0,5.0,21.0,24.0,8.0,A,150,1.0,0.0,B,1.0,5.709956,-4.5899350000000005
5.0,376.0,4823.122,4823.122,4763.020714285711,23.0,5.0,25.0,24.0,8.0,A,150,11.0,1.0,B,1.0,34.859956,-45.899345999999994
5.0,4.0,4826.12,4826.12,4764.891428571429,24.0,5.0,29.0,24.0,8.0,A,150,9.0,1.0,B,1.0,29.559956000000003,-36.719477
5.0,36.0,4837.778,4837.778,4772.37428571429,28.0,5.0,45.0,24.0,7.0,B,90,3.0,3.0,C,1.0,-9.479978000000001,-16.419804
5.0,292.0,4839.034,4839.034,4774.245,29.0,5.0,49.0,24.0,7.0,B,90,3.0,1.0,C,1.0,-14.779978000000002,-7.239935
5.0,356.0,4843.142,4843.142,4776.11571428571,30.0,5.0,53.0,24.0,7.0,A,90,2.0,11.0,C,1.0,17.020022,-53.139281
5.0,20.0,4846.222,4846.222,4777.986428571429,31.0,5.0,57.0,24.0,7.0,A,90,2.0,9.0,C,1.0,11.720021999999998,-43.959412
5.0,84.0,4846.85,4846.85,4779.8571428571395,32.0,5.0,61.0,24.0,7.0,A,90,2.0,7.0,C,1.0,6.420022,-34.779542
5.0,148.0,4847.45,4847.45,4785.8571428571395,33.0,5.0,0.0,24.0,11.0,B,150,11.0,0.0,B,1.0,32.209956000000005,-50.489281
5.0,276.0,4849.296,4849.296,4787.727857142861,34.0,5.0,4.0,24.0,11.0,B,150,9.0,0.0,B,1.0,26.909956,-41.309412
5.0,340.0,4851.794,4851.794,4789.598571428571,35.0,5.0,8.0,24.0,11.0,B,150,7.0,0.0,B,1.0,21.609956,-32.129542
5.0,404.0,4853.078,4853.078,4791.46928571429,36.0,5.0,12.0,24.0,11.0,B,150,5.0,0.0,B,1.0,16.309956,-22.949672999999997
5.0,52.0,4855.236,4855.236,4793.34,37.0,5.0,16.0,24.0,11.0,B,150,3.0,0.0,B,1.0,11.009956,-13.769803999999999
5.0,308.0,4860.784,4860.784,4797.08142857143,39.0,5.0,24.0,24.0,11.0,B,150,11.0,1.0,B,1.0,34.859956,-45.899345999999994
5.0,372.0,4861.438,4861.438,4798.95214285714,40.0,5.0,28.0,24.0,11.0,B,150,9.0,1.0,B,1.0,29.559956000000003,-36.719477
5.0,268.0,4867.978,4867.978,4806.435,44.0,5.0,44.0,24.0,10.0,A,90,3.0,3.0,C,1.0,-9.479978000000001,-16.419804
5.0,44.0,4873.304,4873.304,4808.305714285711,45.0,5.0,48.0,24.0,10.0,A,90,3.0,1.0,C,1.0,-14.779978000000002,-7.239935
5.0,108.0,4875.688,4875.688,4810.176428571429,46.0,5.0,52.0,24.0,10.0,D,D,3.0,0.0,C,0.0,22.69,-39.30023282
5.0,172.0,4877.104,4877.104,4812.04714285714,47.0,5.0,56.0,24.0,10.0,B,90,2.0,10.0,C,1.0,14.370021999999999,-48.549346
5.0,364.0,4881.018,4881.018,4819.5107142857105,50.0,5.0,2.0,24.0,11.0,B,150,10.0,0.0,B,1.0,29.559956000000003,-45.899345999999994
5.0,28.0,4882.62,4882.62,4821.381428571429,51.0,5.0,6.0,24.0,11.0,B,150,8.0,0.0,B,1.0,24.259956000000003,-36.719477
5.0,92.0,4886.298,4886.298,4823.25214285714,52.0,5.0,10.0,24.0,11.0,B,150,6.0,0.0,B,1.0,18.959956000000002,-27.539607999999998
5.0,284.0,4888.892,4888.892,4826.993571428571,54.0,5.0,18.0,24.0,11.0,B,150,2.0,0.0,B,1.0,8.359956,-9.179869
5.0,348.0,4889.736,4889.736,4828.8642857142895,55.0,5.0,22.0,24.0,11.0,B,150,0.0,0.0,B,1.0,3.0599559999999997,0.0
5.0,60.0,4893.914,4893.914,4830.735,56.0,5.0,26.0,24.0,11.0,B,150,10.0,1.0,B,1.0,32.209956000000005,-41.309412
5.0,124.0,4894.358,4894.358,4832.605714285711,57.0,5.0,30.0,24.0,11.0,B,150,8.0,1.0,B,1.0,26.909956,-32.129542
5.0,258.0,4906.794,4906.794,4840.0885714285705,61.0,5.0,46.0,24.0,10.0,A,90,3.0,2.0,C,1.0,-12.129978000000001,-11.829868999999999
5.0,34.0,4913.562,4913.562,4841.95928571429,62.0,5.0,50.0,24.0,10.0,A,90,3.0,0.0,C,1.0,-17.429978,-2.65
5.0,290.0,4916.856,4916.856,4843.83,63.0,5.0,54.0,24.0,10.0,B,90,2.0,11.0,C,1.0,17.020022,-53.139281
5.0,274.0,4928.56,4928.56,4845.70071428571,64.0,5.0,58.0,24.0,10.0,B,90,2.0,9.0,C,1.0,11.720021999999998,-43.959412
5.0,50.0,4931.57,4931.57,4847.571428571429,65.0,5.0,62.0,24.0,10.0,B,90,2.0,7.0,C,1.0,6.420022,-34.779542
5.0,26.0,4960.448,4960.448,4853.4421428571395,1.0,6.0,3.0,23.0,7.0,A,90,4.0,6.0,C,1.0,-6.829978,-30.189607999999996
5.0,90.0,4961.264,4961.264,4855.312857142861,2.0,6.0,7.0,23.0,7.0,A,90,4.0,4.0,C,1.0,-12.129978000000001,-21.009738999999996
5.0,154.0,4962.298,4962.298,4857.183571428571,3.0,6.0,11.0,23.0,7.0,A,90,4.0,2.0,C,1.0,-17.429978,-11.829868999999999
5.0,282.0,4963.786,4963.786,4859.05428571429,4.0,6.0,15.0,23.0,7.0,A,90,4.0,0.0,C,1.0,-22.729978,-2.65
5.0,346.0,4965.566,4965.566,4860.925,5.0,6.0,19.0,23.0,7.0,B,90,3.0,11.0,C,1.0,11.720021999999998,-53.139281
5.0,410.0,4966.702,4966.702,4862.79571428571,6.0,6.0,23.0,23.0,7.0,B,90,3.0,9.0,C,1.0,6.420022,-43.959412
5.0,474.0,4967.312,4967.312,4864.66642857143,7.0,6.0,27.0,23.0,7.0,B,90,3.0,7.0,C,1.0,1.1200219999999999,-34.779542
5.0,58.0,4970.994,4970.994,4870.278571428571,10.0,6.0,39.0,23.0,7.0,A,90,8.0,2.0,C,1.0,-38.629977999999994,-11.829868999999999
5.0,122.0,4972.382,4972.382,4872.149285714289,11.0,6.0,43.0,23.0,7.0,A,90,8.0,0.0,C,1.0,-43.929978,-2.65
5.0,314.0,4975.614,4975.614,4874.02,12.0,6.0,47.0,23.0,7.0,B,90,7.0,11.0,C,1.0,-9.479978000000001,-53.139281
5.0,6.0,4979.408,4979.408,4877.761428571429,14.0,6.0,55.0,23.0,7.0,B,90,7.0,7.0,C,1.0,-20.079978,-34.779542
5.0,262.0,4984.266,4984.266,4879.63214285714,15.0,6.0,59.0,23.0,7.0,B,90,7.0,5.0,C,1.0,-25.379977999999998,-25.599673
5.0,326.0,4987.17,4987.17,4881.50285714286,16.0,6.0,63.0,23.0,7.0,B,90,7.0,3.0,C,1.0,-30.679978,-16.419804
5.0,38.0,4989.872,4989.872,4885.225,17.0,6.0,1.0,23.0,7.0,A,90,4.0,7.0,C,1.0,-4.179978,-34.779542
5.0,102.0,4992.396,4992.396,4887.09571428572,18.0,6.0,5.0,23.0,7.0,A,90,4.0,5.0,C,1.0,-9.479978000000001,-25.599673
5.0,294.0,4993.566,4993.566,4888.966428571429,19.0,6.0,9.0,23.0,7.0,A,90,4.0,3.0,C,1.0,-14.779978000000002,-16.419804
5.0,358.0,4994.922,4994.922,4890.83714285714,20.0,6.0,13.0,23.0,7.0,A,90,4.0,1.0,C,1.0,-20.079978,-7.239935
5.0,422.0,4995.948,4995.948,4892.70785714286,21.0,6.0,17.0,23.0,7.0,D,D,4.0,0.0,C,0.0,20.04,-34.710298179999995
6.0,25.0,4998.93,4998.93,4894.578571428571,22.0,6.0,21.0,23.0,7.0,B,90,3.0,10.0,C,1.0,9.070022,-48.549346
6.0,89.0,4999.454,4999.454,4896.4492857142895,23.0,6.0,25.0,23.0,7.0,B,90,3.0,8.0,C,1.0,3.770022,-39.369476999999996
6.0,153.0,5000.434,5000.434,4900.19071428572,25.0,6.0,33.0,23.0,7.0,A,90,8.0,5.0,C,1.0,-30.679978,-25.599673
6.0,217.0,5002.572,5002.572,4902.061428571429,26.0,6.0,37.0,23.0,7.0,A,90,8.0,3.0,C,1.0,-35.979977999999996,-16.419804
6.0,281.0,5005.136,5005.136,4903.932142857139,27.0,6.0,41.0,23.0,7.0,A,90,8.0,1.0,C,1.0,-41.27997799999999,-7.239935
6.0,345.0,5007.064,5007.064,4905.80285714286,28.0,6.0,45.0,23.0,7.0,D,D,8.0,0.0,C,0.0,9.44,-16.35055962
6.0,57.0,5007.926,5007.926,4907.6735714285705,29.0,6.0,49.0,23.0,7.0,B,90,7.0,10.0,C,1.0,-12.129978000000001,-48.549346
6.0,121.0,5010.506,5010.506,4909.54428571429,30.0,6.0,53.0,23.0,7.0,B,90,7.0,8.0,C,1.0,-17.429978,-39.369476999999996
6.0,313.0,5013.916,5013.916,4911.415,31.0,6.0,57.0,23.0,7.0,B,90,7.0,6.0,C,1.0,-22.729978,-30.189607999999996
6.0,5.0,5018.906,5018.906,4913.28571428572,32.0,6.0,61.0,23.0,7.0,B,90,7.0,4.0,C,1.0,-28.029978,-21.009738999999996
6.0,37.0,5030.686,5030.686,4919.28571428572,33.0,6.0,0.0,23.0,10.0,B,90,4.0,8.0,C,1.0,-1.5299779999999998,-39.369476999999996
6.0,293.0,5032.474,5032.474,4921.156428571429,34.0,6.0,4.0,23.0,10.0,B,90,4.0,6.0,C,1.0,-6.829978,-30.189607999999996
6.0,357.0,5033.948,5033.948,4923.02714285714,35.0,6.0,8.0,23.0,10.0,B,90,4.0,4.0,C,1.0,-12.129978000000001,-21.009738999999996
6.0,421.0,5034.918,5034.918,4924.897857142861,36.0,6.0,12.0,23.0,10.0,B,90,4.0,2.0,C,1.0,-17.429978,-11.829868999999999
6.0,21.0,5036.412,5036.412,4926.768571428571,37.0,6.0,16.0,23.0,10.0,B,90,4.0,0.0,C,1.0,-22.729978,-2.65
6.0,85.0,5037.14,5037.14,4928.63928571429,38.0,6.0,20.0,23.0,10.0,A,90,3.0,10.0,C,1.0,9.070022,-48.549346
6.0,149.0,5039.01,5039.01,4932.3807142857195,40.0,6.0,28.0,23.0,10.0,A,90,3.0,6.0,C,1.0,-1.5299779999999998,-30.189607999999996
6.0,213.0,5039.732,5039.732,4934.25142857143,41.0,6.0,32.0,23.0,10.0,B,90,8.0,6.0,C,1.0,-28.029978,-30.189607999999996
6.0,277.0,5043.442,5043.442,4939.863571428571,44.0,6.0,44.0,23.0,10.0,B,90,8.0,0.0,C,1.0,-43.929978,-2.65
6.0,341.0,5045.004,5045.004,4941.734285714289,45.0,6.0,48.0,23.0,10.0,A,90,7.0,10.0,C,1.0,-12.129978000000001,-48.549346
6.0,53.0,5047.846,5047.846,4943.605,46.0,6.0,52.0,23.0,10.0,A,90,7.0,8.0,C,1.0,-17.429978,-39.369476999999996
6.0,309.0,5052.006,5052.006,4945.47571428572,47.0,6.0,56.0,23.0,10.0,A,90,7.0,6.0,C,1.0,-22.729978,-30.189607999999996
6.0,13.0,5056.232,5056.232,4947.346428571429,48.0,6.0,60.0,23.0,10.0,A,90,7.0,4.0,C,1.0,-28.029978,-21.009738999999996
6.0,269.0,5064.032,5064.032,4952.939285714289,50.0,6.0,2.0,23.0,10.0,B,90,4.0,7.0,C,1.0,-4.179978,-34.779542
6.0,333.0,5064.822,5064.822,4954.81,51.0,6.0,6.0,23.0,10.0,B,90,4.0,5.0,C,1.0,-9.479978000000001,-25.599673
6.0,45.0,5066.126,5066.126,4956.680714285711,52.0,6.0,10.0,23.0,10.0,B,90,4.0,3.0,C,1.0,-14.779978000000002,-16.419804
6.0,109.0,5067.334,5067.334,4958.551428571429,53.0,6.0,14.0,23.0,10.0,B,90,4.0,1.0,C,1.0,-20.079978,-7.239935
6.0,173.0,5068.916,5068.916,4960.42214285714,54.0,6.0,18.0,23.0,10.0,A,90,3.0,11.0,C,1.0,11.720021999999998,-53.139281
6.0,301.0,5073.298,5073.298,4964.16357142857,56.0,6.0,26.0,23.0,10.0,A,90,3.0,7.0,C,1.0,1.1200219999999999,-34.779542
6.0,29.0,5075.868,5075.868,4967.905,58.0,6.0,34.0,23.0,10.0,B,90,8.0,5.0,C,1.0,-30.679978,-25.599673
6.0,93.0,5077.288,5077.288,4969.77571428571,59.0,6.0,38.0,23.0,10.0,B,90,8.0,3.0,C,1.0,-35.979977999999996,-16.419804
6.0,157.0,5079.512,5079.512,4971.646428571429,60.0,6.0,42.0,23.0,10.0,B,90,8.0,1.0,C,1.0,-41.27997799999999,-7.239935
6.0,285.0,5082.746,5082.746,4973.517142857139,61.0,6.0,46.0,23.0,10.0,A,90,7.0,11.0,C,1.0,-9.479978000000001,-53.139281
6.0,61.0,5087.134,5087.134,4975.38785714286,62.0,6.0,50.0,23.0,10.0,A,90,7.0,9.0,C,1.0,-14.779978000000002,-43.959412
6.0,125.0,5089.062,5089.062,4977.258571428571,63.0,6.0,54.0,23.0,10.0,A,90,7.0,7.0,C,1.0,-20.079978,-34.779542
6.0,317.0,5091.28,5091.28,4979.12928571429,64.0,6.0,58.0,23.0,10.0,A,90,7.0,5.0,C,1.0,-25.379977999999998,-25.599673
6.0,381.0,5092.274,5092.274,4981.0,65.0,6.0,62.0,23.0,10.0,A,90,7.0,3.0,C,1.0,-30.679978,-16.419804
6.0,259.0,5099.91,5099.91,5020.87071428571,1.0,7.0,3.0,22.0,7.0,B,90,9.0,3.0,C,1.0,-41.27997799999999,-16.419804
6.0,35.0,5103.892,5103.892,5022.741428571429,2.0,7.0,7.0,22.0,7.0,B,90,9.0,1.0,C,1.0,-46.579978,-7.239935
6.0,99.0,5106.504,5106.504,5024.61214285714,3.0,7.0,11.0,22.0,7.0,A,90,8.0,11.0,C,1.0,-14.779978000000002,-53.139281
6.0,291.0,5108.58,5108.58,5026.482857142861,4.0,7.0,15.0,22.0,7.0,A,90,8.0,9.0,C,1.0,-20.079978,-43.959412
6.0,355.0,5109.754,5109.754,5028.353571428571,5.0,7.0,19.0,22.0,7.0,A,90,8.0,7.0,C,1.0,-25.379977999999998,-34.779542
6.0,339.0,5121.848,5121.848,5035.83642857143,9.0,7.0,35.0,22.0,6.0,A,150,2.0,10.0,C,1.0,14.370021999999999,-48.549346
6.0,51.0,5125.574,5125.574,5037.70714285714,10.0,7.0,39.0,22.0,6.0,A,150,0.0,10.0,C,1.0,24.970022,-48.549346
6.0,307.0,5128.024,5128.024,5039.57785714286,11.0,7.0,43.0,22.0,6.0,A,150,10.0,11.0,C,1.0,-25.379977999999998,-53.139281
6.0,371.0,5131.47,5131.47,5041.448571428571,12.0,7.0,47.0,22.0,6.0,A,150,8.0,11.0,C,1.0,-14.779978000000002,-53.139281
6.0,435.0,5131.98,5131.98,5043.319285714289,13.0,7.0,51.0,22.0,6.0,A,150,6.0,11.0,C,1.0,-4.179978,-53.139281
6.0,11.0,5134.036,5134.036,5045.19,14.0,7.0,55.0,22.0,6.0,A,150,4.0,11.0,C,1.0,6.420022,-53.139281
6.0,267.0,5138.426,5138.426,5047.060714285711,15.0,7.0,59.0,22.0,6.0,A,150,2.0,11.0,C,1.0,17.020022,-53.139281
6.0,331.0,5139.336,5139.336,5048.931428571429,16.0,7.0,63.0,22.0,6.0,A,150,0.0,11.0,C,1.0,27.620022000000002,-53.139281
6.0,43.0,5142.594,5142.594,5056.395,19.0,7.0,9.0,22.0,7.0,B,90,9.0,0.0,C,1.0,-49.229977999999996,-2.65
6.0,107.0,5143.222,5143.222,5058.265714285711,20.0,7.0,13.0,22.0,7.0,A,90,8.0,10.0,C,1.0,-17.429978,-48.549346
6.0,171.0,5145.222,5145.222,5060.136428571429,21.0,7.0,17.0,22.0,7.0,A,90,8.0,8.0,C,1.0,-22.729978,-39.369476999999996
6.0,299.0,5150.892,5150.892,5062.00714285714,22.0,7.0,21.0,22.0,7.0,A,90,8.0,6.0,C,1.0,-28.029978,-30.189607999999996
