smurf_band,smurf_chan,smurf_freq,vna_freq,design_freq,index,mux_band,pad,mux_posn,biasline,pol,freq,det_row,det_col,rhomb,opt,det_x,det_y
0.0,60.0,4393.732,4393.732,4402.061428571429,59.0,2.0,38.0,15.0,10.0,B,150,0.0,6.0,C,1.0,14.370021999999999,-30.189607999999996
0.0,316.0,4395.562,4395.562,4403.932142857139,60.0,2.0,42.0,15.0,10.0,B,150,10.0,7.0,C,1.0,-35.979977999999996,-34.779542
0.0,444.0,4397.074,4397.074,4405.80285714286,61.0,2.0,46.0,15.0,10.0,B,150,8.0,7.0,C,1.0,-25.379977999999998,-34.779542
0.0,124.0,4398.826,4398.826,4407.6735714285705,62.0,2.0,50.0,15.0,10.0,B,150,6.0,7.0,C,1.0,-14.779978000000002,-34.779542
0.0,252.0,4400.87,4400.87,4409.54428571429,63.0,2.0,54.0,15.0,10.0,B,150,4.0,7.0,C,1.0,-4.179978,-34.779542
0.0,508.0,4402.722,4402.722,4411.415,64.0,2.0,58.0,15.0,10.0,B,150,2.0,7.0,C,1.0,6.420022,-34.779542
0.0,258.0,4404.652,4404.652,4413.28571428572,65.0,2.0,62.0,15.0,10.0,B,150,0.0,7.0,C,1.0,17.020022,-34.779542
0.0,450.0,4412.51,4412.51,4421.156428571429,1.0,3.0,3.0,14.0,10.0,A,150,10.0,8.0,C,1.0,-33.329978,-39.369476999999996
0.0,290.0,4414.874,4414.874,4423.02714285714,2.0,3.0,7.0,14.0,10.0,A,150,8.0,8.0,C,1.0,-22.729978,-39.369476999999996
0.0,98.0,4417.46,4417.46,4424.897857142861,3.0,3.0,11.0,14.0,10.0,A,150,6.0,8.0,C,1.0,-12.129978000000001,-39.369476999999996
0.0,354.0,4419.114,4419.114,4426.768571428571,4.0,3.0,15.0,14.0,10.0,A,150,4.0,8.0,C,1.0,-1.5299779999999998,-39.369476999999996
0.0,482.0,4421.378,4421.378,4428.63928571429,5.0,3.0,19.0,14.0,10.0,A,150,2.0,8.0,C,1.0,9.070022,-39.369476999999996
0.0,274.0,4423.536,4423.536,4430.51,6.0,3.0,23.0,14.0,10.0,A,150,0.0,8.0,C,1.0,19.670022,-39.369476999999996
0.0,146.0,4425.196,4425.196,4432.3807142857195,7.0,3.0,27.0,14.0,10.0,A,150,10.0,9.0,C,1.0,-30.679978,-43.959412
0.0,338.0,4428.408,4428.408,4434.25142857143,8.0,3.0,31.0,14.0,10.0,A,150,8.0,9.0,C,1.0,-20.079978,-43.959412
0.0,210.0,4429.58,4429.58,4436.12214285714,9.0,3.0,35.0,14.0,10.0,A,150,6.0,9.0,C,1.0,-9.479978000000001,-43.959412
0.0,466.0,4431.02,4431.02,4437.99285714286,10.0,3.0,39.0,14.0,10.0,A,150,4.0,9.0,C,1.0,1.1200219999999999,-43.959412
0.0,50.0,4432.964,4432.964,4439.863571428571,11.0,3.0,43.0,14.0,10.0,A,150,2.0,9.0,C,1.0,11.720021999999998,-43.959412
0.0,178.0,4434.712,4434.712,4441.734285714289,12.0,3.0,47.0,14.0,10.0,A,150,0.0,9.0,C,1.0,22.320022,-43.959412
0.0,434.0,4436.458,4436.458,4443.605,13.0,3.0,51.0,14.0,10.0,A,150,10.0,10.0,C,1.0,-28.029978,-48.549346
0.0,370.0,4438.378,4438.378,4445.47571428572,14.0,3.0,55.0,14.0,10.0,A,150,8.0,10.0,C,1.0,-17.429978,-48.549346
0.0,498.0,4440.638,4440.638,4447.346428571429,15.0,3.0,59.0,14.0,10.0,A,150,6.0,10.0,C,1.0,-6.829978,-48.549346
0.0,266.0,4442.634,4442.634,4449.217142857139,16.0,3.0,63.0,14.0,10.0,A,150,4.0,10.0,C,1.0,3.770022,-48.549346
0.0,138.0,4443.862,4443.862,4452.939285714289,17.0,3.0,1.0,14.0,10.0,A,150,11.0,8.0,C,1.0,-38.629977999999994,-39.369476999999996
0.0,74.0,4446.382,4446.382,4454.81,18.0,3.0,5.0,14.0,10.0,A,150,9.0,8.0,C,1.0,-28.029978,-39.369476999999996
0.0,202.0,4448.892,4448.892,4456.680714285711,19.0,3.0,9.0,14.0,10.0,A,150,7.0,8.0,C,1.0,-17.429978,-39.369476999999996
0.0,458.0,4450.99,4450.99,4458.551428571429,20.0,3.0,13.0,14.0,10.0,A,150,5.0,8.0,C,1.0,-6.829978,-39.369476999999996
0.0,298.0,4452.942,4452.942,4460.42214285714,21.0,3.0,17.0,14.0,10.0,A,150,3.0,8.0,C,1.0,3.770022,-39.369476999999996
0.0,426.0,4455.224,4455.224,4462.29285714286,22.0,3.0,21.0,14.0,10.0,A,150,1.0,8.0,C,1.0,14.370021999999999,-39.369476999999996
0.0,490.0,4459.884,4459.884,4466.03428571429,24.0,3.0,29.0,14.0,10.0,A,150,9.0,9.0,C,1.0,-25.379977999999998,-43.959412
0.0,282.0,4462.116,4462.116,4467.905,25.0,3.0,33.0,14.0,10.0,A,150,7.0,9.0,C,1.0,-14.779978000000002,-43.959412
0.0,154.0,4463.298,4463.298,4469.77571428571,26.0,3.0,37.0,14.0,10.0,A,150,5.0,9.0,C,1.0,-4.179978,-43.959412
0.0,410.0,4464.692,4464.692,4471.646428571429,27.0,3.0,41.0,14.0,10.0,A,150,3.0,9.0,C,1.0,6.420022,-43.959412
0.0,346.0,4466.628,4466.628,4473.517142857139,28.0,3.0,45.0,14.0,10.0,A,150,1.0,9.0,C,1.0,17.020022,-43.959412
0.0,218.0,4468.366,4468.366,4475.38785714286,29.0,3.0,49.0,14.0,10.0,A,150,11.0,10.0,C,1.0,-33.329978,-48.549346
0.0,58.0,4470.31,4470.31,4477.258571428571,30.0,3.0,53.0,14.0,10.0,A,150,9.0,10.0,C,1.0,-22.729978,-48.549346
0.0,314.0,4472.394,4472.394,4479.12928571429,31.0,3.0,57.0,14.0,10.0,A,150,7.0,10.0,C,1.0,-12.129978000000001,-48.549346
0.0,442.0,4474.374,4474.374,4481.0,32.0,3.0,61.0,14.0,10.0,A,150,5.0,10.0,C,1.0,-1.5299779999999998,-48.549346
1.0,57.0,4509.484,4509.484,4519.0,33.0,3.0,0.0,14.0,10.0,B,150,11.0,8.0,C,1.0,-38.629977999999994,-39.369476999999996
1.0,185.0,4512.006,4512.006,4520.87071428571,34.0,3.0,4.0,14.0,10.0,B,150,9.0,8.0,C,1.0,-28.029978,-39.369476999999996
1.0,121.0,4514.53,4514.53,4522.741428571429,35.0,3.0,8.0,14.0,10.0,B,150,7.0,8.0,C,1.0,-17.429978,-39.369476999999996
1.0,249.0,4517.042,4517.042,4524.61214285714,36.0,3.0,12.0,14.0,10.0,B,150,5.0,8.0,C,1.0,-6.829978,-39.369476999999996
1.0,5.0,4519.27,4519.27,4526.482857142861,37.0,3.0,16.0,14.0,10.0,B,150,3.0,8.0,C,1.0,3.770022,-39.369476999999996
1.0,133.0,4521.61,4521.61,4528.353571428571,38.0,3.0,20.0,14.0,10.0,B,150,1.0,8.0,C,1.0,14.370021999999999,-39.369476999999996
1.0,389.0,4523.132,4523.132,4530.22428571429,39.0,3.0,24.0,14.0,10.0,B,150,11.0,9.0,C,1.0,-35.979977999999996,-43.959412
1.0,69.0,4524.566,4524.566,4532.095,40.0,3.0,28.0,14.0,10.0,B,150,9.0,9.0,C,1.0,-25.379977999999998,-43.959412
1.0,197.0,4526.844,4526.844,4533.96571428571,41.0,3.0,32.0,14.0,10.0,B,150,7.0,9.0,C,1.0,-14.779978000000002,-43.959412
1.0,453.0,4528.592,4528.592,4535.83642857143,42.0,3.0,36.0,14.0,10.0,B,150,5.0,9.0,C,1.0,-4.179978,-43.959412
1.0,293.0,4530.35,4530.35,4537.70714285714,43.0,3.0,40.0,14.0,10.0,B,150,3.0,9.0,C,1.0,6.420022,-43.959412
1.0,421.0,4532.248,4532.248,4539.57785714286,44.0,3.0,44.0,14.0,10.0,B,150,1.0,9.0,C,1.0,17.020022,-43.959412
1.0,101.0,4534.172,4534.172,4541.448571428571,45.0,3.0,48.0,14.0,10.0,B,150,11.0,10.0,C,1.0,-33.329978,-48.549346
1.0,229.0,4535.946,4535.946,4543.319285714289,46.0,3.0,52.0,14.0,10.0,B,150,9.0,10.0,C,1.0,-22.729978,-48.549346
1.0,21.0,4538.326,4538.326,4545.19,47.0,3.0,56.0,14.0,10.0,B,150,7.0,10.0,C,1.0,-12.129978000000001,-48.549346
1.0,277.0,4540.04,4540.04,4547.060714285711,48.0,3.0,60.0,14.0,10.0,B,150,5.0,10.0,C,1.0,-1.5299779999999998,-48.549346
1.0,85.0,4543.704,4543.704,4552.653571428571,50.0,3.0,2.0,14.0,10.0,B,150,10.0,8.0,C,1.0,-33.329978,-39.369476999999996
1.0,213.0,4546.122,4546.122,4554.524285714289,51.0,3.0,6.0,14.0,10.0,B,150,8.0,8.0,C,1.0,-22.729978,-39.369476999999996
1.0,309.0,4549.006,4549.006,4556.395,52.0,3.0,10.0,14.0,10.0,B,150,6.0,8.0,C,1.0,-12.129978000000001,-39.369476999999996
1.0,181.0,4551.184,4551.184,4558.265714285711,53.0,3.0,14.0,14.0,10.0,B,150,4.0,8.0,C,1.0,-1.5299779999999998,-39.369476999999996
1.0,117.0,4553.228,4553.228,4560.136428571429,54.0,3.0,18.0,14.0,10.0,B,150,2.0,8.0,C,1.0,9.070022,-39.369476999999996
1.0,245.0,4555.126,4555.126,4562.00714285714,55.0,3.0,22.0,14.0,10.0,B,150,0.0,8.0,C,1.0,19.670022,-39.369476999999996
1.0,501.0,4556.522,4556.522,4563.87785714286,56.0,3.0,26.0,14.0,10.0,B,150,10.0,9.0,C,1.0,-30.679978,-43.959412
1.0,13.0,4558.442,4558.442,4565.74857142857,57.0,3.0,30.0,14.0,10.0,B,150,8.0,9.0,C,1.0,-20.079978,-43.959412
1.0,141.0,4560.706,4560.706,4567.61928571429,58.0,3.0,34.0,14.0,10.0,B,150,6.0,9.0,C,1.0,-9.479978000000001,-43.959412
1.0,77.0,4562.278,4562.278,4569.49,59.0,3.0,38.0,14.0,10.0,B,150,4.0,9.0,C,1.0,1.1200219999999999,-43.959412
1.0,333.0,4564.01,4564.01,4571.36071428571,60.0,3.0,42.0,14.0,10.0,B,150,2.0,9.0,C,1.0,11.720021999999998,-43.959412
1.0,461.0,4566.082,4566.082,4573.231428571429,61.0,3.0,46.0,14.0,10.0,B,150,0.0,9.0,C,1.0,22.320022,-43.959412
1.0,45.0,4567.932,4567.932,4575.102142857139,62.0,3.0,50.0,14.0,10.0,B,150,10.0,10.0,C,1.0,-28.029978,-48.549346
1.0,173.0,4570.042,4570.042,4576.97285714286,63.0,3.0,54.0,14.0,10.0,B,150,8.0,10.0,C,1.0,-17.429978,-48.549346
1.0,109.0,4572.006,4572.006,4578.843571428571,64.0,3.0,58.0,14.0,10.0,B,150,6.0,10.0,C,1.0,-6.829978,-48.549346
1.0,365.0,4573.93,4573.93,4580.71428571429,65.0,3.0,62.0,14.0,10.0,B,150,4.0,10.0,C,1.0,3.770022,-48.549346
1.0,493.0,4575.76,4575.76,4586.585,1.0,4.0,3.0,21.0,7.0,A,150,6.0,1.0,B,1.0,21.609956,-22.949672999999997
1.0,285.0,4577.816,4577.816,4588.45571428571,2.0,4.0,7.0,21.0,7.0,A,150,4.0,1.0,B,1.0,16.309956,-13.769803999999999
1.0,157.0,4580.002,4580.002,4590.3264285714295,3.0,4.0,11.0,21.0,7.0,A,150,2.0,1.0,B,1.0,11.009956,-4.5899350000000005
1.0,93.0,4582.044,4582.044,4592.19714285714,4.0,4.0,15.0,21.0,7.0,A,150,0.0,1.0,B,1.0,5.709956,4.5899350000000005
1.0,349.0,4583.78,4583.78,4594.067857142861,5.0,4.0,19.0,21.0,7.0,A,150,10.0,2.0,B,1.0,34.859956,-36.719477
1.0,477.0,4585.798,4585.798,4595.938571428571,6.0,4.0,23.0,21.0,7.0,A,150,8.0,2.0,B,1.0,29.559956000000003,-27.539607999999998
1.0,317.0,4588.228,4588.228,4597.809285714289,7.0,4.0,27.0,21.0,7.0,A,150,6.0,2.0,B,1.0,24.259956000000003,-18.359738999999998
1.0,445.0,4590.002,4590.002,4599.68,8.0,4.0,31.0,21.0,7.0,A,150,4.0,2.0,B,1.0,18.959956000000002,-9.179869
1.0,381.0,4593.068,4593.068,4601.5507142857105,9.0,4.0,35.0,21.0,7.0,A,150,2.0,2.0,B,1.0,13.659956,0.0
1.0,509.0,4595.688,4595.688,4603.421428571429,10.0,4.0,39.0,21.0,7.0,A,150,0.0,2.0,B,1.0,8.359956,9.179869
1.0,259.0,4597.63,4597.63,4605.29214285714,11.0,4.0,43.0,21.0,7.0,A,150,10.0,3.0,B,1.0,37.509955999999995,-32.129542
1.0,387.0,4599.852,4599.852,4607.16285714286,12.0,4.0,47.0,21.0,7.0,A,150,8.0,3.0,B,1.0,32.209956000000005,-22.949672999999997
1.0,323.0,4602.22,4602.22,4609.033571428571,13.0,4.0,51.0,21.0,7.0,A,150,6.0,3.0,B,1.0,26.909956,-13.769803999999999
1.0,451.0,4604.868,4604.868,4610.9042857142895,14.0,4.0,55.0,21.0,7.0,A,150,4.0,3.0,B,1.0,21.609956,-4.5899350000000005
1.0,291.0,4607.032,4607.032,4612.775,15.0,4.0,59.0,21.0,7.0,A,150,2.0,3.0,B,1.0,16.309956,4.5899350000000005
1.0,163.0,4608.832,4608.832,4614.645714285711,16.0,4.0,63.0,21.0,7.0,A,150,0.0,3.0,B,1.0,11.009956,13.769803999999999
1.0,99.0,4611.39,4611.39,4620.238571428571,18.0,4.0,5.0,21.0,7.0,A,150,5.0,1.0,B,1.0,18.959956000000002,-18.359738999999998
1.0,227.0,4613.538,4613.538,4622.109285714289,19.0,4.0,9.0,21.0,7.0,A,150,3.0,1.0,B,1.0,13.659956,-9.179869
1.0,19.0,4615.718,4615.718,4623.98,20.0,4.0,13.0,21.0,7.0,A,150,1.0,1.0,B,1.0,8.359956,0.0
1.0,83.0,4620.048,4620.048,4627.721428571429,22.0,4.0,21.0,21.0,7.0,A,150,9.0,2.0,B,1.0,32.209956000000005,-32.129542
1.0,339.0,4621.52,4621.52,4629.592142857139,23.0,4.0,25.0,21.0,7.0,A,150,7.0,2.0,B,1.0,26.909956,-22.949672999999997
1.0,467.0,4624.32,4624.32,4631.46285714286,24.0,4.0,29.0,21.0,7.0,A,150,5.0,2.0,B,1.0,21.609956,-13.769803999999999
1.0,307.0,4626.834,4626.834,4633.33357142857,25.0,4.0,33.0,21.0,7.0,A,150,3.0,2.0,B,1.0,16.309956,-4.5899350000000005
1.0,179.0,4627.492,4627.492,4635.20428571429,26.0,4.0,37.0,21.0,7.0,A,150,1.0,2.0,B,1.0,11.009956,4.5899350000000005
1.0,435.0,4629.054,4629.054,4637.075,27.0,4.0,41.0,21.0,7.0,A,150,11.0,3.0,B,1.0,40.159956,-36.719477
1.0,371.0,4631.302,4631.302,4638.94571428571,28.0,4.0,45.0,21.0,7.0,A,150,9.0,3.0,B,1.0,34.859956,-27.539607999999998
1.0,499.0,4633.5,4633.5,4640.816428571429,29.0,4.0,49.0,21.0,7.0,A,150,7.0,3.0,B,1.0,29.559956000000003,-18.359738999999998
1.0,267.0,4635.958,4635.958,4642.687142857139,30.0,4.0,53.0,21.0,7.0,A,150,5.0,3.0,B,1.0,24.259956000000003,-9.179869
1.0,395.0,4638.522,4638.522,4644.5578571428605,31.0,4.0,57.0,21.0,7.0,A,150,3.0,3.0,B,1.0,18.959956000000002,0.0
1.0,331.0,4640.55,4640.55,4646.428571428571,32.0,4.0,61.0,21.0,7.0,A,150,1.0,3.0,B,1.0,13.659956,9.179869
1.0,43.0,4644.336,4644.336,4652.428571428571,33.0,4.0,0.0,21.0,7.0,B,150,7.0,1.0,B,1.0,24.259956000000003,-27.539607999999998
1.0,171.0,4646.526,4646.526,4654.29928571429,34.0,4.0,4.0,21.0,7.0,B,150,5.0,1.0,B,1.0,18.959956000000002,-18.359738999999998
1.0,427.0,4648.076,4648.076,4656.17,35.0,4.0,8.0,21.0,7.0,B,150,3.0,1.0,B,1.0,13.659956,-9.179869
1.0,363.0,4650.256,4650.256,4658.04071428571,36.0,4.0,12.0,21.0,7.0,B,150,1.0,1.0,B,1.0,8.359956,0.0
1.0,491.0,4652.514,4652.514,4659.9114285714295,37.0,4.0,16.0,21.0,7.0,B,150,11.0,2.0,B,1.0,37.509955999999995,-41.309412
1.0,283.0,4654.914,4654.914,4661.78214285714,38.0,4.0,20.0,21.0,7.0,B,150,9.0,2.0,B,1.0,32.209956000000005,-32.129542
1.0,155.0,4656.4,4656.4,4663.652857142861,39.0,4.0,24.0,21.0,7.0,B,150,7.0,2.0,B,1.0,26.909956,-22.949672999999997
1.0,411.0,4657.878,4657.878,4665.523571428571,40.0,4.0,28.0,21.0,7.0,B,150,5.0,2.0,B,1.0,21.609956,-13.769803999999999
1.0,347.0,4660.456,4660.456,4667.394285714289,41.0,4.0,32.0,21.0,7.0,B,150,3.0,2.0,B,1.0,16.309956,-4.5899350000000005
1.0,475.0,4662.6,4662.6,4669.265,42.0,4.0,36.0,21.0,7.0,B,150,1.0,2.0,B,1.0,11.009956,4.5899350000000005
1.0,315.0,4664.444,4664.444,4671.1357142857105,43.0,4.0,40.0,21.0,7.0,B,150,11.0,3.0,B,1.0,40.159956,-36.719477
1.0,187.0,4666.576,4666.576,4673.006428571429,44.0,4.0,44.0,21.0,7.0,B,150,9.0,3.0,B,1.0,34.859956,-27.539607999999998
1.0,123.0,4668.754,4668.754,4674.87714285714,45.0,4.0,48.0,21.0,7.0,B,150,7.0,3.0,B,1.0,29.559956000000003,-18.359738999999998
1.0,251.0,4671.07,4671.07,4676.74785714286,46.0,4.0,52.0,21.0,7.0,B,150,5.0,3.0,B,1.0,24.259956000000003,-9.179869
1.0,7.0,4673.488,4673.488,4678.618571428571,47.0,4.0,56.0,21.0,7.0,B,150,3.0,3.0,B,1.0,18.959956000000002,0.0
1.0,135.0,4675.292,4675.292,4680.4892857142895,48.0,4.0,60.0,21.0,7.0,B,150,1.0,3.0,B,1.0,13.659956,9.179869
1.0,71.0,4678.554,4678.554,4686.08214285714,50.0,4.0,2.0,21.0,7.0,B,150,6.0,1.0,B,1.0,21.609956,-22.949672999999997
1.0,199.0,4680.28,4680.28,4687.95285714286,51.0,4.0,6.0,21.0,7.0,B,150,4.0,1.0,B,1.0,16.309956,-13.769803999999999
1.0,455.0,4682.02,4682.02,4689.823571428571,52.0,4.0,10.0,21.0,7.0,B,150,2.0,1.0,B,1.0,11.009956,-4.5899350000000005
1.0,295.0,4683.934,4683.934,4691.694285714289,53.0,4.0,14.0,21.0,7.0,B,150,0.0,1.0,B,1.0,5.709956,4.5899350000000005
1.0,423.0,4686.3,4686.3,4693.565,54.0,4.0,18.0,21.0,7.0,B,150,10.0,2.0,B,1.0,34.859956,-36.719477
1.0,231.0,4690.202,4690.202,4695.43571428572,55.0,4.0,22.0,21.0,7.0,B,150,8.0,2.0,B,1.0,29.559956000000003,-27.539607999999998
1.0,23.0,4692.014,4692.014,4697.306428571429,56.0,4.0,26.0,21.0,7.0,B,150,6.0,2.0,B,1.0,24.259956000000003,-18.359738999999998
1.0,279.0,4693.146,4693.146,4699.177142857139,57.0,4.0,30.0,21.0,7.0,B,150,4.0,2.0,B,1.0,18.959956000000002,-9.179869
1.0,407.0,4696.136,4696.136,4701.04785714286,58.0,4.0,34.0,21.0,7.0,B,150,2.0,2.0,B,1.0,13.659956,0.0
1.0,343.0,4698.278,4698.278,4702.91857142857,59.0,4.0,38.0,21.0,7.0,B,150,0.0,2.0,B,1.0,8.359956,9.179869
1.0,471.0,4700.484,4700.484,4704.78928571429,60.0,4.0,42.0,21.0,7.0,B,150,10.0,3.0,B,1.0,37.509955999999995,-32.129542
1.0,311.0,4702.79,4702.79,4706.66,61.0,4.0,46.0,21.0,7.0,B,150,8.0,3.0,B,1.0,32.209956000000005,-22.949672999999997
1.0,183.0,4704.816,4704.816,4708.53071428572,62.0,4.0,50.0,21.0,7.0,B,150,6.0,3.0,B,1.0,26.909956,-13.769803999999999
1.0,119.0,4707.346,4707.346,4710.401428571429,63.0,4.0,54.0,21.0,7.0,B,150,4.0,3.0,B,1.0,21.609956,-4.5899350000000005
1.0,247.0,4709.276,4709.276,4712.272142857139,64.0,4.0,58.0,21.0,7.0,B,150,2.0,3.0,B,1.0,16.309956,4.5899350000000005
1.0,15.0,4711.254,4711.254,4714.1428571428605,65.0,4.0,62.0,21.0,7.0,B,150,0.0,3.0,B,1.0,11.009956,13.769803999999999
1.0,271.0,4712.928,4712.928,4720.013571428571,1.0,5.0,3.0,20.0,7.0,A,150,10.0,4.0,B,1.0,40.159956,-27.539607999999998
1.0,399.0,4714.7,4714.7,4721.88428571429,2.0,5.0,7.0,20.0,7.0,A,150,8.0,4.0,B,1.0,34.859956,-18.359738999999998
1.0,79.0,4716.518,4716.518,4723.755,3.0,5.0,11.0,20.0,7.0,A,150,6.0,4.0,B,1.0,29.559956000000003,-9.179869
1.0,207.0,4718.768,4718.768,4725.62571428572,4.0,5.0,15.0,20.0,7.0,A,150,4.0,4.0,B,1.0,24.259956000000003,0.0
1.0,303.0,4722.366,4722.366,4729.36714285714,6.0,5.0,23.0,20.0,7.0,A,150,0.0,4.0,B,1.0,13.659956,18.359738999999998
1.0,431.0,4724.34,4724.34,4731.237857142861,7.0,5.0,27.0,20.0,7.0,A,150,10.0,5.0,B,1.0,42.809956,-22.949672999999997
1.0,111.0,4726.188,4726.188,4733.108571428571,8.0,5.0,31.0,20.0,7.0,A,150,8.0,5.0,B,1.0,37.509955999999995,-13.769803999999999
1.0,239.0,4728.478,4728.478,4734.979285714289,9.0,5.0,35.0,20.0,7.0,A,150,6.0,5.0,B,1.0,32.209956000000005,-4.5899350000000005
1.0,495.0,4729.402,4729.402,4736.85,10.0,5.0,39.0,20.0,7.0,A,150,4.0,5.0,B,1.0,26.909956,4.5899350000000005
1.0,31.0,4731.254,4731.254,4738.72071428572,11.0,5.0,43.0,20.0,7.0,A,150,2.0,5.0,B,1.0,21.609956,13.769803999999999
1.0,159.0,4732.91,4732.91,4740.591428571429,12.0,5.0,47.0,20.0,7.0,A,150,0.0,5.0,B,1.0,16.309956,22.949672999999997
1.0,415.0,4734.826,4734.826,4742.46214285714,13.0,5.0,51.0,20.0,7.0,A,150,10.0,6.0,B,1.0,45.459956,-18.359738999999998
1.0,351.0,4737.284,4737.284,4744.33285714286,14.0,5.0,55.0,20.0,7.0,A,150,8.0,6.0,B,1.0,40.159956,-9.179869
1.0,63.0,4739.932,4739.932,4746.203571428571,15.0,5.0,59.0,20.0,7.0,A,150,6.0,6.0,B,1.0,34.859956,0.0
1.0,191.0,4742.328,4742.328,4748.0742857142895,16.0,5.0,63.0,20.0,7.0,A,150,4.0,6.0,B,1.0,29.559956000000003,9.179869
1.0,447.0,4744.356,4744.356,4751.796428571429,17.0,5.0,1.0,20.0,7.0,A,150,11.0,4.0,B,1.0,42.809956,-32.129542
1.0,383.0,4746.254,4746.254,4753.66714285714,18.0,5.0,5.0,20.0,7.0,A,150,9.0,4.0,B,1.0,37.509955999999995,-22.949672999999997
1.0,255.0,4747.948,4747.948,4755.53785714286,19.0,5.0,9.0,20.0,7.0,A,150,7.0,4.0,B,1.0,32.209956000000005,-13.769803999999999
1.0,0.0,4750.068,4750.068,4757.408571428571,20.0,5.0,13.0,20.0,7.0,A,150,5.0,4.0,B,1.0,26.909956,-4.5899350000000005
1.0,128.0,4752.024,4752.024,4759.2792857142895,21.0,5.0,17.0,20.0,7.0,A,150,3.0,4.0,B,1.0,21.609956,4.5899350000000005
1.0,384.0,4753.942,4753.942,4761.15,22.0,5.0,21.0,20.0,7.0,A,150,1.0,4.0,B,1.0,16.309956,13.769803999999999
1.0,320.0,4756.068,4756.068,4763.020714285711,23.0,5.0,25.0,20.0,7.0,A,150,11.0,5.0,B,1.0,45.459956,-27.539607999999998
1.0,448.0,4758.54,4758.54,4764.891428571429,24.0,5.0,29.0,20.0,7.0,A,150,9.0,5.0,B,1.0,40.159956,-18.359738999999998
1.0,288.0,4760.462,4760.462,4766.762142857139,25.0,5.0,33.0,20.0,7.0,A,150,7.0,5.0,B,1.0,34.859956,-9.179869
1.0,160.0,4761.698,4761.698,4768.63285714286,26.0,5.0,37.0,20.0,7.0,A,150,5.0,5.0,B,1.0,29.559956000000003,0.0
1.0,416.0,4762.896,4762.896,4770.5035714285705,27.0,5.0,41.0,20.0,7.0,A,150,3.0,5.0,B,1.0,24.259956000000003,9.179869
1.0,96.0,4764.774,4764.774,4772.37428571429,28.0,5.0,45.0,20.0,7.0,A,150,1.0,5.0,B,1.0,18.959956000000002,18.359738999999998
1.0,224.0,4766.398,4766.398,4774.245,29.0,5.0,49.0,20.0,7.0,A,150,11.0,6.0,B,1.0,48.109956,-22.949672999999997
1.0,16.0,4768.796,4768.796,4776.11571428571,30.0,5.0,53.0,20.0,7.0,A,150,9.0,6.0,B,1.0,42.809956,-13.769803999999999
1.0,144.0,4771.116,4771.116,4777.986428571429,31.0,5.0,57.0,20.0,7.0,A,150,7.0,6.0,B,1.0,37.509955999999995,-4.5899350000000005
1.0,80.0,4773.534,4773.534,4779.8571428571395,32.0,5.0,61.0,20.0,7.0,A,150,5.0,6.0,B,1.0,32.209956000000005,4.5899350000000005
1.0,304.0,4780.596,4780.596,4785.8571428571395,33.0,5.0,0.0,20.0,7.0,B,150,11.0,4.0,B,1.0,42.809956,-32.129542
1.0,432.0,4782.552,4782.552,4787.727857142861,34.0,5.0,4.0,20.0,7.0,B,150,9.0,4.0,B,1.0,37.509955999999995,-22.949672999999997
1.0,368.0,4784.238,4784.238,4789.598571428571,35.0,5.0,8.0,20.0,7.0,B,150,7.0,4.0,B,1.0,32.209956000000005,-13.769803999999999
1.0,240.0,4785.812,4785.812,4791.46928571429,36.0,5.0,12.0,20.0,7.0,B,150,5.0,4.0,B,1.0,26.909956,-4.5899350000000005
1.0,496.0,4787.764,4787.764,4793.34,37.0,5.0,16.0,20.0,7.0,B,150,3.0,4.0,B,1.0,21.609956,4.5899350000000005
1.0,264.0,4789.45,4789.45,4795.21071428571,38.0,5.0,20.0,20.0,7.0,B,150,1.0,4.0,B,1.0,16.309956,13.769803999999999
1.0,136.0,4790.992,4790.992,4797.08142857143,39.0,5.0,24.0,20.0,7.0,B,150,11.0,5.0,B,1.0,45.459956,-27.539607999999998
1.0,72.0,4793.052,4793.052,4798.95214285714,40.0,5.0,28.0,20.0,7.0,B,150,9.0,5.0,B,1.0,40.159956,-18.359738999999998
1.0,328.0,4794.638,4794.638,4800.822857142861,41.0,5.0,32.0,20.0,7.0,B,150,7.0,5.0,B,1.0,34.859956,-9.179869
1.0,456.0,4796.66,4796.66,4802.693571428571,42.0,5.0,36.0,20.0,7.0,B,150,5.0,5.0,B,1.0,29.559956000000003,0.0
1.0,40.0,4798.02,4798.02,4804.564285714289,43.0,5.0,40.0,20.0,7.0,B,150,3.0,5.0,B,1.0,24.259956000000003,9.179869
1.0,168.0,4799.922,4799.922,4806.435,44.0,5.0,44.0,20.0,7.0,B,150,1.0,5.0,B,1.0,18.959956000000002,18.359738999999998
1.0,424.0,4801.668,4801.668,4808.305714285711,45.0,5.0,48.0,20.0,7.0,B,150,11.0,6.0,B,1.0,48.109956,-22.949672999999997
1.0,360.0,4803.902,4803.902,4810.176428571429,46.0,5.0,52.0,20.0,7.0,B,150,9.0,6.0,B,1.0,42.809956,-13.769803999999999
1.0,488.0,4806.9,4806.9,4812.04714285714,47.0,5.0,56.0,20.0,7.0,B,150,7.0,6.0,B,1.0,37.509955999999995,-4.5899350000000005
1.0,280.0,4809.364,4809.364,4813.91785714286,48.0,5.0,60.0,20.0,7.0,B,150,5.0,6.0,B,1.0,32.209956000000005,4.5899350000000005
