4508.5840,13,57,-1
4514.5700,14,313,-1
4516.2140,14,377,-1
4518.3880,15,5,-1
4521.0920,15,69,-1
4522.3860,16,261,-1
4523.1080,16,325,-1
4526.5000,16,389,-1
4528.5980,17,37,-1
4531.1640,17,101,-1
4574.5560,26,301,-1
4575.5960,27,29,-1
4577.1080,27,93,-1
4579.0620,27,157,-1
4580.4620,28,285,-1
4581.0960,28,349,-1
4592.5760,30,317,-1
4594.8380,31,3,-1
4597.1440,31,67,-1
4601.0320,32,259,-1
4605.2980,33,35,-1
4607.3800,33,99,-1
4610.2840,34,291,-1
4612.5040,34,355,-1
4614.0040,35,19,-1
4628.4380,38,307,-1
4631.4740,38,371,-1
4634.9560,39,11,-1
4636.3140,39,75,-1
4639.0800,40,267,-1
4648.9000,42,299,-1
4651.7480,43,27,-1
4652.9240,43,91,-1
4654.3960,43,155,-1
4655.3340,43,219,-1
4658.2340,44,283,-1
4670.4020,46,315,-1
4672.8960,47,7,-1
4673.9060,47,71,-1
4675.9880,48,263,-1
4682.6180,49,39,-1
4683.2400,49,103,-1
4686.2460,50,295,-1
4687.5740,50,359,-1
4688.6620,50,423,-1
4692.4440,51,23,-1
4693.0780,51,87,-1
4700.6380,53,55,-1
4709.6800,55,15,-1
4711.1080,55,79,-1
4713.7940,55,143,-1
4715.6380,56,271,-1
4717.1120,56,335,-1
4719.0740,57,47,-1
4726.3280,58,303,-1
4729.7300,59,31,-1
4731.0080,59,95,-1
4743.8780,62,319,-1
4745.1480,62,383,-1
4746.6440,62,447,-1
4748.4520,63,0,-1
4750.4660,63,64,-1
4752.7160,64,256,-1
4765.7400,66,288,-1
4774.3780,68,272,-1
4778.4420,69,48,-1
4779.5040,69,112,-1
4780.2780,69,176,-1
4781.6140,70,304,-1
4784.1520,70,368,-1
4786.7980,71,8,-1
4790.8740,72,264,-1
4794.7420,72,328,-1
4795.8120,73,40,-1
4797.5480,73,104,-1
4806.3500,75,24,-1
4810.1620,76,280,-1
4811.0660,76,344,-1
4811.9420,76,408,-1
4815.2980,77,56,-1
4817.6080,77,120,-1
4819.6080,78,312,-1
4821.4460,78,376,-1
4824.6240,79,4,-1
4827.9220,79,68,-1
4830.7080,80,260,-1
4832.4500,80,324,-1
4839.1700,82,292,-1
4848.5740,84,276,-1
4850.7920,84,340,-1
4853.1580,84,404,-1
4856.6560,85,52,-1
4863.2400,87,12,-1
4863.7940,87,76,-1
4864.5420,87,140,-1
4869.6800,88,268,-1
4881.4840,90,300,-1
4882.1280,91,28,-1
4890.1640,92,284,-1
4895.7960,93,60,-1
4908.2340,96,258,-1
4914.8080,97,34,-1
4918.2400,98,290,-1
4929.6440,100,274,-1
4932.4500,101,50,-1
4958.2240,106,298,-1
4961.8300,107,26,-1
4962.8060,107,90,-1
4963.8480,108,282,-1
4965.3320,108,346,-1
4967.2320,108,410,-1
4968.9060,109,58,-1
4969.7680,109,122,-1
4972.4820,109,186,-1
4974.0240,110,314,-1
4977.0160,110,378,-1
4980.7180,111,6,-1
4985.5440,112,262,-1
4988.2920,113,38,-1
4995.0240,114,294,-1
4996.2620,114,358,-1
