6001.5560,48,281,-1
6004.1400,50,409,-1
6005.7740,51,89,-1
6007.4520,53,217,-1
6009.5260,55,57,-1
6012.2320,57,185,-1
6013.8220,58,441,-1
6017.5380,61,249,-1
6018.1060,62,505,-1
6019.7900,63,5,-1
6021.8160,65,133,-1
6023.4320,66,389,-1
6025.0560,68,325,-1
6025.5820,68,-1,-1
6027.3340,69,197,-1
6028.2040,70,453,-1
6033.7000,75,101,-1
6037.2660,78,485,-1
6039.0620,79,21,-1
6041.0080,81,149,-1
6043.5180,83,85,-1
6045.3900,84,341,-1
6048.7320,87,53,-1
6050.5180,89,181,-1
6050.7820,89,-1,-1
6053.3480,91,117,-1
6055.1660,93,245,-1
6056.7900,94,501,-1
6058.0780,95,13,-1
6059.0960,96,269,-1
6059.7940,96,-1,-1
6066.2920,102,461,-1
6068.0340,103,45,-1
6069.6180,105,173,-1
6071.2880,106,429,-1
6073.0720,108,365,-1
6075.3560,109,237,-1
6077.7420,111,29,-1
6079.8120,113,157,-1
6082.0840,115,93,-1
6083.9880,117,221,-1
6085.9060,118,477,-1
6087.9960,120,317,-1
6089.3880,121,189,-1
6091.2980,123,125,-1
6092.7120,124,381,-1
6093.7320,125,253,-1
6095.0880,126,509,-1
6100.0100,130,387,-1
6101.6260,131,67,-1
6103.2100,133,195,-1
6106.9640,136,291,-1
6109.3120,138,419,-1
6111.3320,139,99,-1
6113.7420,141,227,-1
6115.9740,143,19,-1
6117.9000,145,147,-1
6119.7960,146,403,-1
6121.2860,148,339,-1
6123.0980,149,211,-1
6124.6060,151,51,-1
6126.0940,152,307,-1
6127.0500,153,179,-1
6160.6000,181,219,-1
6163.5080,183,59,-1
6164.7640,184,315,-1
6165.8460,185,187,-1
6167.3820,186,443,-1
6168.8640,187,123,-1
6169.7880,188,379,-1
6171.2160,189,251,-1
6173.5920,191,7,-1
6174.3120,192,263,-1
6175.7840,193,135,-1
6177.9440,195,71,-1
6180.1200,197,199,-1
6182.4240,199,39,-1
6184.9360,201,167,-1
6187.5520,203,103,-1
6190.1600,205,231,-1
6195.2920,209,151,-1
6196.8300,211,87,-1
6198.1500,212,343,-1
6199.4480,213,215,-1
6200.9420,214,471,-1
6202.0380,215,55,-1
6203.0640,216,311,-1
6205.4080,218,439,-1
6206.9900,219,119,-1
6207.4960,220,375,-1
6209.5320,221,247,-1
6211.6480,223,15,-1
6214.0060,225,143,-1
6216.5760,227,79,-1
6219.1140,229,207,-1
6221.6740,231,47,-1
6228.3520,237,239,-1
6230.7280,239,31,-1
6231.4380,240,287,-1
6232.9400,241,159,-1
6233.9480,242,415,-1
6235.0580,243,95,-1
6236.7500,244,351,-1
6237.7040,245,223,-1
6239.5440,246,479,-1
6240.6540,247,63,-1
6243.1920,249,191,-1
6245.4480,251,127,-1
6247.9700,253,255,-1
6250.7500,256,256,-1
6253.2920,258,384,-1
6256.1380,260,320,-1
6262.2020,265,160,-1
6263.0420,266,416,-1
6264.0680,267,96,-1
6265.1740,268,352,-1
6267.4580,270,480,-1
6267.9820,270,-1,-1
6269.9540,272,272,-1
6271.5720,273,144,-1
6272.5180,274,400,-1
6274.5760,275,80,-1
6277.1640,278,464,-1
6279.5760,280,304,-1
6282.1740,282,432,-1
6285.0920,284,368,-1
6287.5740,286,496,-1
6290.9960,289,136,-1
6293.4160,291,72,-1
6294.5600,292,328,-1
6296.1540,293,200,-1
6297.5580,295,40,-1
6299.1540,296,296,-1
6300.8760,297,168,-1
6302.8920,299,104,-1
6305.4860,301,232,-1
6306.9540,302,488,-1
6308.4400,304,280,-1
6310.3720,305,152,-1
6312.2720,307,88,-1
6314.3060,309,216,-1
6316.0180,310,472,-1
6317.8060,312,312,-1
6319.5440,313,184,-1
6325.5220,318,504,-1
6326.6460,319,4,-1
6327.8600,320,260,-1
6329.5740,321,132,-1
6331.0380,323,68,-1
6332.5100,324,324,-1
6334.2720,325,196,-1
6336.9160,327,36,-1
6340.2500,330,420,-1
6342.3500,332,356,-1
6343.9120,333,228,-1
6345.4360,335,20,-1
6347.9540,337,148,-1
6349.4880,338,404,-1
6351.2520,339,84,-1
6359.1540,346,436,-1
6360.2320,347,116,-1
6361.8860,348,372,-1
6363.1080,349,244,-1
6364.3500,350,500,-1
6365.5020,351,12,-1
6367.0760,353,140,-1
6368.9600,354,396,-1
6370.7740,356,332,-1
6372.4700,357,204,-1
6374.3820,359,44,-1
6376.1160,360,300,-1
6377.8880,362,428,-1
6379.7380,363,108,-1
6381.8940,365,236,-1
6384.0240,367,28,-1
6386.8560,369,156,-1
6393.0100,374,476,-1
6393.9480,375,60,-1
6395.6220,376,316,-1
6396.8100,377,188,-1
6397.8280,378,444,-1
6399.1020,379,124,-1
6400.8700,381,252,-1
6402.3820,382,-1,-1
6402.4640,382,-1,-1
6404.0180,383,2,-1
6406.4280,385,130,-1
6407.9300,387,66,-1
6409.5480,388,322,-1
6411.6220,390,450,-1
6413.6940,391,34,-1
6414.6420,392,290,-1
6416.0520,393,162,-1
6417.3420,394,418,-1
6418.1840,395,98,-1
6418.9280,396,354,-1
6420.0800,397,226,-1
6421.9360,398,482,-1
6423.3700,399,18,-1
6425.1100,401,146,-1
6427.3560,403,82,-1
6429.2860,404,338,-1
6431.3640,406,466,-1
6435.3960,409,178,-1
6439.7260,413,242,-1
6441.2980,414,498,-1
6443.0740,416,266,-1
6444.8580,417,138,-1
6446.6920,419,74,-1
6448.8140,421,202,-1
6451.0500,423,42,-1
6451.5820,423,-1,-1
6453.5740,425,170,-1
6455.3300,426,426,-1
6457.0600,428,362,-1
6459.0440,429,234,-1
6460.9680,431,26,-1
6462.8160,432,282,-1
