4498.4560,11,25,-1
4500.8000,11,89,-1
4503.4300,12,281,-1
4505.4980,12,345,-1
4508.9040,13,57,-1
4512.5520,14,313,-1
4520.2980,15,5,-1
4522.4020,16,261,-1
4523.7060,16,325,-1
4524.3600,16,389,-1
4526.2300,16,453,-1
4529.0040,17,37,-1
4529.6740,17,101,-1
4532.1120,18,293,-1
4534.6860,18,357,-1
4537.2460,19,21,-1
4539.7900,19,85,-1
4543.6560,20,277,-1
4546.8920,21,53,-1
4549.9040,21,117,-1
4551.9240,22,309,-1
4554.6720,22,373,-1
4558.6100,23,13,-1
4559.6940,23,77,-1
4589.9800,30,317,-1
4592.5840,30,381,-1
4593.6480,30,445,-1
4596.8280,31,3,-1
4600.4440,32,259,-1
4602.2220,32,323,-1
4609.7740,34,291,-1
4613.3720,35,19,-1
4616.1200,35,83,-1
4619.0940,36,275,-1
4621.3120,36,339,-1
4622.6600,36,403,-1
4623.7360,37,51,-1
4625.0400,37,115,-1
4626.9360,37,179,-1
4627.6860,38,307,-1
4630.7160,38,371,-1
4633.3920,39,11,-1
4635.9140,39,75,-1
4638.8300,40,267,-1
4641.2720,40,331,-1
4644.9680,41,43,-1
4652.8660,43,27,-1
4654.9220,43,91,-1
4655.4420,43,155,-1
4656.8540,44,283,-1
4658.5640,44,347,-1
4659.2480,44,411,-1
4660.7300,44,475,-1
4663.7540,45,59,-1
4666.9320,46,315,-1
4670.1280,46,379,-1
4672.6560,47,7,-1
4676.1520,48,263,-1
4678.7420,48,327,-1
4682.0820,49,39,-1
4685.9020,50,295,-1
4688.8000,50,359,-1
4690.7620,51,23,-1
4691.5720,51,87,-1
4693.4680,51,151,-1
4698.0900,52,279,-1
4700.2660,53,55,-1
4704.3560,53,119,-1
4707.3540,54,311,-1
4710.4540,55,15,-1
4712.2340,55,79,-1
4716.3940,56,271,-1
4720.7200,57,47,-1
4724.6600,58,303,-1
4726.5520,58,367,-1
4727.9540,58,431,-1
4729.2180,59,31,-1
4731.4060,59,95,-1
4732.3680,59,159,-1
4734.8540,60,287,-1
4736.9520,60,351,-1
4743.2960,62,319,-1
4745.9360,62,383,-1
4749.7160,63,0,-1
4758.5460,65,32,-1
4762.5900,66,288,-1
4764.1800,66,352,-1
4765.2040,66,416,-1
4768.6620,67,16,-1
4770.6300,67,80,-1
4773.8160,68,272,-1
4776.5660,69,48,-1
4793.3560,72,264,-1
4795.9320,73,40,-1
4797.8340,73,104,-1
4799.6820,73,168,-1
4800.8600,74,296,-1
4802.5120,74,360,-1
4803.0700,74,424,-1
4805.8220,75,24,-1
4813.0740,76,280,-1
4816.0360,77,56,-1
4818.4260,77,120,-1
4821.2800,78,312,-1
4824.3360,78,376,-1
4827.3760,79,4,-1
4830.1260,80,260,-1
4830.6580,80,324,-1
4832.4760,80,388,-1
4834.1460,81,36,-1
4836.5280,81,100,-1
4840.1400,82,292,-1
4843.7260,83,20,-1
4849.1900,84,276,-1
4852.1760,84,340,-1
4855.4160,85,52,-1
4858.1720,86,308,-1
4861.0500,86,372,-1
4864.1100,87,12,-1
4866.6620,87,76,-1
4867.7940,88,268,-1
4868.7980,88,332,-1
4870.3000,88,396,-1
4872.4420,89,44,-1
4876.1280,89,108,-1
4879.8800,90,300,-1
4883.4240,91,28,-1
4885.9480,91,92,-1
4899.1640,94,316,-1
4900.4460,94,380,-1
4901.2340,95,2,-1
4903.8980,95,66,-1
4905.2200,95,130,-1
4907.0660,96,258,-1
4909.7380,96,322,-1
4914.2880,97,34,-1
4917.8100,98,290,-1
4920.3420,98,354,-1
4923.0100,99,18,-1
4925.1480,99,82,-1
4926.7060,100,274,-1
4927.2140,100,338,-1
4928.3880,100,402,-1
4929.0400,100,466,-1
4930.4800,101,50,-1
4932.3800,101,114,-1
4935.1760,102,306,-1
4938.3020,102,370,-1
4939.7700,103,10,-1
4940.4600,103,74,-1
4942.2180,103,138,-1
4944.4660,104,266,-1
4948.6420,104,330,-1
4950.4480,105,42,-1
4959.4480,107,26,-1
4959.9640,107,90,-1
4961.8580,107,154,-1
4963.7700,108,282,-1
4966.2760,108,346,-1
4969.0160,109,58,-1
4971.8980,109,122,-1
4973.8140,110,314,-1
4975.8140,110,378,-1
4977.0320,110,442,-1
4978.4360,111,6,-1
4980.5620,111,70,-1
4981.1920,111,134,-1
