2.01613	0.82412
2.041332	0.82335
2.066534	0.82451
2.091736	0.82979
2.116938	0.82984
2.14214	0.83253
2.167342	0.84162
2.192544	0.85013
2.217746	0.85932
2.242948	0.86431
2.26815	0.87671
2.293352	0.89082
2.318554	0.90215
2.343756	0.91408
2.368958	0.92448
2.39416	0.93699
2.419362	0.94636
2.444564	0.95403
2.469766	0.962
2.494968	0.96664
2.52017	0.97333
2.545372	0.98014
2.570574	0.98237
2.595776	0.98254
2.620978	0.98266
2.64618	0.98545
2.671382	0.98523
2.696584	0.97911
2.721786	0.97754
2.746988	0.97728
2.77219	0.97281
2.797392	0.96995
2.822594	0.96391
2.847796	0.95139
2.872998	0.94481
2.8982	0.93282
2.923402	0.92347
2.948604	0.91864
2.973806	0.91406
2.999008	0.90958
3.02421	0.90445
3.049412	0.89985
3.074614	0.89635
3.099816	0.89135
3.125018	0.88727
3.15022	0.88679
3.175422	0.8869
3.200624	0.88478
3.225826	0.88534
3.251028	0.88718
3.27623	0.88973
3.301432	0.89381
3.326634	0.8984
3.351836	0.90325
3.377038	0.9084
3.40224	0.91521
3.427442	0.921
3.452644	0.92601
3.477846	0.93417
3.503048	0.94077
3.52825	0.94889
3.553452	0.957
3.578654	0.96322
3.603856	0.96878
3.629058	0.97751
3.65426	0.98398
3.679462	0.98601
3.704664	0.99011
3.729866	0.99067
3.755068	0.98901
3.78027	0.98608
3.805472	0.98224
3.830674	0.97778
3.855876	0.9723
3.881078	0.96233
3.90628	0.95612
3.931482	0.95271
3.956684	0.94706
3.981886	0.93935
4.007088	0.93305
4.03229	0.92748
4.057492	0.91962
4.082694	0.91326
4.107896	0.90347
4.133098	0.8954
4.1583	0.88927
4.183502	0.88121
4.208704	0.87245
4.233906	0.8656
4.259108	0.85807
4.28431	0.84823
4.309512	0.84253
4.334714	0.84078
4.359916	0.84035
4.385118	0.84028
4.41032	0.84329
4.435522	0.84609
4.460724	0.84816
4.485926	0.85244
4.511128	0.85828
4.53633	0.86191
4.561532	0.86773
4.586734	0.87509
4.611936	0.8816
4.637138	0.88869
4.66234	0.89475
4.687542	0.90129
4.712744	0.90973
4.737946	0.91652
4.763148	0.93558
4.78835	0.94452
4.813552	0.9523
4.838754	0.95898
4.863956	0.96497
4.889158	0.97004
4.91436	0.97508
4.939562	0.97911
4.964764	0.98102
4.989966	0.98195
5.015168	0.98094
5.04037	0.97851
5.065572	0.97636
5.090774	0.97329
5.115976	0.9674
5.141178	0.96111
5.16638	0.95452
5.191582	0.94718
5.216784	0.9388
5.241986	0.93082
5.267188	0.923
5.29239	0.91612
5.317592	0.91048
5.342794	0.90309
5.367996	0.89449
5.393198	0.88836
