4615.5980,35,19,-1
4680.8920,49,39,-1
4683.7920,49,103,-1
4685.2700,50,295,-1
4686.3160,50,359,-1
4688.1600,50,423,-1
4690.0680,51,23,-1
4692.2580,51,87,-1
4693.8840,51,151,-1
4695.8040,52,279,-1
4697.9520,52,343,-1
4699.9320,53,55,-1
4702.8060,53,119,-1
4704.7820,54,311,-1
4707.2100,54,375,-1
4709.4100,55,15,-1
4712.3200,55,79,-1
4716.3180,56,271,-1
4716.9960,56,335,-1
4718.1520,56,399,-1
4720.1260,57,47,-1
4722.1220,57,111,-1
4723.9120,58,303,-1
4725.7040,58,367,-1
4727.9380,58,431,-1
4729.4380,59,31,-1
4732.1640,59,95,-1
4733.9060,60,287,-1
4735.7320,60,351,-1
4736.8380,60,415,-1
4738.3280,61,63,-1
4740.5860,61,127,-1
4741.0540,61,191,-1
4743.7280,62,319,-1
4758.7240,65,32,-1
4759.5000,65,96,-1
4760.9260,65,160,-1
4762.6740,66,288,-1
4764.2260,66,352,-1
4765.9320,66,416,-1
4768.2300,67,16,-1
4769.8980,67,80,-1
4772.9600,68,272,-1
4775.3700,68,336,-1
4778.2380,69,48,-1
4782.0500,70,304,-1
4783.9640,70,368,-1
4786.4480,71,8,-1
4790.2120,71,72,-1
4791.5860,72,264,-1
4793.0620,72,328,-1
4794.5300,72,392,-1
4796.3340,73,40,-1
4798.5260,73,104,-1
4800.5180,74,296,-1
4801.9300,74,360,-1
4802.9440,74,424,-1
4804.5960,74,488,-1
4807.1500,75,24,-1
4809.5400,75,88,-1
4812.4220,76,280,-1
4814.1920,76,344,-1
4814.8640,77,56,-1
4818.3360,77,120,-1
4821.1720,78,312,-1
4997.4580,115,22,-1
